,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Revenue,14.47,14.47,17.19,17.19,18.03,6.13,18.17,19.18,16.4,18.16,11.9,18.84,13.69,13.38,14.24,23.87,17.11,15.98,15.38,21.31,Upgrade
1,Revenue Growth (YoY),-19.77%,136.17%,-5.40%,-10.36%,9.95%,-66.27%,52.67%,1.82%,19.85%,35.72%,-16.44%,-21.09%,-20.02%,-16.27%,-7.40%,11.99%,-21.02%,-17.82%,-28.51%,-55.87%,Upgrade
2,Cost of Revenue,12.15,12.15,12.7,12.7,14.16,5.19,14.23,13.96,12.24,16.62,9.91,17.04,10.5,12.11,11.77,23.61,14.93,13.96,17.48,22.53,Upgrade
3,Gross Profit,2.32,2.32,4.49,4.49,3.88,0.94,3.94,5.22,4.16,1.54,1.99,1.79,3.19,1.27,2.47,0.26,2.18,2.03,-2.1,-1.21,Upgrade
4,"Selling, General & Admin",3.74,3.74,4.26,4.26,4.81,3.71,4.94,4.89,4.11,4.54,4.66,4.42,4.18,4.51,9.83,4.07,6.6,4.98,1.08,10.54,Upgrade
5,Other Operating Expenses,-0.37,-0.37,-0.2,-0.2,-0.55,-0.39,-0.3,-0.49,-0.51,-0.68,-0.48,-0.7,-0.08,-0.17,-0.76,-0.18,-0.49,-0.15,1.11,-0.89,Upgrade
6,Operating Expenses,3.37,3.37,4.03,4.03,4.26,3.32,4.09,4.39,3.6,3.86,11.22,3.73,4.1,4.34,2.23,3.89,4.26,4.83,12.05,9.66,Upgrade
7,Operating Income,-1.04,-1.04,0.46,0.46,-0.39,-2.39,-0.15,0.82,0.56,-2.32,-9.23,-1.94,-0.91,-3.07,0.25,-3.62,-2.08,-2.8,-14.15,-10.87,Upgrade
8,Interest Expense,-0.01,-0.01,-0.04,-0.04,-0.07,-0.09,-0.11,-0.13,-0.18,-0.17,-0.2,-0.2,-0.21,-0.24,-0.21,-0.23,-0.83,-0.98,-1.95,-0.21,Upgrade
9,Interest & Investment Income,-,-,0.16,0.16,-,-,0.01,-,-,-,0.01,-,-,-,0.01,-,-,-,0.06,-,Upgrade
10,Currency Exchange Gain (Loss),-,-,0.26,0.26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
11,Other Non Operating Income (Expenses),-,-,-,-,-,-,-,-,-,-,0.47,-,-,-,-,-,-,-,-,-,Upgrade
12,EBT Excluding Unusual Items,-1.05,-1.05,0.84,0.84,-0.46,-2.48,-0.25,0.7,0.38,-2.49,-8.96,-2.14,-1.11,-3.3,0.05,-3.85,-2.9,-3.78,-16.03,-11.08,Upgrade
13,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-,-,-,-0.13,-,0.04,-,0.77,0.04,3.05,-,-,-,Upgrade
14,Asset Writedown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.4,-,-,-,-2.23,-,Upgrade
15,Other Unusual Items,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.03,-,-,-,-,-,Upgrade
