,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Operating Revenue,612.7,664.56,694.9,774.31,709.43,850,1085,1115,1131,871.94,Upgrade
1,Other Revenue,166.85,147.7,179.84,137.08,146.26,305.66,23.97,17.46,19.44,16.23,Upgrade
2,Revenue,779.55,812.25,874.74,911.38,855.69,1156,1109,1133,1150,888.17,Upgrade
3,Revenue Growth (YoY),-10.88%,-10.88%,2.23%,-21.14%,-22.81%,2.04%,-3.63%,27.52%,-17.62%,-48.60%,Upgrade
4,Cost of Revenue,125.51,147.45,156.57,209.21,178.52,208.26,272.9,278.92,317.22,231.44,Upgrade
5,Gross Profit,654.04,664.8,718.17,702.18,677.17,947.4,835.63,853.67,833.05,656.73,Upgrade
6,"Selling, General & Admin",182.37,218.31,198.05,265.7,217.87,312.09,284.75,307.01,275.43,242.9,Upgrade
7,Other Operating Expenses,173.65,184.07,228.08,209.86,203.54,432,126.61,126.88,94.22,149.71,Upgrade
8,Operating Expenses,518.71,579.71,602.65,665.21,614.41,971.57,690.54,716.36,670.8,696.64,Upgrade
9,Operating Income,135.33,85.1,115.52,36.97,62.76,-24.17,145.09,137.31,162.25,-39.91,Upgrade
10,Interest Expense,-96.14,-114.33,-121.2,-113.53,-112.63,-110.91,-129.21,-114.4,-115.93,-123.99,Upgrade
11,Interest & Investment Income,7,8.23,9.78,10.72,12.27,15.97,17.21,19.05,18.79,22.36,Upgrade
12,Earnings From Equity Investments,-,-,-,-,-,-,-,-0,-0.15,-0.35,Upgrade
13,Currency Exchange Gain (Loss),-0.34,-34.72,25.73,-65.34,-63.83,-59.82,25.77,19.84,109.09,-15.3,Upgrade
14,Other Non Operating Income (Expenses),34.83,137.69,37.78,16.3,29.65,-25.82,181.83,3.35,6.47,-16.55,Upgrade
15,EBT Excluding Unusual Items,80.69,81.96,67.61,-114.88,-71.78,-204.77,240.69,65.14,180.52,-173.75,Upgrade
16,Merger & Restructuring Charges,-,-3.45,-,8.25,-72.09,-33.91,-40.49,-,-,-,Upgrade
17,Impairment of Goodwill,-,-,-,-,-,-150.74,-69.61,-38.5,-194.25,-438.12,Upgrade
18,Gain (Loss) on Sale of Investments,-,0.56,-1.32,-0.9,-3.64,-0.3,-,-,-,-,Upgrade
19,Gain (Loss) on Sale of Assets,-4.55,26.2,-11.02,-7.82,7.55,9.67,28.95,42.26,-5.51,1.45,Upgrade
20,Asset Writedown,-46.19,-75.27,-44.02,-21.6,-4.7,-119.01,-67.07,-31.92,-151.19,-61.17,Upgrade
21,Other Unusual Items,-4.52,-2.7,-1.38,0.92,-1.88,-2.77,2.8,-0.56,30.86,52.45,Upgrade
22,Pretax Income,25.43,27.32,9.87,-136.03,-146.54,-501.82,95.28,36.42,-139.57,-619.14,Upgrade
23,Income Tax Expense,22.32,15.66,8.22,18.71,19.58,22.56,54.27,61.9,64.31,6.98,Upgrade
24,Earnings From Continuing Operations,3.11,11.66,1.66,-154.73,-166.12,-524.38,41,-25.48,-203.88,-626.12,Upgrade
25,Net Income,3.11,11.66,1.66,-154.73,-166.12,-524.38,41,-25.48,-203.88,-626.12,Upgrade
26,Net Income to Common,3.11,11.66,1.66,-154.73,-166.12,-524.38,41,-25.48,-203.88,-626.12,Upgrade
27,Net Income Growth,87.57%,-,-,-,-,-,-,-,-,-,Upgrade
28,Shares Outstanding (Basic),1686,1686,1686,1686,1686,1686,1686,1686,1686,1686,Upgrade
29,Shares Outstanding (Diluted),1686,1686,1686,1686,1686,1686,1686,1686,1686,1686,Upgrade
30,EPS (Basic),0.00,0.01,0.00,-0.09,-0.10,-0.31,0.02,-0.02,-0.12,-0.37,Upgrade
31,EPS (Diluted),0.00,0.01,0.00,-0.09,-0.10,-0.31,0.02,-0.02,-0.12,-0.37,Upgrade
32,EPS Growth,87.68%,-,-,-,-,-,-,-,-,-,Upgrade
33,Free Cash Flow,-,31.31,209.25,226.99,268.4,-262.48,332.48,124.45,681.45,-378.81,Upgrade
34,Free Cash Flow Per Share,-,0.02,0.12,0.13,0.16,-0.16,0.20,0.07,0.40,-0.22,Upgrade
35,Operating Margin,17.36%,10.48%,13.21%,4.06%,7.33%,-2.09%,13.09%,12.12%,14.11%,-4.49%,Upgrade
36,Profit Margin,0.40%,1.44%,0.19%,-16.98%,-19.41%,-45.38%,3.70%,-2.25%,-17.72%,-70.50%,Upgrade
37,Free Cash Flow Margin,-,3.85%,23.92%,24.91%,31.37%,-22.71%,29.99%,10.99%,59.24%,-42.65%,Upgrade
38,EBITDA,178.57,-4.97,292.05,-63.41,255.76,-198.7,424.28,-36.37,463.41,-187.77,Upgrade
39,D&A For EBITDA,43.23,-90.06,176.53,-100.38,193,-174.53,279.19,-173.68,301.16,-147.86,Upgrade
40,EBIT,135.33,85.1,115.52,36.97,62.76,-24.17,145.09,137.31,162.25,-39.91,Upgrade
