,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,5.57,27.04,3.22,2.61,16.29,19,33.25,21.33,9.26,18.13,8.66,82.43,10.71,32.44,5.03,15.9,6.18,2.64,4.86,5.96,Upgrade
1,Trading Asset Securities,21.1,-,10.97,10.91,-,-,-,-,-,-,-,-,-,0.01,57.01,70.03,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,26.66,27.04,14.19,13.52,16.29,19,33.25,21.33,9.26,18.13,8.66,82.43,10.71,32.45,62.04,85.93,6.18,2.64,4.86,5.96,Upgrade
3,Cash Growth,63.65%,42.35%,-57.32%,-36.60%,75.85%,4.77%,283.98%,-74.13%,-13.49%,-44.12%,-86.04%,-4.07%,73.38%,1129.70%,1176.80%,1341.96%,3778.25%,1323.71%,206.79%,59.41%,Upgrade
4,Accounts Receivable,38.69,27.2,23.2,34.77,20.13,47.55,21.12,43.58,30.2,5.33,21.81,0.56,21.55,21.46,22.07,18.39,47.56,52,46.51,46.17,Upgrade
5,Other Receivables,1.17,1.5,16.1,16.06,1.55,4.45,4.78,4.34,0.79,1.03,13.16,3.08,25.04,22.32,31.16,24.75,285.64,287.94,266.21,285.53,Upgrade
6,Receivables,39.86,28.7,39.31,50.82,21.68,52.01,25.89,47.92,30.99,6.36,34.97,3.64,46.59,43.78,53.23,43.14,333.19,339.95,312.71,331.7,Upgrade
7,Inventory,20.95,34.93,40.1,27.77,35.1,9.51,14.39,19.4,4.4,26.51,19.47,3.02,-,-,-,-,-,-,-,-,Upgrade
8,Prepaid Expenses,-,-,-,0.05,-,-,-,0.04,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,15.3,17.3,13.4,21.62,34.85,21.32,25.35,8.05,21.43,16.92,21.68,1.01,120.8,107.87,62.16,43.96,29.86,29.86,48.63,19.85,Upgrade
10,Total Current Assets,102.77,107.97,107,113.78,107.92,101.83,98.88,96.74,66.09,67.93,84.78,90.1,178.1,184.1,177.43,173.03,369.23,372.45,366.21,357.51,Upgrade
11,"Property, Plant & Equipment",1.88,3.39,2.21,2.75,3.29,3.83,4.26,4.12,0.66,0.3,0.31,-,-,-,-,-,-,-,-,-,Upgrade
12,Long-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,14,14,14,14,28,28,28,28,Upgrade
13,Long-Term Deferred Tax Assets,0.28,0.3,0.09,0.12,-,-,-,0.42,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
