,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Market Capitalization,750,943,1044,1337,1526,1283,1969,2158,2205,2350,1909,Upgrade
1,Market Cap Growth,-29.46%,-29.46%,-31.58%,4.24%,-22.50%,-40.58%,-10.68%,-8.14%,15.47%,-18.10%,-46.33%,Upgrade
2,Enterprise Value,1131,1344,1465,1817,1925,1912,2342,2738,2926,3297,2610,Upgrade
3,Last Close Price,5.79,7.22,7.66,9.70,10.62,8.80,13.09,14.13,13.95,14.63,11.58,Upgrade
4,PE Ratio,25.12,31.58,20.61,34.84,34.00,38.90,-,15.29,14.35,34.27,31.37,Upgrade
5,Forward PE,-,15.41,15.41,15.41,15.41,15.41,15.41,15.41,19.86,26.35,8.71,Upgrade
6,PS Ratio,0.24,0.30,0.33,0.43,0.50,0.45,0.68,0.76,0.83,0.85,0.63,Upgrade
7,PB Ratio,1.18,1.48,1.58,2.03,2.24,1.83,2.76,2.86,2.83,3.25,2.65,Upgrade
8,P/TBV Ratio,1.48,1.48,1.58,2.03,2.25,1.84,2.76,2.87,2.84,3.25,2.65,Upgrade
9,P/FCF Ratio,1.64,2.07,1.97,2.63,2.50,2.44,4.06,3.00,3.29,4.60,3.70,Upgrade
10,P/OCF Ratio,1.46,1.46,1.61,2.21,2.15,2.07,3.51,2.71,2.82,3.65,2.96,Upgrade
11,EV/Sales Ratio,0.36,0.43,0.47,0.59,0.64,0.66,0.81,0.96,1.11,1.19,0.86,Upgrade
12,EV/EBITDA Ratio,1.94,8.13,7.43,10.12,10.39,14.16,14.97,10.35,10.07,13.73,11.19,Upgrade
13,EV/EBIT Ratio,17.26,20.19,14.15,20.36,20.03,41.44,-,16.32,15.41,23.96,20.17,Upgrade
14,EV/FCF Ratio,2.48,2.94,2.76,3.57,3.15,3.64,4.83,3.81,4.36,6.45,5.06,Upgrade
15,Debt / Equity Ratio,1.53,1.53,1.58,1.68,1.66,1.57,1.66,1.47,1.57,1.78,2.03,Upgrade
16,Debt / FCF Ratio,2.14,2.14,1.96,2.18,1.85,2.09,2.45,1.54,1.82,2.53,2.83,Upgrade
17,Return on Capital Employed (ROCE),4.96%,5.04%,7.45%,6.24%,6.47%,3.16%,-,11.02%,11.60%,8.32%,7.22%,Upgrade
18,Earnings Yield,3.98%,3.17%,4.85%,2.87%,2.94%,2.57%,2.17%,6.54%,6.97%,2.92%,3.19%,Upgrade
19,FCF Yield,60.88%,48.42%,50.81%,38.03%,39.99%,40.91%,24.62%,33.29%,30.43%,21.74%,27.03%,Upgrade
20,Dividend Yield,6.04%,4.84%,5.35%,5.26%,5.46%,6.59%,4.97%,6.01%,6.45%,5.47%,6.30%,Upgrade
21,Buyback Yield / Dilution,-,-,-,-,-0.00%,-0.02%,-0.01%,-0.00%,0.21%,-0.08%,Upgrade,
22,Total Shareholder Return,6.04%,4.84%,5.35%,5.26%,5.46%,6.59%,4.95%,6.00%,6.45%,5.68%,6.23%,Upgrade
