,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+14 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+14 Quarters
0,Revenue,27.46,27.46,26.81,24.97,17,16.57,21.72,11.55,28.45,16.34,49.8,29.3,32.79,19.38,27.58,27.66,31.46,13.84,41.37,42.69,Upgrade
1,Revenue Growth (YoY),61.54%,65.70%,23.43%,116.15%,-40.24%,1.46%,-56.38%,-60.58%,-13.24%,-15.73%,80.60%,5.95%,4.23%,40.08%,-33.35%,-35.21%,-9.74%,-52.47%,40.10%,8.81%,Upgrade
2,Cost of Revenue,16.91,16.91,20.39,16.78,11.87,13.83,18.14,10.01,23.01,15,42.56,21.98,26.23,15.47,22.62,20.69,22.19,11.41,23.49,25.24,Upgrade
3,Gross Profit,10.55,10.55,6.42,8.19,5.13,2.74,3.59,1.54,5.43,1.33,7.24,7.33,6.56,3.91,4.96,6.97,9.27,2.43,17.89,17.45,Upgrade
4,"Selling, General & Admin",6.11,6.11,10.3,4.25,6.75,4.88,10.85,5.75,5,5.99,8.73,8.33,9.28,5.82,9.97,8.27,10.01,6.22,7.39,9.55,Upgrade
5,Operating Expenses,7.37,7.37,55.51,4.25,6.75,4.88,9.76,5.75,6.92,5.99,31.12,8.33,12.1,5.82,13.37,7.5,8.11,2.51,15.17,9.55,Upgrade
6,Operating Income,3.18,3.18,-49.09,3.94,-1.62,-2.14,-6.18,-4.21,-1.48,-4.66,-23.87,-1,-5.54,-1.91,-8.41,-0.54,1.16,-0.08,2.72,7.9,Upgrade
7,Interest Expense,-0.5,-0.5,-1.71,-0.12,-1.05,-0.12,-1.11,-0.12,-0.1,-0.13,-0.07,-0.16,-0.22,-0.09,-0.13,-0.04,-0.16,-0.06,-0.11,-0.12,Upgrade
8,Interest & Investment Income,0.01,0.01,0.17,-,-,-,0.24,-,0.11,-,0.14,-,0.07,-,0.04,0.04,0.04,0.06,0.03,0.03,Upgrade
