,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+14 Quarters
,Period Ending,"Mar '25 Mar 7, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+14 Quarters
0,Market Capitalization,138,130,33,40,61,86,96,203,203,224,148,224,276,185,172,143,133,218,265,333,322,Upgrade
1,Market Cap Growth,51.52%,51.52%,-65.95%,-80.51%,-70.00%,-61.63%,-35.09%,-9.30%,-26.42%,21.13%,-13.64%,56.36%,107.84%,-15.48%,-35.29%,-57.03%,-58.87%,-44.74%,-1.92%,8.47%,-50.25%,Upgrade
2,Enterprise Value,161,117,22,51,72,79,89,197,196,209,134,236,288,188,175,140,129,198,244,305,293,Upgrade
3,Last Close Price,0.27,0.25,0.06,0.08,0.12,0.17,0.18,0.39,0.39,0.43,0.28,0.43,0.53,0.35,0.33,0.28,0.26,0.42,0.50,0.62,0.60,Upgrade
4,PE Ratio,-,-4.03,-0.90,-,-7.74,-,-,-,-,-,-,-,-63.41,-102.95,420.42,-,8.65,13.77,14.49,16.33,16.91,Upgrade
5,PS Ratio,1.20,1.13,0.31,0.42,0.71,1.19,1.08,2.30,1.73,1.54,0.94,1.39,2.09,1.43,1.36,1.20,1.02,1.54,1.83,2.01,2.16,Upgrade
6,PB Ratio,0.77,0.72,0.18,0.22,0.28,0.39,0.41,0.88,-,0.85,0.54,0.82,-,0.64,0.60,0.50,-,0.80,0.97,1.19,-,Upgrade
7,P/TBV Ratio,0.75,0.75,0.19,0.23,0.29,0.41,0.43,0.93,-,0.91,0.57,0.87,-,0.67,0.63,0.52,-,0.84,1.02,1.25,-,Upgrade
8,EV/Sales Ratio,1.40,1.02,0.21,0.54,0.84,1.09,1.00,2.23,1.68,1.44,0.85,1.46,2.18,1.45,1.39,1.17,0.99,1.40,1.68,1.84,1.96,Upgrade
9,EV/EBITDA Ratio,-,-3.33,-0.53,-,33.66,-,-19.06,-,-,-8.99,-,-,-62.25,-,66.15,-,8.71,8.66,8.97,10.38,11.15,Upgrade
10,EV/EBIT Ratio,-,-2.80,-0.46,-,-11.22,-,-,-,-,-,-,-,-,-,-,-,-,15.45,-,14.39,15.48,Upgrade
11,Debt / Equity Ratio,0.25,0.25,0.25,0.19,0.21,0.21,0.24,0.25,-,0.21,0.06,0.06,-,0.05,0.03,0.03,-,0.05,0.03,0.03,-,Upgrade
12,Debt / EBITDA Ratio,-,2.80,2.80,-,1.67,-,31.51,-,-,46.31,-,-,-,-,1.47,-,-,0.64,1.02,0.43,-,Upgrade
13,Asset Turnover,0.42,0.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Inventory Turnover,2.83,2.65,3.28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Quick Ratio,1.07,1.07,1.07,1.98,-,2.37,-,2.40,-,2.50,-,2.21,-,2.63,-,2.49,-,3.15,-,3.00,-,Upgrade
16,Current Ratio,1.90,1.90,1.90,2.39,-,2.75,-,2.80,-,3.11,-,2.68,-,3.39,-,3.36,-,4.12,-,3.85,-,Upgrade
17,Return on Equity (ROE),7.07%,7.22%,-95.58%,8.50%,-0.08%,-5.66%,-,-,-0.33%,-2.68%,-,-,1.34%,0.47%,-,-,3.36%,0.51%,-,-,Upgrade,
18,Return on Assets (ROA),3.04%,3.11%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
19,Return on Capital (ROIC),3.77%,3.93%,-55.70%,3.98%,-1.61%,-2.08%,-,-,-1.46%,-4.96%,-,-,-5.50%,-1.91%,-,-,1.12%,-0.08%,-,-,Upgrade,
20,Return on Capital Employed (ROCE),-,-22.56%,-25.35%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.53%,-,7.19%,-,Upgrade
21,Earnings Yield,-23.42%,-24.82%,-110.54%,-110.89%,-12.92%,-17.09%,-16.64%,-7.30%,-13.24%,-11.10%,-17.24%,-10.00%,-1.58%,-0.97%,0.24%,0.49%,11.56%,7.26%,6.90%,6.12%,5.91%,Upgrade
22,FCF Yield,-17.91%,-29.10%,-58.25%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Dividend Yield,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.60%,-,Upgrade
24,Buyback Yield / Dilution,-,-,-,14.68%,-,-,-,-10.87%,-,-,-,-5.44%,-,-,-,0.90%,-,-,-7.65%,-3.67%,Upgrade,
25,Total Shareholder Return,-,-,-,14.68%,-,-,-,-10.87%,-,-,-,-5.44%,-,-,-,0.90%,-,-,-6.04%,-3.67%,Upgrade,
