,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,344.93,255.32,306.91,263.25,330.75,229.67,301.15,241.17,344.94,311.15,245.14,250.53,334.2,279.09,265.02,63.98,347.86,284.4,253.11,258.42,Upgrade
1,Other Revenue,-39.53,39.53,-,79.04,-40.02,40.02,-,77.31,-36.79,36.79,-,73.07,-35.16,35.16,-,62.13,-34.26,34.26,-,64.97,Upgrade
2,Revenue,305.41,294.84,306.91,342.29,290.73,269.68,301.15,318.48,308.15,347.94,245.14,323.59,299.04,314.25,265.02,126.11,313.59,318.67,253.11,323.4,Upgrade
3,Revenue Growth (YoY),5.05%,9.33%,1.91%,7.47%,-5.65%,-22.49%,22.85%,-1.58%,3.05%,10.72%,-7.50%,156.60%,-4.64%,-1.39%,4.70%,-61.01%,-17.37%,15.44%,-10.72%,-32.07%,Upgrade
4,Cost of Revenue,218.18,212.9,225.25,265.01,216.3,196.63,223.34,229.46,233.25,285.45,190.63,290.64,231.94,243.79,207.49,219.29,212.77,218.92,171.86,277.55,Upgrade
5,Gross Profit,87.23,81.94,81.66,77.28,74.44,73.05,77.81,89.03,74.9,62.5,54.51,32.95,67.1,70.46,57.53,-93.19,100.82,99.75,81.25,45.84,Upgrade
6,"Selling, General & Admin",48.42,53.97,51.87,61.87,57.31,57.28,54.62,78.56,54.95,50.58,57.56,74.6,72.23,69.09,63.38,92.94,54.31,48.77,44.35,53.29,Upgrade
7,Research & Development,21.91,23.32,22.03,25.43,25.9,27.6,26.08,93.09,25.34,27.22,26.74,51.28,20.44,29.73,16.71,58.63,15.16,22.2,16.19,18.41,Upgrade
8,Other Operating Expenses,-3.6,2.78,-1.4,11.04,0.27,-2.72,-0.35,15.64,-1.31,-4.66,-0.8,8.82,-2.44,-0.31,-0.25,11.23,-2.41,-2.66,-2.39,6.92,Upgrade
9,Operating Expenses,67.23,83.61,69.91,93.77,90.55,83.29,79.64,193.41,91.17,66.17,90.53,115.59,177.36,91.5,87.09,239.38,89.87,64.84,63.46,92.99,Upgrade
10,Operating Income,20,-1.67,11.75,-16.49,-16.12,-10.24,-1.83,-104.39,-16.26,-3.67,-36.02,-82.64,-110.27,-21.04,-29.57,-332.57,10.95,34.91,17.79,-47.15,Upgrade
11,Interest Expense,-2.75,-2.91,-2.92,-3.5,-3.07,-1.81,-4.71,-4.23,-2.84,-3.3,-3.9,-16.78,-3.91,-3.72,-3.4,-3.13,-3.27,-2.75,-2.25,-2.57,Upgrade
12,Interest & Investment Income,2.33,0.68,1.3,5.69,3.78,4.18,4.87,-,1.36,0.33,0.35,-,4.97,4,4.6,7.83,4.59,6.34,4.58,64.94,Upgrade
13,Currency Exchange Gain (Loss),-0.55,0.55,-,0.28,-0.85,0.85,-,2.79,-1.88,1.88,-,0.11,-0.09,0.09,-,-0.5,-0.28,0.28,-,-0.66,Upgrade
14,Other Non Operating Income (Expenses),-6.88,6.16,0.21,-14.31,4.46,-3.99,-0.47,-12.65,2.29,-1.36,0.33,-44.75,27.67,-25.48,2.39,-96.81,0.96,25.99,0.71,-28.2,Upgrade
15,EBT Excluding Unusual Items,12.15,2.81,10.34,-28.33,-11.8,-11.01,-2.14,-118.48,-17.33,-6.11,-39.24,-144.06,-81.63,-46.15,-25.98,-425.17,12.94,64.77,20.83,-13.64,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-25,-,-,-,-836.13,22.92,-22.92,-,-845,Upgrade
17,Gain (Loss) on Sale of Investments,1.72,1.82,-3.32,0.11,0.29,0.24,-,0.41,-2.44,-16.75,-0.19,-10.39,-,0.11,-0.06,0.7,-0.41,0.35,-,2.08,Upgrade
18,Gain (Loss) on Sale of Assets,0.73,0.04,0.03,-0.04,-0,-0.1,0.04,-0,0.06,0.15,0.04,0.01,0.03,0.07,0.15,-0.15,0.08,-0.11,0.03,0.07,Upgrade
19,Asset Writedown,-0.9,-0.01,-0,1.15,-1.42,-0.16,0.09,-86.94,-0.95,-0.01,-0.14,-65.1,0.03,-0.24,-,-120.38,-22.67,-0.21,-,-0.05,Upgrade
20,Other Unusual Items,-1.06,3.35,-,10.49,2.51,-2.51,-,17.66,10.32,-10.32,-,18.7,18.61,-18.61,-,45.23,19.95,-19.95,-,16.29,Upgrade
21,Pretax Income,12.64,8.01,7.05,-16.62,-10.43,-13.53,-2.01,-187.35,-10.32,-33.05,-39.53,-225.84,-62.97,-64.81,-25.9,-1336,32.81,21.95,20.86,-840.25,Upgrade
22,Income Tax Expense,4.86,3.44,4.24,13.99,2.88,2.84,4.4,44.51,2.73,7.24,1.4,-3.25,-0.19,2.03,2.58,-45.85,3.01,-0.14,6.11,9.29,Upgrade
23,Earnings From Continuing Operations,7.78,4.57,2.81,-30.62,-13.31,-16.37,-6.4,-231.86,-13.06,-40.29,-40.93,-222.59,-62.78,-66.84,-28.48,-1290,29.8,22.09,14.75,-849.54,Upgrade
24,Minority Interest in Earnings,-6.1,-5.47,-0.4,-6.94,-4.62,-3.47,-2.52,-8.54,-4.37,-2.74,1.2,-4.33,-2.92,-7.33,-1.81,-4.67,-8.44,-4.69,-2.42,-10.47,Upgrade
25,Net Income,1.68,-0.89,2.41,-37.55,-17.94,-19.83,-8.93,-240.4,-17.42,-43.02,-39.74,-226.91,-65.69,-74.18,-30.29,-1295,21.36,17.4,12.33,-860.01,Upgrade
26,Net Income to Common,1.68,-0.89,2.41,-37.55,-17.94,-19.83,-8.93,-240.4,-17.42,-43.02,-39.74,-226.91,-65.69,-74.18,-30.29,-1295,21.36,17.4,12.33,-860.01,Upgrade
27,Net Income Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-78.23%,-64.98%,-62.78%,-,Upgrade
28,Shares Outstanding (Basic),883,714,802,729,897,626,811,766,825,710,795,773,734,850,757,787,766,940,616,772,Upgrade
29,Shares Outstanding (Diluted),883,714,802,729,897,626,811,766,825,710,795,773,734,850,757,787,766,940,616,772,Upgrade
30,Shares Change (YoY),-1.51%,13.97%,-1.12%,-4.90%,8.68%,-11.77%,2.10%,-0.81%,12.35%,-16.46%,4.94%,-1.79%,-4.10%,-9.58%,22.85%,1.88%,-2.45%,26.73%,-25.56%,-2.44%,Upgrade
31,EPS (Basic),0.00,-0.00,0.00,-0.05,-0.02,-0.03,-0.01,-0.31,-0.02,-0.06,-0.05,-0.29,-0.09,-0.09,-0.04,-1.65,0.03,0.02,0.02,-1.11,Upgrade
32,EPS (Diluted),0.00,-0.00,0.00,-0.05,-0.02,-0.03,-0.01,-0.31,-0.02,-0.06,-0.05,-0.29,-0.09,-0.09,-0.04,-1.65,0.03,0.02,0.02,-1.11,Upgrade
33,EPS Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-77.69%,-72.37%,-50.00%,-,Upgrade
