,Fiscal Quarter,Q4 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,-,2383,2412,1635,1704,1809,1774,1406,-,1004,1808,1697,1752,990.98,1042,467.85,1150,996.45,843.8,553.26,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,25.05,-,20.2,-,15.21,-,15.13,-,-,-,-,Upgrade
2,Trading Asset Securities,-,42.05,42.09,33.21,30.46,29.66,29.43,28.96,-,25.17,29.94,23.3,22.74,24.77,27.82,43.74,219.95,26.43,26.08,98.72,Upgrade
3,Cash & Short-Term Investments,2376,2425,2455,1668,1735,1839,1803,1435,-,1054,1838,1741,1775,1031,1070,526.72,1370,1023,869.88,651.98,Upgrade
4,Cash Growth,36.99%,31.90%,36.12%,16.30%,-,74.42%,-1.89%,-17.58%,-,2.26%,71.85%,230.48%,29.58%,0.79%,22.96%,-19.21%,-13.01%,-29.41%,-44.33%,6.60%,Upgrade
5,Accounts Receivable,-,761.17,748.24,894.23,1021,1077,1088,1263,-,398.55,479.9,579.81,599.6,466.92,471.86,472.51,827.86,687.59,473.09,467.89,Upgrade
6,Other Receivables,-,167.78,201.06,151.71,249.03,237.99,173.12,169.1,-,175.01,184.95,169.22,309.31,234.27,240.67,275.69,219.7,278.92,344.02,313.57,Upgrade
7,Receivables,-,928.95,949.3,1046,1270,1315,1261,1432,-,573.57,664.85,749.03,908.91,701.19,712.53,748.2,1048,966.51,817.11,781.47,Upgrade
8,Inventory,-,348.97,310.41,298.2,255.34,240.93,349.45,343.67,-,486.03,273.42,290.06,240.17,188.38,135.41,248.03,274.94,317.53,281.94,191.35,Upgrade
9,Prepaid Expenses,-,-,-,0.01,-,-,-,23.74,-,0,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Other Current Assets,-,218.66,121.46,124.71,70.45,104.82,124.56,83.61,-,73.1,118.84,89.07,114.09,55.07,74.66,68.64,81.99,75.89,74.36,78.39,Upgrade
11,Total Current Assets,-,3922,3836,3137,3331,3500,3539,3317,-,2187,2895,2869,3038,1976,1992,1592,2774,2383,2043,1703,Upgrade
12,"Property, Plant & Equipment",-,25681,24445,24862,22904,23253,22388,23068,-,21472,22524,23162,22507,23469,21577,22312,21267,21952,21267,22030,Upgrade
13,Long-Term Investments,-,814.06,788.65,766.57,810.89,769.14,688.65,672.93,-,649.51,627.61,595.81,756.99,797.83,800.75,797.85,779.78,760.85,708.9,710.96,Upgrade
14,Goodwill,-,3.27,3.27,3.27,3.27,3.27,3.27,3.27,-,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,Upgrade
15,Other Intangible Assets,-,1905,1912,1920,1733,1742,1748,1758,-,1747,1756,1765,1560,1568,1575,1583,1589,1596,1603,1608,Upgrade
16,Long-Term Deferred Tax Assets,-,229.85,228.25,228.25,188.71,195.07,193.19,222.54,-,190.62,193.97,193.97,111.61,111.61,111.15,111.15,88.45,89.45,90.18,91.39,Upgrade
17,Long-Term Deferred Charges,-,4398,4373,4319,3961,3870,3641,3568,-,3009,2939,2709,2369,2269,2110,1927,1853,1813,1797,1562,Upgrade
18,Other Long-Term Assets,-,2800,2730,1058,1678,1181,1822,1125,-,1787,851.34,164.95,857.6,138.12,860.59,141.67,917.22,266.98,929.65,268.25,Upgrade
19,Total Assets,-,39752,38315,36295,34609,34512,34023,33735,-,31045,31790,31462,31203,30332,29030,28467,29273,28865,28443,27977,Upgrade
20,Accounts Payable,-,2439,2011,2293,2137,2109,2092,2541,-,1680,1997,1450,2068,2205,2471,2474,2197,2469,2226,2198,Upgrade
21,Accrued Expenses,-,1192,1327,1696,1201,1511,1080,1841,-,1693,1185,2337,814.1,1066,780.72,1074,654.97,934,623.94,1164,Upgrade
22,Short-Term Debt,-,2091,1891,1551,1140,1250,1331,1481,-,1241,1467,1217,1868,1579,1812,1730,3696,3856,3716,3260,Upgrade
23,Current Portion of Long-Term Debt,-,3104,2133,3119,-,4060,2960,3694,-,2722,2041,3252,2272,4082,3796,-,3455,3857,2639,2944,Upgrade
24,Current Portion of Leases,-,-,-,51.83,-,54.36,-,48.93,-,42.36,-,42.25,-,148.64,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,-,510.19,639.52,294.25,672.77,248.21,729.86,204.81,-,230.79,978.92,339.61,707,136.62,596.34,203.17,566.41,161.55,444.39,315.86,Upgrade
26,Current Unearned Revenue,-,286.61,280.64,337.89,378.62,258.41,250.92,200.78,-,299.5,395.12,247.23,290.05,232.92,177.61,155.76,77.53,71.45,153.63,113.59,Upgrade
27,Other Current Liabilities,-,521.24,581.79,708.64,4144,990.49,796.08,885.57,-,738.35,472.6,1014,553.47,528.12,508.68,5395,543.08,820.71,396.52,834.99,Upgrade
28,Total Current Liabilities,-,10144,8864,10051,9674,10482,9238,10896,-,8647,8536,9899,8572,9979,10143,11032,11189,12169,10200,10830,Upgrade
29,Long-Term Debt,-,11082,11893,9497,8644,8162,9787,8557,-,9044,10623,9731,10785,9829,10110,9516,10355,9406,11154,10082,Upgrade
30,Long-Term Leases,-,73.05,86.7,50.37,75.81,79.47,84.3,76.61,-,98.96,102.22,111.38,147.03,115.11,295.82,-,-,-,-,-,Upgrade
31,Long-Term Unearned Revenue,-,100.7,101.75,114.75,102.8,115.89,103.03,118.09,-,104.96,106.11,107.25,114.43,113.23,114.38,116.59,116.66,141.98,119.67,141.05,Upgrade
