,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,2219,2246,2194,2537,3517,3532,3219,2843,2100,3217,Upgrade
1,Revenue Growth (YoY),1.16%,-11.46%,-37.61%,-28.18%,9.25%,24.22%,53.31%,-11.62%,-38.03%,-14.22%,Upgrade
2,Cost of Revenue,1975,2096,2023,2365,3110,3107,2764,2446,1886,2873,Upgrade
3,Gross Profit,244.81,150.65,171.34,171.61,406.21,424.88,454.66,397.49,213.64,344.05,Upgrade
4,"Selling, General & Admin",250.56,311.29,239.58,360.79,290.68,306.43,293.32,288.16,225.9,267.16,Upgrade
5,Other Operating Expenses,-21.23,-25.01,-32.13,-34.41,-25.77,-42.26,-36.44,-29,-21.68,-25.94,Upgrade
6,Operating Expenses,229.33,286.28,207.45,326.38,264.92,264.18,256.88,259.16,204.21,241.21,Upgrade
7,Operating Income,15.48,-135.63,-36.11,-154.78,141.3,160.7,197.79,138.32,9.43,102.84,Upgrade
8,Interest Expense,-8.01,-12.55,-13.71,-14.14,-7.26,-7.38,-7.85,-8.76,-10.8,-17.57,Upgrade
9,Interest & Investment Income,14.84,16.88,13.56,5.45,3.62,3.82,3.97,3.72,3.86,5.96,Upgrade
10,Earnings From Equity Investments,0.74,0.74,0.41,0.12,0.05,0.59,0.22,2.03,0.23,0.35,Upgrade
11,Currency Exchange Gain (Loss),4.39,6.95,-8.49,-12.42,6.2,2.67,0.44,5.71,-7.93,-3.85,Upgrade
12,Other Non Operating Income (Expenses),-4.73,271.85,1.18,39.56,-33.13,-11.28,-6.18,-1.95,-11.86,20.58,Upgrade
13,EBT Excluding Unusual Items,22.7,148.24,-43.16,-136.2,110.76,149.13,188.38,139.07,-17.07,108.3,Upgrade
14,Gain (Loss) on Sale of Assets,3.13,9.58,0.02,-0.01,1.47,-0.62,0.56,-12.73,1.44,-13.94,Upgrade
15,Asset Writedown,-,-3.55,-,-,-,-,-,-,-,-,Upgrade
16,Other Unusual Items,-,-,-,1.91,1.85,-,-,5.01,6.42,-,Upgrade
17,Pretax Income,25.83,154.26,-43.14,-134.29,114.08,148.51,188.94,131.36,-9.21,94.36,Upgrade
18,Income Tax Expense,21.59,11.89,31.39,46.33,26.62,29.97,37.22,13.33,7.22,18.14,Upgrade
19,Earnings From Continuing Operations,4.24,142.37,-74.53,-180.63,87.46,118.54,151.72,118.02,-16.43,76.22,Upgrade
20,Minority Interest in Earnings,-14.15,-9.86,-7.08,-5.23,-17.14,-13.45,-15.47,-17.16,1.28,-17.81,Upgrade
21,Net Income,-9.91,132.51,-81.61,-185.86,70.33,105.09,136.25,100.86,-15.15,58.4,Upgrade
22,Net Income to Common,-9.91,132.51,-81.61,-185.86,70.33,105.09,136.25,100.86,-15.15,58.4,Upgrade
23,Net Income Growth,-,-,-,-,-48.38%,4.19%,-,72.69%,-,-39.81%,Upgrade
24,Shares Outstanding (Basic),1225,1225,1225,1225,1225,1225,1225,1225,1225,1223,Upgrade
25,Shares Outstanding (Diluted),1225,1225,1225,1225,1225,1225,1225,1225,1225,1224,Upgrade
26,Shares Change (YoY),-,-,-,-,-,-,-,0.11%,0.87%,1.55%,Upgrade
27,EPS (Basic),-0.01,0.11,-0.07,-0.15,0.06,0.09,0.11,0.08,-0.01,0.05,Upgrade
28,EPS (Diluted),-0.01,0.11,-0.07,-0.15,0.06,0.09,0.11,0.08,-0.01,0.05,Upgrade
29,EPS Growth,-,-,-,-,-48.65%,4.61%,-,71.73%,-,-40.31%,Upgrade
30,Free Cash Flow,-121.88,204.78,-9.78,617.36,124.12,-148.82,-223.24,533.7,-45.49,549.3,Upgrade
31,Free Cash Flow Per Share,-0.10,0.17,-0.01,0.50,0.10,-0.12,-0.18,0.44,-0.04,0.45,Upgrade
32,Operating Margin,0.70%,-6.04%,-1.65%,-6.10%,4.02%,4.55%,6.14%,4.86%,0.45%,3.20%,Upgrade
33,Profit Margin,-0.45%,5.90%,-3.72%,-7.33%,2.00%,2.98%,4.23%,3.55%,-0.72%,1.82%,Upgrade
34,Free Cash Flow Margin,-5.49%,9.12%,-0.45%,24.33%,3.53%,-4.21%,-6.94%,18.77%,-2.17%,17.07%,Upgrade
35,EBITDA,96.6,-48.06,53.47,-68.93,232.83,241.8,287.16,263.52,92.7,227.46,Upgrade
36,D&A For EBITDA,81.12,87.57,89.57,85.85,91.54,81.09,89.37,125.19,83.27,124.63,Upgrade
37,EBIT,15.48,-135.63,-36.11,-154.78,141.3,160.7,197.79,138.32,9.43,102.84,Upgrade
