,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,2023945,2241579,2584337,3361258.0,2824567.0,2516226.0,3041041.0,4828221.0,5640650.0,6613865.0,5532530.0,4721317.0,7198512.0,3534663.0,2127763.0,2311719.0,206861.0,696363,1089268,1087980.0,Upgrade
1,Trading Asset Securities,7931439,8701464,5905910,2273674.0,2222153.0,2165547.0,1863672.0,1583345.0,1424496.0,2271645.0,1898715.0,2253006.0,2371664.0,1196230.0,1999680.0,1787100.0,3061225.0,1505794,655671,974648.0,Upgrade
2,Accounts Receivable,20906447,21172885,18593468,14322596.0,12416495.0,11576903.0,9027220.0,7253646.0,7959552.0,11232187.0,11294999.0,15378912.0,14329421.0,13801912.0,11117130.0,10563609.0,8778136.0,6987909,4758618,3901085.0,Upgrade
3,Other Receivables,67269,74845,92557,110349.0,72451.0,101355.0,105822.0,201822.0,164585.0,188902.0,194245.0,192908.0,200495.0,143294.0,69079.0,78197.0,64204.0,55839,30271,70655.0,Upgrade
4,"Property, Plant & Equipment",39356,43993,47719,52234.0,49130.0,45596.0,51879.0,54525.0,48833.0,39237.0,35485.0,40902.0,36675.0,26007.0,26020.0,24604.0,27215.0,34568,31776,32445.0,Upgrade
5,Other Intangible Assets,3264,2590,3904,4704.0,5933.0,6498.0,7779.0,8042.0,9442.0,11030.0,12371.0,11530.0,11814.0,12426.0,14410.0,16919.0,20006.0,12790,13679,14668.0,Upgrade
6,Other Current Assets,243058,349743,398211,152470.0,192548.0,121308.0,78243.0,82835.0,73184.0,201575.0,76418.0,64411.0,86619.0,30371.0,47474.0,39735.0,197441.0,38008,28098,44640.0,Upgrade
7,Long-Term Deferred Tax Assets,3522,3736,3736,2599.0,2599.0,2243.0,2243.0,2243.0,2243.0,1980.0,1980.0,1980.0,1980.0,1360.0,1360.0,1360.0,1360.0,-,-,280.38,Upgrade
8,Other Long-Term Assets,121336,124524,126467,128988.0,124799.0,127128.0,122145.0,124865.0,123969.0,128269.0,133068.0,129007.0,131923.0,135028.0,138122.0,138586.0,132380.0,136902,135260,137285.0,Upgrade
9,Total Assets,31339637,32715357,27756308,20408872.0,17910675.0,16662804.0,14300043.0,14139545.0,15446955.0,20688690.0,19179811.0,22793972.0,24369103.0,18881291.0,15541039.0,14961830.0,12488828.0,9468173,6742639,6263688.0,Upgrade
10,Accounts Payable,74511,127092,409290,101416.0,93027.0,236713.0,162060.0,348736.0,53396.0,1339961.0,727616.0,188800.0,1463115.0,538539.0,1481079.0,1451172.0,940401.0,941156,131185,349428.0,Upgrade
11,Accrued Expenses,273253,281035,246233,133671.0,215756.0,203153.0,177845.0,133060.0,236250.0,229764.0,190926.0,269952.0,226384.0,123865.0,103422.0,158486.0,145703.0,84951,72097,38610.0,Upgrade
12,Short-Term Debt,20429870,22147811,16277764,9662078.0,9160264.0,7980985.0,5939090.0,5513593.0,6938058.0,11028935.0,10301869.0,14518687.0,15039870.0,12886939.0,8968370.0,8447830.0,6716571.0,3930762,1936375,1407713.0,Upgrade
13,Other Current Liabilities,60686,49636,81585,1853862.0,83350.0,56818.0,63387.0,97834.0,293181.0,46354.0,59965.0,137337.0,258466.0,128939.0,113923.0,62279.0,210415.0,22664,251321,39932.0,Upgrade
14,Total Liabilities,20895696,22658465,17092532,11819932.0,9598590.0,8530004.0,6381349.0,6123957.0,7555123.0,12693583.0,11349794.0,15185903.0,17043850.0,13757431.0,10735630.0,10199662.0,8048473.0,5012602,2428332,1860812.0,Upgrade
15,Common Stock,7208115,7048115,7048115,5266323.0,4580524.0,4580524.0,4580524.0,4580524.0,4580524.0,4580524.0,4580524.0,4580524.0,4580524.0,3058823.0,3058823.0,3058823.0,3058823.0,3058823,3058823,3058823.0,Upgrade
16,Additional Paid-In Capital,967455,967455,967455,967537.0,967537.0,967537.0,967537.0,967537.0,967537.0,967537.0,967537.0,967537.0,967537.0,358946.0,358946.0,358946.0,358946.0,358946,358946,358946.0,Upgrade
17,Retained Earnings,2280849,2053799,2660684,2363596.0,2772541.0,2593256.0,2379150.0,2476044.0,2352288.0,2455563.0,2290473.0,2068525.0,1785708.0,1714608.0,1396156.0,1352915.0,1031102.0,1046319,904272,989307.0,Upgrade
18,Comprehensive Income & Other,-,-,-,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961.0,3961,3961,3961.0,Upgrade
19,Shareholders' Equity,10443942,10056892,10663776,8588940.0,8312085.0,8132801.0,7918694.0,8015588.0,7891832.0,7995108.0,7830017.0,7608070.0,7325253.0,5123860.0,4805409.0,4762168.0,4440355.0,4455571,4314308,4402877.0,Upgrade
20,Total Liabilities & Equity,31339637,32715357,27756308,20408872.0,17910675.0,16662804.0,14300043.0,14139545.0,15446955.0,20688690.0,19179811.0,22793972.0,24369103.0,18881291.0,15541039.0,14961830.0,12488828.0,9468173,6742639,6263688.0,Upgrade
21,Total Debt,20429870,22147811,16277764,9662078.0,9160264.0,7980985.0,5939090.0,5513593.0,6938058.0,11028935.0,10301869.0,14518687.0,15039870.0,12886939.0,8968370.0,8447830.0,6716571.0,3930762,1936375,1407713.0,Upgrade
22,Net Cash (Debt),-10474486,-11204768,-7787517,-4027146.0,-4113544.0,-3299213.0,-1034378.0,897973.0,127088.0,-2143424.0,-2870623.0,-7544364.0,-5469695.0,-8156046.0,-4840927.0,-4349011.0,-3448486.0,-1728605,-191436,654916.0,Upgrade
23,Net Cash Per Share,-14548.48,-15916.52,-11062.27,-7659.2,-7823.49,-6274.73,-1967.27,1707.84,241.71,-4076.55,-5459.6,-14348.52,-10402.74,-23249.97,-13799.75,-12397.47,-9830.4,-4927.63,-545.62,1865.05,Upgrade
24,Filing Date Shares Outstanding,719.97,703.97,703.97,525.79,525.79,525.79,525.79,525.79,525.79,525.79,525.79,525.79,525.79,350.8,350.8,350.8,350.8,350.8,350.86,351.15,Upgrade
25,Total Common Shares Outstanding,719.97,703.97,703.97,525.79,525.79,525.79,525.79,525.79,525.79,525.79,525.79,525.79,525.79,350.8,350.8,350.8,350.8,350.8,350.86,351.15,Upgrade
26,Working Capital,10276463,9882050,10481951,8400415.0,8129624.0,7951335.0,7734648.0,7825913.0,7707344.0,7814592.0,7647114.0,7424651.0,7142861.0,4949039.0,4625496.0,4580698.0,4259394.0,4271311,4133594,4218198.0,Upgrade
27,Book Value Per Share,14506.06,14285.94,15148.03,16335.25,15808.64,15467.66,15060.46,15244.74,15009.37,15205.79,14891.8,14469.68,13931.8,14606.29,13698.5,13575.24,12657.86,12701.24,12296.29,12538.35,Upgrade
28,Tangible Book Value,10440678,10054302,10659872,8584236.0,8306152.0,8126303.0,7910915.0,8007546.0,7882390.0,7984077.0,7817646.0,7596539.0,7313439.0,5111434.0,4790999.0,4745248.0,4420348.0,4442781,4300629,4388209.0,Upgrade
29,Tangible Book Value Per Share,14501.52,14282.27,15142.49,16326.3,15797.36,15455.3,15045.66,15229.44,14991.41,15184.81,14868.27,14447.76,13909.33,14570.87,13657.42,13527.01,12600.83,12664.78,12257.31,12496.58,Upgrade
