,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,263.88,203.7,253.69,208.95,277.35,367.68,228.65,286.2,-,154.14,106.37,211.37,249.54,178.22,204,292.73,231.98,240.16,319.53,296.46,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.5,-,0.5,-,-,Upgrade
2,Accounts Receivable,272.53,206.03,221.75,191.69,206.61,192.79,204.79,178.94,-,149.45,149.63,114.07,264.03,133.69,122.92,92.33,117.57,114.28,116.58,76.47,Upgrade
3,Other Receivables,5.94,19.15,5.35,25.22,24.91,16.95,5.52,28.14,-,14.84,12.53,78.63,10.11,16.31,20.39,66.89,16.06,51.87,18.82,64.28,Upgrade
4,Inventory,22.54,25.84,35.11,22.06,52.13,31.59,50.35,32.13,-,59.24,37.8,30.52,55.26,57.01,43.73,36.54,50.4,46.36,51.89,44.8,Upgrade
5,Prepaid Expenses,-,-,-,0.26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,Other Current Assets,57.76,70.06,112.49,63.74,111.65,105.8,123.14,111.58,-,116.66,157.8,103.14,159.27,180.54,169.06,157.35,204.24,153.52,206.95,162.39,Upgrade
7,Total Current Assets,622.66,524.78,628.4,511.93,672.65,714.8,612.45,636.98,-,494.33,464.13,537.73,738.2,565.77,560.1,646.33,620.23,606.68,713.78,644.4,Upgrade
8,"Property, Plant & Equipment",3534,3599,3648,3694,3771,3779,3772,3809,-,3757,3718,3685,3404,3271,3151,3157,2894,2754,2673,2687,Upgrade
9,Other Intangible Assets,63.02,62.7,63.31,63.92,64.6,65.29,65.69,66.29,-,67.39,67.93,68.52,68.29,68.82,62.37,62.87,63.36,63.86,64.31,63.55,Upgrade
10,Long-Term Investments,90.69,90.69,90.86,90.86,96.42,96.42,96.5,96.5,-,92.31,92.33,92.33,89.8,91.03,90.46,90.46,98.41,99.65,99.08,99.08,Upgrade
11,Long-Term Deferred Tax Assets,14.1,14.1,14.1,14.1,12.9,12.9,12.9,13.17,-,12.39,12.39,12.39,11.64,11.64,11.64,11.64,9.66,9.66,9.66,9.66,Upgrade
12,Long-Term Deferred Charges,2.37,2.52,2.67,2.81,2.96,3.11,3.26,3.4,-,3.7,3.9,3.99,6.98,7.14,7.32,7.47,7.64,7.8,7.97,8.13,Upgrade
13,Other Long-Term Assets,13.08,13.35,13.62,13.88,5.81,5.87,6.03,6.19,-,6.51,6.17,6.31,6.45,6.54,5.43,5.56,5.68,5.8,5.68,7.1,Upgrade
14,Total Assets,4340,4308,4461,4392,4627,4677,4569,4632,-,4433,4365,4406,4326,4021,3888,3981,3699,3547,3574,3519,Upgrade
15,Accounts Payable,211.51,123.48,234.16,170.33,185.54,107.97,148.04,139.07,-,50.52,99.23,175.06,214.84,55.67,77.24,199.81,127.23,82.85,134.35,106.02,Upgrade
16,Accrued Expenses,64.08,85.21,56.95,118.92,49.16,119.18,50.94,93.42,-,95.5,37.17,64.23,46.78,58.49,21.79,53.64,15.45,38.63,11.71,40.44,Upgrade
17,Short-Term Debt,65.04,65.05,85.06,35.02,100.04,100.06,110.04,140.03,-,115.1,115.1,75.08,75,60,30,-,-,-,-,-,Upgrade
18,Current Portion of Long-Term Debt,145.38,160.38,154.68,139.31,126.24,232.33,125.03,129.21,-,118.74,98.67,97.3,51.57,44.85,54.75,48.18,45.62,39.15,29.27,27.36,Upgrade
19,Current Unearned Revenue,264.37,276.68,251.01,236.38,384.08,377.28,376.72,327.43,-,293.11,297.83,269.91,262.05,263.05,242.18,231.79,5.51,15.43,11.57,-,Upgrade
20,Current Portion of Leases,-,0.36,-,0.4,-,0.42,-,0.36,-,0.28,-,0.3,-,-,-,-,-,-,-,-,Upgrade
21,Current Income Taxes Payable,22.54,4.87,11.66,11.06,15.19,0.23,4.74,8.09,-,2.34,9.41,9.34,14.65,1.78,10.7,8.62,12.99,0.58,7.74,3.03,Upgrade
22,Other Current Liabilities,193.3,195.33,178.5,202.42,211.06,249.29,197.9,206.91,-,251.31,223.65,268.45,258.99,277.17,243.95,257.3,448.52,467.01,417.14,471.45,Upgrade
23,Total Current Liabilities,966.23,911.36,972.03,913.85,1071,1187,1013,1045,-,926.89,881.06,959.67,923.87,760.99,680.62,799.35,655.33,643.65,611.76,648.29,Upgrade
24,Long-Term Debt,1974,2022,2090,2061,2118,2086,2099,2089,-,2047,2055,1947,1881,1781,1713,1688,1551,1500,1528,1423,Upgrade
25,Long-Term Leases,0.81,0.81,1.12,1.12,1.02,1.06,1.47,1.49,-,1.42,1.95,1.65,-,-,-,-,-,-,-,-,Upgrade
26,Long-Term Unearned Revenue,21.93,22.63,23.33,24.03,23.77,23.9,24.54,25.18,-,26.46,28.74,30,36.73,37.99,39.24,40.49,41.75,43,44.25,45.51,Upgrade
