,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Market Capitalization,3113,2700,2354,2700,3527,3154,3330,3510,3493,3575,3741,3415,3144,3425,2606,2537,2672,2865,2961,2491,2185,Upgrade
1,Market Cap Growth,-14.41%,-14.41%,-29.33%,-23.09%,0.97%,-11.76%,-10.97%,2.78%,11.11%,4.36%,43.55%,34.63%,17.65%,19.54%,-11.98%,1.82%,22.32%,24.81%,39.45%,16.59%,37.77%,Upgrade
2,Enterprise Value,5779,5614,5406,5392,5775,5269,5976,6038,4855,5213,4635,4290,3971,4293,3452,3311,3506,3622,3582,3005,2671,Upgrade
3,Last Close Price,9.18,7.96,6.89,7.91,10.33,9.24,9.75,10.24,10.19,10.43,10.92,9.91,9.12,9.94,8.90,8.56,9.01,9.66,9.99,8.36,7.33,Upgrade
4,PE Ratio,31.54,27.37,42.15,75.47,-,113.10,112.42,121.78,-,83.26,68.94,65.66,-,44.15,28.45,23.13,25.22,26.70,33.37,34.24,37.01,Upgrade
5,Forward PE,-,42.64,42.64,42.64,42.64,42.64,42.64,42.64,42.64,42.64,42.64,42.64,42.64,42.64,42.64,42.64,42.64,42.64,42.64,42.64,42.64,Upgrade
6,PS Ratio,0.69,0.60,0.54,0.67,0.86,0.84,0.90,0.95,0.97,0.86,0.98,0.93,0.93,1.48,1.23,1.29,1.38,1.35,1.50,1.40,1.35,Upgrade
7,PB Ratio,1.65,1.38,1.23,1.44,1.90,1.74,1.84,1.95,1.95,-,2.10,1.91,1.52,1.93,1.89,1.83,1.96,2.16,2.29,1.95,1.74,Upgrade
8,P/TBV Ratio,1.81,1.81,1.62,1.91,2.53,2.38,2.53,2.65,2.65,-,2.71,2.05,1.90,2.07,2.06,2.00,2.15,2.37,2.52,2.15,1.93,Upgrade
