,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,77,124,364,469,312,488,748,426,503,289,425,Upgrade
1,Market Cap Growth,-73.66%,-73.66%,16.62%,-3.88%,-58.33%,14.55%,48.77%,47.42%,18.44%,-57.27%,-31.00%,Upgrade
2,Last Close Price,0.03,0.05,0.15,0.19,0.15,0.23,0.36,0.25,0.29,0.23,0.34,Upgrade
3,PE Ratio,-,-,-,-,-,-,-,4.22,-,-,-,Upgrade
4,PS Ratio,1.08,1.75,4.89,6.24,4.38,14.14,-,11.55,-,4.89,8.61,Upgrade
5,PB Ratio,0.17,0.28,0.71,0.70,0.42,0.56,0.81,0.46,0.60,0.40,0.54,Upgrade
6,P/FCF Ratio,3.29,5.31,-13.23,-,-,-,-,11.39,-,-,-,Upgrade
7,P/OCF Ratio,5.28,5.28,-13.29,-,-,-,-,11.39,-,-,-,Upgrade
8,Debt / Equity Ratio,0.08,0.08,0.06,0.05,0.05,0.04,0.04,0.01,0.03,0.04,0.05,Upgrade
9,Debt / FCF Ratio,1.63,1.63,-1.04,-,-,-,-,0.32,-,-,-,Upgrade
10,Earnings Yield,-285.70%,-177.13%,-79.14%,-53.33%,-57.12%,-12.65%,-,23.72%,-,-27.59%,-21.99%,Upgrade
11,FCF Yield,30.37%,18.83%,-7.56%,-21.02%,-21.87%,-1.79%,-,8.78%,-,-120.35%,-11.70%,Upgrade
12,Buyback Yield / Dilution,-12.85%,-7.32%,-18.98%,-10.88%,-,-20.41%,-,-40.24%,-,-,-9.22%,Upgrade
13,Total Shareholder Return,-12.85%,-7.32%,-18.98%,-10.88%,-,-20.41%,-,-40.24%,-,-,-9.22%,Upgrade
