,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Cash & Equivalents,1232,1227,953.24,1485,1429,1274,1874,2270,1534,1715,Upgrade
1,Short-Term Investments,199.44,189.11,187.35,214.11,232.13,386.3,151.44,162.6,139.68,177.84,Upgrade
2,Trading Asset Securities,22.57,19.67,31.46,20.18,30.53,12.22,16.27,25.82,17.76,16.37,Upgrade
3,Cash & Short-Term Investments,1454,1435,1172,1719,1692,1673,2042,2459,1691,1909,Upgrade
4,Cash Growth,24.09%,-16.52%,-30.71%,2.79%,-17.16%,-31.97%,20.74%,28.79%,5.35%,39.96%,Upgrade
5,Accounts Receivable,1909,2353,1718,1976,1516,2087,1914,1850,1319,1520,Upgrade
6,Other Receivables,112.96,85.39,117.13,80.98,174.54,155.01,152.01,149.56,87.41,122.41,Upgrade
7,Receivables,2022,2439,1835,2057,1690,2242,2066,1999,1406,1642,Upgrade
8,Inventory,4076,4027,4098,4581,5085,5232,4850,4471,3224,2327,Upgrade
9,Other Current Assets,146.34,29.83,17.85,75.76,70.27,174.79,103.25,45.31,18.61,48.61,Upgrade
10,Total Current Assets,7699,7931,7123,8433,8537,9322,9062,8975,6340,5927,Upgrade
11,"Property, Plant & Equipment",3046,3082,3177,2950,2769,2512,2406,1899,1717,1405,Upgrade
12,Long-Term Investments,10.79,10.68,10.79,12.01,11.77,12.69,6.99,7.34,8.56,9.44,Upgrade
13,Goodwill,602.9,603.67,604.3,604.05,598.67,598.5,577.24,577.94,578.46,580.9,Upgrade
14,Other Intangible Assets,1369,1332,293.5,1234,287.08,973.81,277.34,726.69,269.53,687.63,Upgrade
15,Long-Term Accounts Receivable,3.69,4.85,5.78,7.15,8.49,-,-,-,-,-,Upgrade
16,Long-Term Deferred Tax Assets,59.33,59.83,63.35,70.12,81.08,91.55,97.44,72.91,74.5,76.84,Upgrade
17,Long-Term Deferred Charges,-,-,1005,-,836.93,-,572.45,-,394.14,-,Upgrade
18,Other Long-Term Assets,99.29,98.56,120.08,120,185.3,8.3,8.3,8.49,8.49,8.93,Upgrade
19,Total Assets,12890,13122,12402,13430,13316,13518,13008,12267,9390,8695,Upgrade
20,Accounts Payable,1872,2013,1674,2040,2094,2419,2080,2392,1785,1474,Upgrade
21,Short-Term Debt,3.24,2.58,22.21,5.03,56.43,1.96,76.86,1.7,11.44,1.14,Upgrade
22,Current Portion of Long-Term Debt,509.85,929.28,900.65,1854,1899,2080,2184,2073,403.49,1009,Upgrade
23,Current Portion of Leases,150.84,151.51,153.52,143.16,139.52,119.74,115.19,91.36,73.33,66.31,Upgrade
24,Current Income Taxes Payable,90.83,64.49,47.56,38.15,56.75,64.81,56.12,50.87,32.34,40.25,Upgrade
25,Other Current Liabilities,2292,1983,1986,1819,1978,1923,2167,2012,1776,1217,Upgrade
26,Total Current Liabilities,4919,5144,4783,5899,6222,6608,6679,6621,4081,3807,Upgrade
27,Long-Term Debt,763.65,870.52,1031,1132,1198,1312,1028,918.71,940.22,930.93,Upgrade
28,Long-Term Leases,682.6,725.92,734.37,594.3,565.56,446.51,439.01,330.53,301.08,210.02,Upgrade
29,Long-Term Deferred Tax Liabilities,30.04,26.15,26.27,16.03,16.22,13.89,14.06,13.92,13.92,13.44,Upgrade
30,Other Long-Term Liabilities,88,53.86,31.53,45.7,60.35,33.04,48.5,29.4,58.52,40.37,Upgrade
31,Total Liabilities,6527,6869,6654,7736,8110,8469,8285,8002,5487,5108,Upgrade
32,Common Stock,689.68,688.22,685.39,685.39,684.71,684.61,683.4,677.5,673.14,667.23,Upgrade
33,Retained Earnings,-,5818,5299,5240,4764,4489,4147,3772,3442,3114,Upgrade
34,Comprehensive Income & Other,5674,-253.7,-236.76,-231.27,-243.08,-124.52,-107.99,-184.27,-212.37,-193.85,Upgrade
35,Total Common Equity,6364,6253,5748,5694,5205,5049,4723,4266,3903,3587,Upgrade
36,Minority Interest,-,-,-,-,-,-,-,-,-0.1,-0.26,Upgrade
37,Shareholders' Equity,6364,6253,5748,5694,5205,5049,4723,4266,3903,3587,Upgrade
38,Total Liabilities & Equity,12890,13122,12402,13430,13316,13518,13008,12267,9390,8695,Upgrade
39,Total Debt,2110,2680,2842,3728,3858,3960,3843,3415,1730,2217,Upgrade
40,Net Cash (Debt),-655.83,-1244,-1670,-2009,-2166,-2287,-1801,-956.71,-38.24,-308.34,Upgrade
41,Net Cash Per Share,-0.36,-0.68,-0.91,-1.09,-1.18,-1.25,-0.98,-0.52,-0.02,-0.17,Upgrade
42,Filing Date Shares Outstanding,1832,1833,1834,1835,1835,1835,1834,1833,1833,1831,Upgrade
43,Total Common Shares Outstanding,1832,1833,1834,1835,1835,1835,1834,1833,1833,1831,Upgrade
44,Working Capital,2780,2787,2339,2534,2315,2714,2383,2354,2259,2120,Upgrade
45,Book Value Per Share,3.47,3.41,3.13,3.10,2.84,2.75,2.57,2.33,2.13,1.96,Upgrade
46,Tangible Book Value,4391,4318,4850,3856,4320,3477,3868,2961,3055,2319,Upgrade
47,Tangible Book Value Per Share,2.40,2.36,2.64,2.10,2.35,1.90,2.11,1.61,1.67,1.27,Upgrade
48,Land,-,-,897.77,-,578.7,-,554.53,-,459.68,-,Upgrade
49,Machinery,-,-,1761,-,1553,-,1393,-,1172,-,Upgrade
50,Construction In Progress,-,-,593.16,-,744.02,-,597.67,-,383.86,-,Upgrade
51,Leasehold Improvements,-,-,143.56,-,127.74,-,114.78,-,90.43,-,Upgrade
