,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+4 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+4 Quarters
0,Cash & Equivalents,-,792.14,792.97,858.59,827.96,859.49,613.08,660.24,624.35,527.25,612.03,507.37,436.5,457.14,488.18,556.79,533.46,510.89,512.41,587.55,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,303.65,-,Upgrade
2,Trading Asset Securities,-,88.43,73.4,-,40.64,31.24,22.09,8.21,55.02,163.97,186.85,189.76,326.84,306.71,303.8,300.92,334.37,8.12,11.05,-,Upgrade
3,Cash & Short-Term Investments,880.57,880.57,866.37,858.59,868.6,890.73,635.17,668.45,679.36,691.21,798.88,697.13,763.35,763.85,791.97,857.71,867.83,519.01,827.11,587.55,Upgrade
4,Cash Growth,1.38%,-1.14%,36.40%,28.44%,27.85%,28.86%,-20.49%,-4.11%,-11.00%,-9.51%,0.87%,-18.72%,-12.04%,47.18%,-4.25%,45.98%,676.89%,-,774.87%,1111.00%,Upgrade
5,Accounts Receivable,-,93.81,69.3,60.63,55.42,87.49,73.62,82.23,103.76,72.1,54.74,65.34,51.89,51.32,45.8,46.32,26.69,25.95,14.18,12.37,Upgrade
6,Other Receivables,-,1.59,1.97,1.49,8.62,4.8,6.31,1.27,8.79,1.09,4.39,1.03,3.09,2.55,2.64,2.24,2.46,0.24,0.07,0.09,Upgrade
7,Receivables,-,95.4,71.27,62.12,64.04,92.29,79.93,83.5,112.56,73.19,59.12,66.36,54.99,53.87,48.44,48.57,29.15,26.19,14.25,12.46,Upgrade
8,Inventory,-,120.22,126.71,138.32,146.38,159.71,169.56,162.42,186.34,170.93,136.14,124.3,121.53,116.96,92.49,64.25,50.46,45.56,57.01,61.27,Upgrade
9,Other Current Assets,-,21.73,20.91,31.88,27.08,25.23,24.46,20.81,15.61,45.61,23.09,27.2,27.75,24.55,21.51,19.75,8.03,315.76,11.93,308.18,Upgrade
10,Total Current Assets,-,1118,1085,1091,1106,1168,909.12,935.18,993.87,980.94,1017,914.99,967.61,959.24,954.41,990.28,955.47,906.53,910.3,969.47,Upgrade
11,"Property, Plant & Equipment",-,708.89,705.87,704.48,702.43,668.15,653.27,606.07,585.22,532,493.68,463.48,389.45,353.5,357.16,348.55,343.04,230.7,206.17,148.79,Upgrade
12,Long-Term Investments,-,5.03,5.06,5.09,5.11,5.14,5.16,5.09,5.09,5.06,5.07,5.17,5.17,5.13,5.1,5.18,5.23,5.52,5.59,5.57,Upgrade
13,Other Intangible Assets,-,52.49,52.86,34.95,31.85,31.61,31.96,32.64,33.32,34,34.67,35.03,21.97,19.64,23.25,23.77,24.37,24.97,25.57,26.15,Upgrade
14,Long-Term Deferred Tax Assets,-,11.9,15.15,15.27,15.42,27.68,23.17,18.01,13.45,5.61,5.01,4.41,5.83,5.23,4.99,5.29,5.06,3.52,3.33,3.09,Upgrade
15,Long-Term Deferred Charges,-,35.21,38.13,37.39,40.47,40.05,42.91,46.04,29.96,27.46,29.11,31.2,32.95,28.52,4,4.32,4.64,4.95,4.44,3.47,Upgrade
16,Other Long-Term Assets,-,47.87,39.96,33.59,32.05,57.56,56.4,76.59,98.75,101.94,77.01,66.57,71.41,36.25,40.07,21.23,10.76,17.72,18.51,0.95,Upgrade
17,Total Assets,-,1979,1942,1922,1933,1998,1722,1720,1760,1687,1662,1521,1494,1408,1389,1399,1349,1194,1174,1157,Upgrade
18,Accounts Payable,-,92.26,64.44,66.73,57.18,79.61,64.29,68.12,73.9,55.81,20.03,21.68,23.81,15.46,64.59,120.05,103.92,7.4,5.39,7.57,Upgrade
19,Accrued Expenses,-,2.21,2.92,1.96,6.93,1.93,2.04,1.63,5.95,0.29,0.59,0.31,12.03,0.18,0.36,0.18,4.31,1.63,1.66,0.22,Upgrade
20,Current Portion of Leases,-,0.18,1.45,1.62,1.76,3.75,3.71,3.66,3.62,2.57,2.54,2.51,2.48,-,-,-,-,-,-,-,Upgrade
21,Current Income Taxes Payable,-,0.34,-,0.25,-,0.42,-,2.94,5.73,5.96,4.23,1.7,5.05,4.95,6.85,5.95,7.03,0.25,-,0.59,Upgrade
22,Current Unearned Revenue,-,0.21,0.3,0.19,0.24,0.2,0.23,1.21,0.21,0.2,1.48,0.28,0.53,0.19,0.01,0.01,0.02,-,-,-,Upgrade
23,Other Current Liabilities,-,7.26,24.72,12.39,27.17,14.49,34.51,8.05,26.25,10.28,70.95,3.4,3.6,0.85,0.59,0.05,0.31,0.09,24.05,0.04,Upgrade
24,Total Current Liabilities,-,102.46,93.84,83.14,93.27,100.41,104.78,85.62,115.66,75.11,99.82,29.87,47.49,21.63,72.39,126.25,115.59,9.37,31.09,8.41,Upgrade
25,Long-Term Leases,-,-,-,-,-,2.22,3.5,3.66,3.8,2.87,3.02,5.2,5.32,2.04,2.55,-,-,-,-,-,Upgrade
26,Long-Term Unearned Revenue,-,41.7,41.2,33.73,28.11,13.3,13.56,13.83,14.09,14.36,14.62,14.23,14.47,15.63,15.88,19.21,19.45,9.6,9.69,9.79,Upgrade
27,Long-Term Deferred Tax Liabilities,-,2.8,-,-,-,15.61,15.63,13.84,12.44,9.36,8.95,7.45,9,3.51,2.36,2,1.68,5.54,2.1,1.54,Upgrade
28,Total Liabilities,-,146.96,135.05,116.87,121.38,131.55,137.47,116.95,146,101.7,126.4,56.76,76.29,42.82,93.18,147.45,136.72,24.51,42.88,19.74,Upgrade
29,Common Stock,-,170.31,170.31,170.31,170.31,170.31,160,160,160,160,160,160,160,160,160,160,160,160,160,160,Upgrade
30,Additional Paid-In Capital,-,1209,1209,1209,1209,1219,931.13,929.36,927.8,930.9,927.16,864.67,864.67,864.67,864.67,864.67,864.67,864.67,864.67,864.67,Upgrade
31,Retained Earnings,-,428.35,405.62,402.32,400.86,428.77,446.27,473.89,485.97,459.01,414.6,439.4,393.43,339.98,271.09,226.46,187.06,144.57,106.19,112.91,Upgrade
32,Treasury Stock,-,-28.6,-28.6,-27.82,-18.56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
33,Comprehensive Income & Other,-,-0.25,-0.22,-0.13,0.02,-2.61,-3,-1.17,-0.51,-4.85,-5.11,0.02,0.01,0.04,0.04,0.05,0.12,0.16,0.17,0.17,Upgrade
34,Total Common Equity,1779,1779,1756,1754,1762,1815,1534,1562,1573,1545,1497,1464,1418,1365,1296,1251,1212,1169,1131,1138,Upgrade
35,Minority Interest,-,53.36,50.97,50.95,50.24,51.5,50.11,40.59,40.39,40.24,38.74,-,-,-,-,-,-,-,-,-,Upgrade
36,Shareholders' Equity,1832,1832,1807,1805,1812,1867,1585,1603,1614,1585,1535,1464,1418,1365,1296,1251,1212,1169,1131,1138,Upgrade
37,Total Liabilities & Equity,-,1979,1942,1922,1933,1998,1722,1720,1760,1687,1662,1521,1494,1408,1389,1399,1349,1194,1174,1157,Upgrade
38,Total Debt,0.18,0.18,1.45,1.62,1.76,5.98,7.2,7.32,7.42,5.44,5.55,7.71,7.8,2.04,2.55,-,-,-,-,-,Upgrade
39,Net Cash (Debt),880.39,880.39,864.91,856.97,866.85,884.75,627.97,661.13,671.95,685.77,793.32,689.42,755.54,761.81,789.43,857.71,867.83,519.01,827.11,587.55,Upgrade
40,Net Cash Growth,1.56%,-0.49%,37.73%,29.62%,29.01%,29.02%,-20.84%,-4.10%,-11.06%,-9.98%,0.49%,-19.62%,-12.94%,46.78%,-4.56%,45.98%,676.89%,-,774.87%,1111.00%,Upgrade
41,Net Cash Per Share,5.06,4.45,5.05,5.86,5.18,5.55,3.81,4.38,4.30,4.17,5.04,4.28,4.65,4.75,4.93,5.44,5.40,3.29,4.30,5.53,Upgrade
42,Filing Date Shares Outstanding,174.04,169.36,169.36,146.16,169.77,170.31,160,160,160,160,160,160,160,160,160,160,160,160,160,160,Upgrade
43,Total Common Shares Outstanding,169.36,169.36,169.36,146.16,169.77,170.31,160,160,160,160,160,160,160,160,160,160,160,160,160,160,Upgrade
44,Working Capital,-,1015,991.42,1008,1013,1068,804.34,849.56,878.21,905.82,917.42,885.12,920.12,937.61,882.01,864.03,839.88,897.15,879.22,961.06,Upgrade
45,Book Value Per Share,10.50,10.50,10.37,12.00,10.38,10.66,9.59,9.76,9.83,9.66,9.35,9.15,8.86,8.53,8.10,7.82,7.57,7.31,7.07,7.11,Upgrade
46,Tangible Book Value,1726,1726,1703,1719,1730,1783,1502,1529,1540,1511,1462,1429,1396,1345,1273,1227,1187,1144,1105,1112,Upgrade
47,Tangible Book Value Per Share,10.19,10.19,10.06,11.76,10.19,10.47,9.39,9.56,9.62,9.44,9.14,8.93,8.73,8.41,7.95,7.67,7.42,7.15,6.91,6.95,Upgrade
48,Buildings,-,-,132.06,-,132.06,-,131.89,-,131.88,-,86.51,-,86.51,-,86.51,-,86.51,-,85.76,-,Upgrade
49,Machinery,-,-,539,-,531,-,438.09,-,373.89,-,335.98,-,320.62,-,262.73,-,249.2,-,148.27,-,Upgrade
50,Construction In Progress,-,-,211.64,-,185.52,-,199.74,-,172.51,-,151.03,-,43.03,-,58.89,-,45.26,-,-,-,Upgrade
