,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+4 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+4 Quarters
0,Market Capitalization,4061,3971,3429,3271,3360,6010,4875,5053,8397,6528,6574,8992,12456,14112,11394,8640,5584,6995,7328,8354,7880,Upgrade
1,Market Cap Growth,-33.92%,-33.92%,-29.66%,-35.26%,-59.99%,-7.93%,-25.85%,-43.81%,-32.59%,-53.74%,-42.30%,4.07%,123.07%,101.74%,55.48%,3.43%,-29.14%,-,-,-,-,Upgrade
2,Enterprise Value,3234,3144,2616,2465,2543,5177,4297,4432,7765,5882,5820,8303,11694,13350,10604,7782,5065,6476,6501,7766,7785,Upgrade
3,Last Close Price,23.98,23.45,20.25,19.27,19.79,35.29,30.47,31.58,52.34,40.69,40.98,55.61,77.03,87.27,70.46,53.43,34.46,43.16,45.22,51.40,48.49,Upgrade
4,PE Ratio,99.92,96.01,-8185.30,-80.48,-60.46,-,-,-,-,41.28,35.12,42.48,53.81,63.86,53.89,47.76,40.60,69.76,123.00,300.47,198.05,Upgrade
5,Forward PE,33.31,36.36,35.53,38.93,11.12,36.76,47.61,20.21,34.99,29.35,20.60,30.42,49.69,54.28,47.47,66.46,-,-,-,-,-,Upgrade
6,PS Ratio,13.65,13.12,14.91,18.03,23.79,44.51,18.22,14.23,18.67,12.11,12.07,15.99,22.20,28.02,26.59,24.60,21.56,36.41,54.18,90.27,64.41,Upgrade
7,PB Ratio,2.28,2.17,1.87,1.81,1.86,3.32,2.61,3.19,5.24,4.05,4.15,5.86,8.51,9.95,8.35,6.67,4.46,5.77,6.27,7.39,6.93,Upgrade
8,P/TBV Ratio,2.30,2.30,1.99,1.92,1.95,3.47,2.73,3.36,5.49,4.24,4.35,6.15,8.72,10.11,8.47,6.79,4.55,5.89,6.40,7.56,7.09,Upgrade
9,P/FCF Ratio,-,-,122.16,-95.38,-51.85,-82.69,-,-,-115.71,-,-,-92.34,-,-157.36,-,-,-,-815.17,-159.59,-,-,Upgrade
10,P/OCF Ratio,-,-,21.11,26.66,42.07,73.11,-,66.56,61.47,50.16,35.72,38.18,61.49,74.62,67.07,54.90,34.79,48.27,86.20,136.73,111.28,Upgrade
11,EV/Sales Ratio,10.68,10.39,11.37,13.59,18.01,38.34,16.06,12.48,17.26,10.91,10.68,14.76,20.84,26.51,24.75,22.15,19.56,33.71,48.06,83.92,63.63,Upgrade
12,EV/EBITDA Ratio,31.23,29.84,91.26,-290.64,-47.02,-,244.07,-,54.77,29.86,25.18,32.49,42.37,52.45,47.45,41.97,38.49,68.40,95.57,200.15,139.04,Upgrade
13,EV/EBIT Ratio,62.01,60.29,-106.48,-41.85,-,-,-,-,-,36.59,29.59,36.99,47.39,58.40,52.78,47.33,44.32,82.06,120.82,297.78,175.34,Upgrade
14,EV/FCF Ratio,-,-,93.16,-71.88,-39.25,-71.22,-,-,-107.00,-,-,-85.26,-,-148.87,-,-,-,-754.69,-141.58,-,-,Upgrade
15,Debt / Equity Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,-,-,-,-,-,Upgrade
16,Debt / EBITDA Ratio,0.00,0.00,0.00,0.02,0.04,-,0.17,-,0.20,0.06,0.03,0.03,0.03,0.03,0.01,0.01,-,-,-,-,-,Upgrade
17,Debt / FCF Ratio,-,-,0.01,-0.04,-0.02,-0.02,-,-,-0.10,-,-,-0.06,-,-0.09,-,-,-,-,-,-,-,Upgrade
