,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+4 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+4 Quarters
0,Market Capitalization,1961,1808,1389,1823,2213,2147,2193,2355,1911,1927,2451,2665,2259,2145,2291,2709,2450,2981,2630,3101,3722,Upgrade
1,Market Cap Growth,-15.78%,-15.78%,-36.64%,-22.60%,15.79%,11.39%,-10.55%,-11.62%,-15.42%,-10.15%,6.99%,-1.63%,-7.78%,-28.04%,-12.88%,-12.64%,-34.18%,-,-,-,-,Upgrade
2,Enterprise Value,968,872,391,920,1309,1129,1141,1408,963,963,1454,1709,1303,1173,1303,1774,1515,2065,1751,2980,3601,Upgrade
3,Last Close Price,12.05,11.10,8.53,10.48,12.72,12.34,12.02,12.89,10.46,10.55,13.07,14.20,12.04,11.43,12.21,14.53,13.14,15.98,13.93,16.42,19.71,Upgrade
4,PE Ratio,55.31,50.99,50.58,-,26.66,19.13,19.97,-,12.77,11.20,14.49,15.81,13.18,14.81,14.70,17.38,17.70,23.56,20.87,-,26.09,Upgrade
5,Forward PE,-,10.54,10.54,10.54,10.54,10.54,10.54,10.54,10.54,9.77,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,PS Ratio,3.66,3.37,2.41,2.95,3.25,2.99,2.85,2.82,2.18,1.98,2.47,2.65,2.20,2.06,2.22,2.63,2.55,3.47,3.12,3.72,4.03,Upgrade
7,PB Ratio,1.53,1.41,1.11,1.40,1.63,1.61,1.69,1.74,1.40,1.48,1.92,2.09,1.78,1.82,1.98,2.36,2.14,2.75,2.49,3.02,3.58,Upgrade
8,P/TBV Ratio,1.42,1.42,1.12,1.41,1.64,1.63,1.71,1.75,1.41,1.49,1.94,2.11,1.80,1.83,1.99,2.38,2.16,2.77,2.51,3.04,3.61,Upgrade
9,P/FCF Ratio,18.78,17.31,-,-,90.27,-,-,-,75.73,20.62,-,-,-573.97,-,18.85,-,16.29,100.44,65.90,-,31.53,Upgrade
10,P/OCF Ratio,15.47,15.47,-,-,52.25,50.15,-,-,30.54,12.75,-,-,53.98,-,15.65,-,13.94,38.00,31.15,-,23.67,Upgrade
11,EV/Sales Ratio,1.81,1.63,0.68,1.49,1.92,1.57,1.48,1.69,1.10,0.99,1.47,1.70,1.27,1.13,1.26,1.73,1.58,2.41,2.08,3.58,3.90,Upgrade
12,EV/EBITDA Ratio,-,60.27,-,-,-,9.43,12.77,-,7.48,6.58,10.70,12.44,9.13,8.50,9.48,12.81,13.47,20.03,16.35,-,26.05,Upgrade
13,EV/EBIT Ratio,-,-92.53,-,-,-,12.43,18.45,-,9.36,7.90,12.97,14.80,10.71,9.98,11.12,14.99,16.37,24.76,20.14,-,30.42,Upgrade
14,EV/FCF Ratio,9.27,8.35,-,-,53.41,-,-,-,38.18,10.31,-,-,-331.08,-,10.72,-,10.07,69.57,43.86,-,30.51,Upgrade
15,Debt / Equity Ratio,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.03,0.03,0.03,0.04,0.04,0.03,0.03,0.01,0.00,0.00,-,-,-,Upgrade
16,Debt / EBITDA Ratio,-,0.06,-,-,-,0.07,0.13,-,0.42,0.23,0.15,1.52,0.29,0.24,0.13,0.12,0.02,0.00,-,-,-,Upgrade
17,Debt / FCF Ratio,0.17,0.17,-,-,0.79,-,-,-,1.51,0.43,-,-,-12.39,-,0.30,-,0.02,0.01,-,-,-,Upgrade
18,Asset Turnover,0.31,0.29,0.15,0.47,0.38,0.34,0.27,0.52,0.47,0.48,0.35,0.74,0.56,0.56,0.43,0.84,0.60,0.63,0.31,0.78,Upgrade,
19,Quick Ratio,3.48,3.48,3.29,3.16,2.96,3.21,2.72,2.94,2.69,2.65,2.48,2.51,2.31,2.61,2.57,2.58,2.18,2.59,2.59,2.69,2.19,Upgrade
20,Current Ratio,3.48,3.48,3.30,3.26,2.96,3.22,2.73,2.94,2.70,2.65,2.49,2.51,2.32,2.63,2.58,2.60,2.19,2.61,2.60,2.71,2.21,Upgrade
