,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Total Interest Expense,0.04,0.04,-0.11,0.05,0.1,0,0.05,-,0.01,0.01,0.13,-,0.02,0.07,0.23,0.29,0.34,0.33,0.54,1.92,Upgrade
1,Net Interest Income,-0.04,-0.04,0.11,-0.05,-0.1,-0,-0.05,-,-0.01,-0.01,-0.13,-,-0.02,-0.07,-0.23,-0.29,-0.34,-0.33,-0.54,-1.92,Upgrade
2,Other Revenue,42.15,42.15,40.04,22.01,17.49,7.96,20.18,29.43,16.7,10.37,13.91,0.98,1.31,3.87,4.74,6.14,6.36,2.52,8.92,11.78,Upgrade
3,Revenue Before Loan Losses,42.11,42.11,40.14,21.96,17.39,7.96,20.13,29.43,16.69,10.36,13.78,0.98,1.29,3.8,4.51,5.85,6.02,2.19,8.38,9.87,Upgrade
4,Provision for Loan Losses,2.18,2.18,5.6,-,-2.63,-,2.38,-,-,-,10.6,-,-,-,89.54,-,-2.84,2.84,-,-,Upgrade
5,Revenue,39.93,39.93,34.54,21.96,20.02,7.96,17.76,29.43,16.69,10.36,3.18,0.98,1.29,3.8,-85.03,5.85,8.87,-0.66,8.38,9.87,Upgrade
6,Revenue Growth (YoY),99.42%,401.65%,94.55%,-25.38%,19.97%,-23.14%,458.51%,2918.36%,1198.91%,172.60%,-,-83.33%,-85.50%,-,-,-40.72%,-78.25%,-,-77.53%,-13.96%,Upgrade
7,Salaries & Employee Benefits,1.14,1.14,1.29,0.55,2.03,1.34,2.09,1.38,1.99,1.82,1.15,1.74,1.95,2.93,5.57,6.77,6.6,6.38,10.19,11.62,Upgrade
8,Cost of Services Provided,19.79,19.79,40.8,5.93,2.28,3.33,12.78,19.52,11.62,8.97,13.56,2.49,3.23,3.43,8.55,8.13,6.94,4.69,5.74,12.1,Upgrade
9,Other Operating Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-9.26,-0.39,-0.48,-,9.4,-0.13,Upgrade
10,Total Operating Expenses,20.93,20.93,42.09,6.48,4.3,4.67,14.87,20.9,13.61,10.78,14.72,4.23,5.18,6.36,4.87,14.51,13.06,11.07,21.23,24.04,Upgrade
11,Operating Income,19,19,-7.55,15.48,15.72,3.29,2.89,8.53,3.08,-0.43,-11.54,-3.25,-3.89,-2.56,-89.89,-8.66,-4.2,-11.73,-12.85,-14.17,Upgrade
12,EBT Excluding Unusual Items,19.05,19.05,-7.49,15.48,15.72,3.29,2.89,8.53,3.08,-0.43,-11.52,-3.25,-3.89,-2.55,-89.42,-8.56,-4.18,-11.71,-12.85,-14.17,Upgrade
13,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-,-197.72,4.65,-4.67,1.75,-131.65,-139.43,-74.04,-17.15,-657.08,3.41,Upgrade
14,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-48.32,-,Upgrade
15,Pretax Income,19.05,19.05,-7.49,15.48,15.72,3.29,10.37,7.25,-7.68,-0.43,-257.64,1.4,-8.56,-0.79,-235.71,-147.99,-78.22,-28.86,-739.94,-10.76,Upgrade
16,Income Tax Expense,5.26,5.26,0.28,4.88,4.02,0.97,1.41,3.01,2.28,0,-,-,-,0.01,-12.31,-0.49,-7.64,0.02,-16.67,-0.44,Upgrade
17,Earnings From Continuing Ops.,13.79,13.79,-7.76,10.6,11.71,2.32,8.96,4.25,-9.96,-0.43,-257.64,1.4,-8.56,-0.8,-223.4,-147.5,-70.57,-28.88,-723.27,-10.32,Upgrade
18,Minority Interest in Earnings,0,0,0.04,0.04,-0.02,-,-0.03,-0.09,-0.05,-0.05,0.01,0.06,0.13,0.12,-0.13,1.45,-0.68,0.98,25.98,1.4,Upgrade
19,Net Income,13.79,13.79,-7.72,10.64,11.69,2.32,8.93,4.16,-10.01,-0.47,-257.62,1.46,-8.43,-0.69,-223.52,-146.05,-71.26,-27.9,-697.29,-8.92,Upgrade
20,Net Income to Common,13.79,13.79,-7.72,10.64,11.69,2.32,8.93,4.16,-10.01,-0.47,-257.62,1.46,-8.43,-0.69,-223.52,-146.05,-71.26,-27.9,-697.29,-8.92,Upgrade
21,Net Income Growth,17.95%,495.21%,-,155.98%,-,-,-,184.20%,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
22,Shares Outstanding (Basic),84,84,71,50,39,35,35,35,35,35,35,37,34,35,35,35,35,35,35,34,Upgrade
23,Shares Outstanding (Diluted),84,84,71,50,39,35,35,35,35,35,35,37,34,35,35,35,35,35,35,34,Upgrade
24,Shares Change (YoY),113.64%,142.88%,103.98%,44.21%,13.71%,-,0.05%,-5.27%,0.61%,0.00%,0.00%,5.48%,-0.45%,-0.11%,-,1.01%,0.42%,0.11%,-,-0.96%,Upgrade
25,EPS (Basic),0.16,0.16,-0.11,0.21,0.30,0.07,0.26,0.12,-0.29,-0.01,-7.44,0.04,-0.24,-0.02,-6.45,-4.21,-2.06,-0.80,-20.14,-0.26,Upgrade
26,EPS (Diluted),0.16,0.16,-0.11,0.21,0.30,0.07,0.26,0.12,-0.29,-0.01,-7.44,0.04,-0.24,-0.02,-6.45,-4.21,-2.06,-0.81,-20.14,-0.26,Upgrade
27,EPS Growth,-44.77%,145.03%,-,77.50%,-,-,-,200.00%,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
28,Free Cash Flow,-0.55,-0.55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
29,Free Cash Flow Per Share,-0.01,-0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
