,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 11, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2357,2570,1926,2038,2435,2392,2231,2493,2688,2408,3001,2574,2936,2785,2274,1908,2076,2566,1934,2025,2372,Upgrade
1,Market Cap Growth,7.45%,7.45%,-13.67%,-18.27%,-9.39%,-0.68%,-25.68%,-3.12%,-8.45%,-13.53%,32.00%,34.88%,41.39%,8.53%,17.58%,-5.78%,-12.48%,10.38%,-33.12%,-31.44%,-12.30%,Upgrade
2,Enterprise Value,3462,3644,2810,2821,3218,3012,2874,3223,3417,3111,3675,3280,3642,3470,2996,2392,2560,2890,2364,2593,2941,Upgrade
3,Last Close Price,6.51,7.10,5.32,5.62,6.72,6.60,6.16,6.85,7.39,6.62,8.20,7.05,8.04,7.56,6.11,5.12,5.58,6.89,5.19,5.42,6.35,Upgrade
4,PE Ratio,991.39,1081.24,89.48,44.06,-,48.12,34.45,-,24.98,19.36,25.04,12.66,15.69,20.90,21.38,67.70,-,92.31,77.90,-,75.87,Upgrade
5,Forward PE,-,94.64,94.64,94.64,94.64,94.64,94.64,94.64,94.64,94.64,94.64,94.64,94.64,94.64,94.64,94.64,94.64,94.64,94.64,94.64,94.64,Upgrade
6,PS Ratio,0.36,0.40,0.32,0.36,0.48,0.49,0.41,0.43,0.40,0.32,0.39,0.34,0.42,0.46,0.45,0.43,0.56,0.75,0.59,0.65,0.73,Upgrade
7,PB Ratio,1.69,1.51,1.14,1.20,1.40,1.37,1.30,1.46,1.57,1.45,1.84,1.60,1.89,1.83,1.53,1.37,1.53,1.88,1.41,1.50,1.76,Upgrade
8,P/TBV Ratio,2.20,2.20,1.64,1.74,2.01,1.83,1.69,1.94,2.03,1.95,2.43,2.16,2.51,2.49,2.04,1.87,2.05,2.71,1.99,2.18,2.47,Upgrade
