,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Market Capitalization,2102,3997,2514,3296,2884,3503,3461,3791,4244,3750,3420,Upgrade
1,Market Cap Growth,21.25%,21.25%,-12.86%,-5.88%,-16.67%,-7.61%,-18.45%,1.10%,24.10%,142.57%,30.88%,Upgrade
2,Enterprise Value,1996,3866,2351,3160,2743,3278,3209,3534,4011,3571,3240,Upgrade
3,Last Close Price,0.51,0.97,0.61,0.80,0.70,0.85,0.84,0.92,1.03,0.91,0.83,Upgrade
4,PE Ratio,-,-,-,-151.77,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,22.70,43.17,17.34,22.19,14.50,16.12,20.43,15.67,12.56,20.11,-,Upgrade
6,PB Ratio,2.95,5.60,3.47,4.13,3.46,4.18,3.74,4.13,4.59,4.12,3.82,Upgrade
7,P/TBV Ratio,5.65,5.65,3.50,4.16,3.48,4.21,3.80,4.26,5.06,4.55,4.23,Upgrade
8,P/FCF Ratio,-,-,-4260.28,-,-,-,-,-,-,109.43,-,Upgrade
9,P/OCF Ratio,-,-,4967.52,-,-,-,-,-,-,108.56,-,Upgrade
10,EV/Sales Ratio,21.55,41.75,16.22,21.27,13.79,15.09,18.95,14.61,11.87,19.15,-,Upgrade
11,EV/FCF Ratio,-,-,-3985.58,-,-,-,-,-,-,104.23,-,Upgrade
12,Debt / Equity Ratio,0.01,0.01,0.01,0.02,0.03,0.03,0.02,0.01,0.02,0.03,0.04,Upgrade
13,Debt / FCF Ratio,-,-,-18.26,-,-,-,-,-,-,0.75,-,Upgrade
14,Earnings Yield,-5.83%,-3.06%,-3.48%,-0.66%,-1.45%,-0.72%,-0.78%,-0.70%,-0.55%,-0.37%,-,Upgrade
15,FCF Yield,-,-0.02%,-0.17%,-2.04%,-2.44%,-1.12%,-0.34%,0.72%,0.91%,-,Upgrade,
16,Buyback Yield / Dilution,-,-,-,-,-,-,-,-,-11.95%,-,Upgrade,
17,Total Shareholder Return,-,-,-,-,-,-,-,-,-11.95%,-,Upgrade,
