,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,35.64,56.95,88,60.57,138.36,78.89,90.5,151.38,186.48,-,Upgrade
1,Revenue Growth (YoY),-59.49%,-5.97%,-36.40%,-23.23%,52.88%,-47.89%,-51.47%,-,81.74%,-,Upgrade
2,Cost of Revenue,25.85,46.33,76.69,50.59,122.13,64.67,81.75,126.06,139.64,-,Upgrade
3,Gross Profit,9.79,10.62,11.31,9.97,16.23,14.22,8.75,25.32,46.83,-,Upgrade
4,"Selling, General & Admin",27.32,33.32,22.18,28.46,31.24,32.19,31.08,34.26,40.56,-,Upgrade
5,Other Operating Expenses,-1.23,-4.22,-0.73,-6.71,-1.13,-13.65,-1.06,-1.74,-3.47,-,Upgrade
6,Operating Expenses,39.72,40.7,37.3,25.25,39.69,21.17,38.67,40.49,52.63,-,Upgrade
7,Operating Income,-29.92,-30.08,-26,-15.28,-23.47,-6.95,-29.92,-15.17,-5.8,-,Upgrade
8,Interest Expense,-0.2,-0.33,-0.46,-1.17,-0.98,-1.01,-1.02,-1.49,-1.64,-,Upgrade
9,Interest & Investment Income,0.1,0.2,0.68,0.67,1.05,1.77,0.99,0.83,0.65,-,Upgrade
10,Earnings From Equity Investments,-,-1.57,-1.82,-3.62,-3.3,-3.92,-1.72,-,-,-,Upgrade
11,Other Non Operating Income (Expenses),-,-4.58,-2.27,-0.62,-0.58,-0.95,-0.2,-0.51,-0.04,-,Upgrade
12,EBT Excluding Unusual Items,-30.02,-36.36,-29.86,-20.01,-27.28,-11.06,-31.87,-16.35,-6.83,-,Upgrade
13,Impairment of Goodwill,-,-,-,-,-4,-13.7,-58,-,-,-,Upgrade
14,Gain (Loss) on Sale of Investments,-0.08,-31.37,32.84,-6.04,18.53,20.68,57.83,6.05,-7.17,-,Upgrade
15,Gain (Loss) on Sale of Assets,-,-10.58,-,-,-,-,-,-,-,-,Upgrade
16,Asset Writedown,-,-12.04,-,-2.19,-4.7,-2.9,-,-0.12,-,-,Upgrade
17,Other Unusual Items,-,-4.41,-,0.09,0.73,-,12.64,-,-,-,Upgrade
18,Pretax Income,-30.1,-94.75,2.98,-28.14,-16.71,-6.99,-19.4,-10.41,-14,-,Upgrade
19,Income Tax Expense,0.57,-2.8,-1.4,-2,-1.06,2.24,-1.47,-0.63,-0.33,-,Upgrade
20,Earnings From Continuing Operations,-30.68,-91.94,4.38,-26.14,-15.65,-9.23,-17.93,-9.78,-13.67,-,Upgrade
21,Net Income to Company,-30.68,-91.94,4.38,-26.14,-15.65,-9.23,-17.93,-9.78,-13.67,-,Upgrade
22,Minority Interest in Earnings,-,0.11,0.02,0.02,0.02,-0.37,0.68,0.63,-0.35,-,Upgrade
23,Net Income,-30.68,-91.83,4.4,-26.12,-15.63,-9.59,-17.25,-9.14,-14.03,-,Upgrade
24,Net Income to Common,-30.68,-91.83,4.4,-26.12,-15.63,-9.59,-17.25,-9.14,-14.03,-,Upgrade
25,Shares Outstanding (Basic),4121,4121,4121,4121,4121,4121,4121,4121,4121,-,Upgrade
26,Shares Outstanding (Diluted),4121,4121,4121,4121,4121,4121,4121,4121,4121,-,Upgrade
27,Shares Change (YoY),-,-,-,-,-,-,-,-,11.95%,-,Upgrade
28,EPS (Basic),-0.01,-0.02,0.00,-0.01,-0.00,-0.00,-0.00,-0.00,-0.00,-,Upgrade
29,EPS (Diluted),-0.01,-0.02,0.00,-0.01,-0.00,-0.00,-0.00,-0.00,-0.00,-,Upgrade
30,Free Cash Flow,-,1.65,-2.24,-3.28,-55.59,-29.81,-8.88,-3.9,34.27,-,Upgrade
31,Free Cash Flow Per Share,-,0.00,-0.00,-0.00,-0.01,-0.01,-0.00,-0.00,0.01,-,Upgrade
32,Operating Margin,-83.95%,-52.82%,-29.54%,-25.22%,-16.96%,-8.82%,-33.06%,-10.02%,-3.11%,-,Upgrade
33,Profit Margin,-86.06%,-161.24%,5.00%,-43.12%,-11.30%,-12.16%,-19.06%,-6.04%,-7.52%,-,Upgrade
34,Free Cash Flow Margin,-,2.90%,-2.54%,-5.41%,-40.18%,-37.79%,-9.82%,-2.58%,18.37%,-,Upgrade
35,EBITDA,-27.55,-27.78,-23.56,-12.67,-20.79,-4,-26.89,-12.32,-3.12,-,Upgrade
36,D&A For EBITDA,2.37,2.3,2.44,2.61,2.68,2.95,3.03,2.85,2.68,2.5,Upgrade
37,EBIT,-29.92,-30.08,-26,-15.28,-23.47,-6.95,-29.92,-15.17,-5.8,-,Upgrade
