,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Revenue,3.7,3.7,4.13,4.15,4.21,4.56,4.84,4.17,4.53,3.93,3.86,2.45,2.8,4.12,4.58,3.62,0.97,3.99,5.37,5.61,Upgrade
1,Revenue Growth (YoY),-12.27%,-18.97%,-14.58%,-0.48%,-7.04%,16.17%,25.18%,69.97%,61.86%,-4.66%,-15.61%,-32.27%,190.16%,3.31%,-14.70%,-35.47%,-78.84%,-18.60%,11.21%,18.94%,Upgrade
2,Cost of Revenue,1.07,1.07,1.26,1.37,1.26,1.45,1.46,1.22,1.24,1.07,1,0.74,0.76,1.01,1.1,0.96,0.31,1.09,1.31,1.45,Upgrade
3,Gross Profit,2.62,2.62,2.87,2.78,2.96,3.11,3.37,2.94,3.29,2.86,2.87,1.71,2.04,3.11,3.48,2.66,0.65,2.89,4.06,4.16,Upgrade
4,"Selling, General & Admin",1.86,1.86,2.37,2.12,2.01,1.86,2.58,1.76,1.88,1.79,1.96,1.51,1.73,1.73,1.9,1.57,1.34,1.98,2.49,2.61,Upgrade
5,Other Operating Expenses,0.5,0.5,0.16,0.75,0.52,0.72,0.14,1.04,0.72,0.69,0.61,0.6,0.5,0.93,0.38,0.49,0.33,0.96,0.76,0.69,Upgrade
6,Operating Expenses,3.09,3.09,3.66,3.8,3.53,3.55,3.64,3.67,3.52,3.37,3.73,3.31,3.47,3.91,3.53,3.35,2.96,4.22,4.71,4.49,Upgrade
7,Operating Income,-0.47,-0.47,-0.79,-1.03,-0.57,-0.43,-0.26,-0.73,-0.23,-0.51,-0.86,-1.6,-1.43,-0.8,-0.05,-0.69,-2.31,-1.33,-0.65,-0.33,Upgrade
8,Interest Expense,-0.11,-0.11,-0.14,-0.13,-0.15,-0.15,-0.14,-0.11,-0.11,-0.11,-0.13,-0.12,-0.14,-0.12,-0.15,-0.15,-0.15,-0.17,-0.22,-0.11,Upgrade
