,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Cash & Equivalents,0.36,0.36,0.41,-,0.63,-,2.24,-,2.77,-,3.07,-,3.53,-,4.65,-,2.24,-,3.33,-,Upgrade
1,Cash & Short-Term Investments,0.36,0.36,0.41,0.63,0.63,2.24,2.24,-,2.77,3.07,3.07,-,3.53,4.65,4.65,-,2.24,3.33,3.33,-,Upgrade
2,Cash Growth,-43.17%,-83.99%,-81.62%,-,-77.23%,-27.12%,-27.12%,-,-21.61%,-34.01%,-34.01%,-,57.45%,39.69%,39.69%,-,-63.70%,-63.77%,-63.77%,-,Upgrade
3,Accounts Receivable,0.12,0.12,0.16,-,0.12,-,0.11,-,0.04,-,0.08,-,0.02,-,0.09,-,0.08,-,0.11,-,Upgrade
4,Other Receivables,0.19,0.19,0.47,-,0.8,-,0.11,-,0.28,-,0.19,-,0.07,-,0.31,-,0.06,-,0.03,-,Upgrade
5,Receivables,0.32,0.32,0.63,-,0.92,-,0.22,-,0.32,-,0.27,-,0.09,-,1.91,-,1.69,-,1.63,-,Upgrade
6,Inventory,0.22,0.22,0.25,-,0.36,-,0.34,-,0.3,-,0.33,-,0.3,-,0.32,-,0.35,-,0.46,-,Upgrade
7,Prepaid Expenses,0.28,0.28,0.05,-,0.06,-,0.06,-,0.08,-,0.06,-,0.07,-,0.09,-,0.07,-,0.2,-,Upgrade
8,Other Current Assets,1.15,1.15,0.68,-,1.03,-,1.08,-,1.17,-,2.37,-,2.21,-,2.21,-,0.76,-,1.55,-,Upgrade
9,Total Current Assets,2.32,2.32,2.01,-,3,-,3.94,-,4.63,-,6.1,-,6.2,-,9.17,-,5.11,-,7.17,-,Upgrade
10,"Property, Plant & Equipment",5.06,5.06,6.45,-,9.45,-,10.39,-,5.9,-,7.59,-,9,-,9.32,-,11.7,-,12.85,-,Upgrade
