,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Market Capitalization,108,118,205,180,255,310,390,550,640,850,940,1440,1645,1320,310,124,100,235,235,345,340,Upgrade
1,Market Cap Growth,-62.10%,-62.10%,-47.44%,-67.27%,-60.16%,-63.53%,-58.51%,-61.81%,-61.09%,-35.61%,203.23%,1065.99%,1553.27%,461.70%,31.91%,-64.20%,-70.74%,-69.28%,-78.64%,-74.82%,-74.63%,Upgrade
2,Enterprise Value,149,163,250,229,304,358,437,566,656,875,965,1468,1673,1341,332,160,136,272,275,344,339,Upgrade
3,Last Close Price,0.21,0.23,0.41,0.36,0.51,0.62,0.78,1.10,1.28,1.70,1.88,2.88,3.29,2.64,0.62,0.25,0.20,0.47,0.47,0.69,0.68,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-10.51,-,-,-,-,-,Upgrade
5,PS Ratio,1.19,1.30,2.18,1.78,2.50,3.01,3.65,5.42,7.10,10.20,12.46,18.81,20.56,15.12,4.04,1.60,1.26,2.65,2.21,2.92,3.02,Upgrade
6,PB Ratio,-4.74,-4.74,-8.21,-8.75,141.16,169.96,44.61,63.86,-,58.52,49.48,75.81,-,50.36,8.84,3.47,-,7.08,5.33,7.37,-,Upgrade
7,P/TBV Ratio,-,-,-,-,141.16,169.96,44.61,63.86,-,58.52,49.48,75.81,-,50.59,8.90,3.50,-,7.16,5.39,7.45,-,Upgrade
8,P/FCF Ratio,5.29,8.17,28.28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,5.24,8.13,28.16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,1.65,1.80,2.66,2.26,2.99,3.48,4.09,5.57,7.27,10.50,12.79,19.17,20.90,15.37,4.32,2.08,1.71,3.07,2.58,2.90,3.00,Upgrade
11,EV/EBITDA Ratio,43.22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-8.04,-,-,-,-,-,Upgrade
12,EV/FCF Ratio,7.35,11.30,34.49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Debt / Equity Ratio,-1.77,-1.77,-1.77,-2.31,28.89,28.89,6.97,6.97,-,2.18,2.26,2.26,-,1.83,1.38,1.38,-,1.46,1.26,1.26,-,Upgrade
14,Debt / EBITDA Ratio,12.71,11.02,11.02,-,-,-,-,-,-,-,-,-,-,-,-,11.27,-,-,-,-,-,Upgrade
15,Debt / FCF Ratio,2.16,3.05,6.11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Asset Turnover,1.93,1.79,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
17,Inventory Turnover,16.36,19.25,18.07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Quick Ratio,0.07,0.07,0.07,0.13,-,0.20,-,0.35,-,0.56,-,0.47,-,0.50,-,0.56,-,0.31,-,0.45,-,Upgrade
19,Current Ratio,0.25,0.25,0.25,0.25,-,0.39,-,0.56,-,0.84,-,0.86,-,0.85,-,1.02,-,0.68,-,0.94,-,Upgrade
20,Return on Equity (ROE),-,-,-,-1230.48%,-303.34%,-128.29%,-,-,-28.40%,-58.95%,-,-,-83.81%,-29.81%,-,-,-46.61%,-69.65%,-,-,Upgrade,
21,Return on Assets (ROA),-15.25%,-14.19%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
22,Return on Capital (ROIC),-35.21%,-29.73%,-28.39%,-27.24%,-13.53%,-9.19%,-,-,-6.11%,-11.99%,-,-,-26.25%,-13.86%,-,-,-35.08%,-18.15%,-,-,Upgrade,
23,Earnings Yield,-24.49%,-22.41%,-13.73%,-16.19%,-5.20%,-4.02%,-2.54%,-1.78%,-1.88%,-1.29%,-1.75%,-1.13%,-0.57%,-0.59%,-1.95%,-9.51%,-20.87%,-8.97%,-9.18%,-4.82%,-3.82%,Upgrade
24,FCF Yield,18.91%,12.25%,3.54%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
25,Buyback Yield / Dilution,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1.91%,-42.86%,-,Upgrade,
26,Total Shareholder Return,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1.91%,-42.86%,-,Upgrade,
