,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Market Capitalization,4814,4373,3812,3157,3848,3974,4930,3327,2779,2612,2829,3114,3953,4625,4058,4059,4909,4806,-,-,-,Upgrade
1,Market Cap Growth,10.04%,10.04%,-22.69%,-5.11%,38.49%,52.16%,74.30%,6.83%,-29.70%,-43.53%,-30.30%,-23.29%,-19.48%,-3.77%,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,4146,3806,3183,2638,3330,3512,4367,2934,2386,2259,2433,2673,3512,4249,3597,3565,4414,4674,-,-,-,Upgrade
3,Last Close Price,24.67,22.52,19.31,16.07,19.60,20.23,25.10,16.62,13.96,13.12,14.21,15.39,19.54,22.86,20.06,19.93,24.10,23.60,-,-,-,Upgrade
4,PE Ratio,21.97,19.89,18.84,19.04,25.01,28.67,31.75,23.25,19.89,19.98,25.32,29.17,37.26,45.63,41.32,48.97,62.20,52.62,-,-,-,Upgrade
5,PS Ratio,4.40,4.02,3.48,3.18,4.23,4.89,5.94,4.09,3.45,3.10,3.87,4.39,5.91,7.61,6.59,7.61,9.67,8.69,-,-,-,Upgrade
6,PB Ratio,4.61,4.03,3.84,3.27,4.17,4.59,5.97,3.82,3.28,3.26,3.81,4.18,5.46,6.61,6.10,6.16,7.63,7.69,-,-,-,Upgrade
7,P/TBV Ratio,4.31,4.31,3.98,3.39,4.29,4.74,6.16,3.95,3.38,3.39,3.97,4.32,5.66,6.86,6.34,6.42,7.95,8.03,-,-,-,Upgrade
8,P/FCF Ratio,18.33,16.65,23.87,20.47,17.22,18.55,-,17.45,24.38,262.29,-,2713.21,-,-112.94,-,-,-,52.57,-,-,-,Upgrade
9,P/OCF Ratio,15.42,15.42,21.07,17.39,15.23,17.56,22.84,14.23,12.75,15.41,14.87,21.90,381.45,193.29,-,-,231.66,44.20,-,-,-,Upgrade
10,EV/Sales Ratio,3.81,3.50,2.90,2.65,3.66,4.32,5.26,3.60,2.97,2.68,3.33,3.77,5.25,6.99,5.84,6.68,8.69,8.46,-,-,-,Upgrade
