,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,844,1653,3529,1343,1222,379,420,582,433,880,460,Upgrade
1,Market Cap Growth,23.08%,23.08%,188.73%,254.34%,191.33%,-34.88%,-3.13%,-33.85%,-5.88%,-29.73%,-70.43%,Upgrade
2,Enterprise Value,892,1967,2658,1395,904,811,185,1036,149,1338,486,Upgrade
3,Last Close Price,0.05,0.10,0.20,0.08,0.07,0.06,0.06,0.09,0.06,0.13,0.07,Upgrade
4,PS Ratio,1.46,2.87,5.77,2.07,1.83,1.31,-,1.28,-,0.74,0.23,Upgrade
5,PB Ratio,1.38,2.12,4.51,1.79,1.54,1.84,1.76,2.14,1.34,2.15,0.51,Upgrade
6,P/TBV Ratio,2.71,2.71,5.38,1.83,1.57,2.02,1.90,2.14,1.35,2.23,0.52,Upgrade
7,P/FCF Ratio,-,-,-,-29.45,-,5.91,-,-,-,17.99,25.41,Upgrade
8,P/OCF Ratio,9.35,9.35,7.75,-51.78,-,5.59,-,-,-,11.68,7.68,Upgrade
9,EV/Sales Ratio,1.55,3.41,4.34,2.15,1.35,2.79,-,2.28,-,1.12,0.25,Upgrade
10,EV/EBITDA Ratio,-,-,-,-178.04,-,-,-,-,-,-,-,Upgrade
11,EV/FCF Ratio,-2.49,-,-,-30.59,-,12.65,-,-,-,27.35,26.84,Upgrade
12,Debt / Equity Ratio,0.47,0.47,0.44,0.39,0.44,2.20,1.95,1.97,1.65,1.30,0.75,Upgrade
13,Debt / FCF Ratio,-,-,-,-6.49,-,7.05,-,-,-,10.85,37.55,Upgrade
14,Earnings Yield,-12.48%,-6.37%,-2.73%,-2.89%,-4.49%,-5.51%,-,-7.67%,-,-68.23%,-46.45%,Upgrade
15,FCF Yield,-42.40%,-21.64%,-1.74%,-3.40%,-21.33%,16.91%,-,-3.89%,-,5.56%,3.94%,Upgrade
16,Buyback Yield / Dilution,-39.89%,-,-132.74%,-154.40%,-,-,-,-,-,-,-,Upgrade
17,Total Shareholder Return,-39.89%,-,-132.74%,-154.40%,-,-,-,-,-,-,-,Upgrade
