,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1902,1780,1827,1128,1951,1785,1875,1345,1802,1713,1584,469.87,1820,1579,1216,1033,1189,992.05,1021,883.09,Upgrade
1,Other Revenue,-123.41,123.41,-,187.64,-48.83,48.83,-,190.96,-81.15,81.15,-,160.66,-44.63,44.63,-,103.67,-24.94,24.94,-,99.03,Upgrade
2,Revenue,1778,1904,1827,1316,1902,1834,1875,1536,1721,1794,1584,630.53,1775,1624,1216,1136,1164,1017,1021,982.12,Upgrade
3,Revenue Growth (YoY),-6.51%,3.78%,-2.57%,-14.31%,10.52%,2.24%,18.39%,143.57%,-3.04%,10.48%,30.18%,-44.51%,52.51%,59.68%,19.20%,15.70%,-6.15%,24.71%,-11.25%,17.92%,Upgrade
4,Cost of Revenue,1395,1428,1504,1174,1470,1353,1527,1303,1363,1391,1197,416.22,1394,1298,952.44,873.11,857.61,754.45,827.85,747.42,Upgrade
5,Gross Profit,383.28,475.86,322.33,141.9,432.2,481.49,347.59,233.1,357.86,402.73,386.37,214.3,380.68,325.58,264.02,263.18,306.28,262.53,192.68,234.7,Upgrade
6,"Selling, General & Admin",71.46,79.47,72.45,94.11,72.51,63.98,66.36,70.35,65.04,82.98,60.35,82.93,57.94,34.09,69.23,81.17,59.73,52.76,67.57,93.52,Upgrade
7,Research & Development,49.45,54.41,36.68,101.12,63.35,89.39,35.33,123.17,41.98,61.35,18.31,63.9,42.64,36.76,19.8,64.64,41.28,29.56,26,33.68,Upgrade
8,Other Operating Expenses,17.41,9.88,12.19,25.24,-8.56,-14.38,3.6,47.33,-0.77,-8.03,7.63,44.99,-25.15,-15.88,8.03,28.36,-0.92,6.04,5.37,26.26,Upgrade
9,Operating Expenses,153.84,157.79,172.22,186.14,137.62,163.12,158.19,182.74,119.23,159.86,121.41,153.82,88.55,63.68,124.68,148.38,110.5,112.35,98.92,140.43,Upgrade
10,Operating Income,229.44,318.07,150.11,-44.24,294.59,318.36,189.4,50.36,238.63,242.86,264.96,60.48,292.13,261.9,139.34,114.81,195.78,150.19,93.76,94.28,Upgrade
