,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,46.22,27.67,60.13,88.46,53.03,87.74,129.43,76.43,53.91,64.73,Upgrade
1,Short-Term Investments,-,13.06,193.4,-,-,29.44,-,25.13,-,49.49,Upgrade
2,Trading Asset Securities,-,-,2.71,-,-,6.92,-,6.9,-,-,Upgrade
3,Cash & Short-Term Investments,46.22,40.73,256.24,88.46,53.03,124.1,129.43,108.46,53.91,114.22,Upgrade
4,Cash Growth,-81.96%,-53.96%,383.21%,-28.72%,-59.03%,14.41%,140.09%,-5.04%,-49.46%,-51.46%,Upgrade
5,Accounts Receivable,3.81,5.04,5.46,7.51,19.87,11.71,10.39,70.71,78.78,73.62,Upgrade
6,Other Receivables,-,-,-,-,-,3.65,-,3.65,-,-,Upgrade
7,Receivables,3.81,5.04,5.46,7.51,19.87,20.37,10.39,143.12,78.78,163.23,Upgrade
8,Inventory,28.14,27.13,21.42,18.04,37.08,21.35,39.11,9.69,24.49,13.66,Upgrade
9,Prepaid Expenses,3.99,6.78,13.26,40.16,65.08,12.41,170.35,23.18,164.22,20.43,Upgrade
10,Other Current Assets,21.77,20.38,20.5,-,-,13.83,-,0.5,-,-,Upgrade
11,Total Current Assets,103.92,100.06,316.88,154.17,175.06,192.04,349.28,284.95,321.4,311.54,Upgrade
12,"Property, Plant & Equipment",4.05,4.34,12.97,348.18,357.77,356.03,368.74,392.27,244.06,310.78,Upgrade
13,Long-Term Investments,0.24,0.24,0.4,0.66,3.27,4.73,5.09,6.96,9.8,12.85,Upgrade
14,Goodwill,-,-,-,-,-,-,-,-,-,233.63,Upgrade
15,Other Intangible Assets,8.53,9.97,11.39,16.01,17.91,20.41,60.21,22.84,442.03,29.48,Upgrade
16,Long-Term Deferred Charges,-,-,-,-,-,-,-,40.45,-,182.64,Upgrade
17,Other Long-Term Assets,-,-,-,-,-,-,-,-,39,-,Upgrade
18,Total Assets,116.75,114.6,341.65,519.02,554,573.21,783.32,747.47,1056,1081,Upgrade
19,Accounts Payable,2.74,2.49,1.81,3.2,10.75,5.49,26.38,4.4,8.45,2.92,Upgrade
