,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,174.66,76.82,134.39,74.66,118.83,93.26,98.41,167.27,122.84,152.92,147.25,48.34,272.78,105.42,103.19,135.08,78.84,103.78,128.61,77.93,Upgrade
1,Other Revenue,-0.88,0.88,-,2.17,-0.98,0.98,-,2.01,-1.22,1.22,-,127.43,-54.12,54.12,-,1.01,-0.01,0.01,-,0.01,Upgrade
2,Revenue,173.78,77.7,134.39,76.83,117.85,94.25,98.41,169.28,121.61,154.14,147.25,175.77,218.66,159.54,103.19,136.09,78.83,103.79,128.61,77.94,Upgrade
3,Revenue Growth (YoY),47.46%,-17.55%,36.57%,-54.61%,-3.10%,-38.86%,-33.17%,-3.69%,-44.38%,-3.39%,42.70%,29.16%,177.39%,53.71%,-19.76%,74.60%,-14.62%,-9.74%,-2.29%,-48.37%,Upgrade
4,Cost of Revenue,144.36,64.3,109.11,64.72,96.19,79.08,82.28,127.07,93.89,127.96,114.17,137.28,190.9,137.67,91.22,115.74,64.06,77.93,106.18,72.17,Upgrade
5,Gross Profit,29.42,13.4,25.28,12.11,21.66,15.17,16.13,42.21,27.72,26.17,33.08,38.49,27.77,21.88,11.97,20.34,14.77,25.86,22.43,5.78,Upgrade
6,"Selling, General & Admin",11.11,12.7,13.27,22.78,14.51,16.17,14.82,30.58,13.61,14.29,13.44,20.41,16.51,8.44,6.51,5.3,10.47,12.56,9.24,18.6,Upgrade
7,Research & Development,4.78,4.34,4.5,4.56,3.98,4.59,4.85,4.61,4.89,6.65,9.33,9.71,4.54,3.91,4.24,4.24,3.61,3.99,6.08,5.95,Upgrade
8,Other Operating Expenses,0.76,0.47,0.97,0.61,1.69,0.81,0.7,2.79,-0.11,1.56,0.54,2.94,0.77,0.12,0.42,1.74,0.5,0.49,0.62,1.45,Upgrade
9,Operating Expenses,16.71,17.37,18.56,26.12,18.9,18.68,19.61,39.3,18.73,22.79,23.19,34.77,21,13.47,11.18,11.66,14.8,16.32,15.93,29.03,Upgrade
10,Operating Income,12.71,-3.97,6.73,-14.01,2.76,-3.51,-3.48,2.91,9,3.38,9.89,3.72,6.76,8.41,0.79,8.69,-0.04,9.54,6.5,-23.26,Upgrade
11,Interest Expense,-0.17,-0.18,-0.24,-0.18,-0.19,-0.16,-0.11,-0.12,-0.13,-0.13,-0.1,-0.04,-1.23,-1.62,-1.86,-2.83,-2.07,-2.31,-2.53,-1.14,Upgrade
12,Interest & Investment Income,1.27,3.11,0.76,1.27,1.93,1.48,1.37,2.44,1.99,1.21,1.03,0.26,2.61,1.17,1.35,1.36,1.39,1.44,1.38,0.48,Upgrade
13,Earnings From Equity Investments,-,0.25,-0.25,-,-,0.26,-0.26,-,-,-,-,-,-,-,-,-,0.06,0.01,-0.06,-,Upgrade
