,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,360.84,378.07,270.1,267.08,314.02,-,277.33,305.58,383.31,383.51,302.05,400.97,413.89,298.59,327.79,361.83,342.17,357.09,401.62,415.13,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,0.04,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,360.84,378.07,270.1,267.08,314.02,-,277.33,305.58,383.31,383.51,302.1,400.97,413.89,298.59,327.79,361.83,342.17,357.09,401.62,415.13,Upgrade
3,Cash Growth,14.91%,-,-2.61%,-12.60%,-18.08%,-,-8.20%,-23.79%,-7.39%,28.44%,-7.84%,10.82%,20.96%,-16.38%,-18.38%,-12.84%,-35.46%,-29.63%,-7.54%,-6.65%,Upgrade
4,Accounts Receivable,193.46,97.59,162.77,146.46,169.8,-,255.56,357.24,137.86,209.39,218.4,121.66,82.87,123.18,135.68,122.31,94.72,100.25,85.21,34.47,Upgrade
5,Other Receivables,40.5,45.39,40.93,51.22,5.89,-,5.26,8.04,58.51,67.7,3.54,98.1,17.18,18.93,3.19,16.37,16.84,20.41,22.69,18.92,Upgrade
6,Receivables,233.95,142.98,203.7,197.68,175.69,-,260.81,365.28,196.36,277.08,221.94,219.76,100.05,142.12,138.87,138.68,111.56,120.66,107.89,53.39,Upgrade
7,Inventory,152.77,184.39,138.49,139.96,104.82,-,109.42,84.46,89.73,68.02,100.03,81.95,75.52,155.56,90.6,65.74,92.53,86.27,81.15,91.25,Upgrade
8,Other Current Assets,9.78,6.36,10.91,12.16,18.27,-,28.09,6.43,145.5,153.99,262.81,52.44,89.22,15.31,18.2,2.68,6.87,6.14,6.33,5.09,Upgrade
9,Total Current Assets,757.35,711.79,623.19,616.89,612.8,-,675.65,761.75,814.91,882.6,886.88,755.13,678.68,611.58,575.47,568.92,553.12,570.17,596.99,564.86,Upgrade
10,"Property, Plant & Equipment",145.47,149.67,152.62,156.44,209.4,-,178.15,182.44,186.28,193.74,195.36,200.85,203.37,385.43,380.23,390.01,397.9,405.99,409.82,240.16,Upgrade
11,Long-Term Investments,-,-,77.88,78.13,-,-,79.2,79.46,88.17,8.31,8.39,8.46,12.68,12.75,12.83,12.9,14.41,14.49,14.48,14.55,Upgrade
12,Other Intangible Assets,8.53,8.68,8.83,8.98,411.58,-,10.03,10.18,10.22,10.37,10.52,10.67,10.82,11.03,11.18,11.34,11.49,11.62,11.77,11.97,Upgrade
13,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.13,-,-,Upgrade
14,Long-Term Deferred Tax Assets,2.48,2.53,2.68,2.44,4.55,-,5.27,6.13,6.55,6.52,6.5,6.47,6.42,7.29,7.1,7.1,10.91,10.91,10.95,10.95,Upgrade
15,Long-Term Deferred Charges,0.06,-,-,-,40.91,-,-,-,-,-,-,-,0.21,0.42,11.22,11.45,11.67,11.89,12.25,0.72,Upgrade
16,Other Long-Term Assets,80.16,87.16,100.32,101.26,23.5,-,0.3,0.36,0.32,0.43,9.83,10.81,1.02,8.15,8.34,8.35,8.47,1.36,8.76,122.08,Upgrade
17,Total Assets,994.04,959.83,965.52,964.15,1303,-,948.59,1040,1106,1102,1117,992.38,913.2,1037,1006,1010,1008,1034,1065,965.29,Upgrade
18,Accounts Payable,50.79,41.88,36.19,45.01,45.31,-,51.03,134.59,109.59,123.55,136.9,63.15,43.5,97.41,49.81,58.51,56.12,81.68,86.87,85.04,Upgrade
19,Accrued Expenses,1.25,4.31,3.91,5.15,1.68,-,2.37,13.57,1.01,14.2,1.54,5.48,0.09,1.87,0.65,2.44,0.83,1.41,0.39,0.8,Upgrade
20,Short-Term Debt,23.25,15.05,16.93,21.88,16.83,-,14.95,10,10,10,10,-,-,-,30.34,30.4,30.34,31.4,28,28.06,Upgrade
21,Current Portion of Long-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.94,30.06,Upgrade
22,Current Portion of Leases,-,0.58,0.92,-,-,-,0.92,1.38,0.5,0.96,1.17,1.45,1.06,14.35,9.63,12.66,-,-,-,-,Upgrade
23,Current Income Taxes Payable,3.73,-,8.43,2.06,8.46,-,1.34,0.75,1.55,3.47,0.85,0,2.49,-,1.17,0.02,0.86,-,0.85,-,Upgrade
