,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+16 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jan '20 Jan 1, 2020",+16 Quarters
0,Market Capitalization,8490,5016,2121,2879,3400,3556,4033,3686,3527,3533,4163,3076,3918,3646,3452,2869,2362,2343,2119,2048,2341,Upgrade
1,Market Cap Growth,41.05%,41.05%,-47.41%,-21.89%,-3.60%,0.65%,-3.11%,19.82%,-9.98%,-3.10%,20.59%,7.22%,65.90%,55.61%,62.92%,40.08%,0.90%,-20.77%,27.52%,16.89%,64.44%,Upgrade
2,Enterprise Value,8516,4994,2139,2869,3390,3462,4027,3685,3526,3410,4275,2836,3678,3463,3137,2646,2139,2028,1978,1846,2139,Upgrade
3,Last Close Price,48.43,28.53,12.06,15.61,18.74,19.60,22.31,20.15,19.28,19.31,22.86,16.54,21.09,19.62,18.55,15.30,12.59,12.49,11.30,10.73,12.26,Upgrade
4,PE Ratio,74.41,44.02,18.62,24.86,26.55,28.47,33.01,34.71,46.52,45.16,59.56,38.32,41.33,33.86,31.85,29.98,34.14,49.24,49.18,-,37.54,Upgrade
5,Forward PE,65.45,29.10,29.10,29.10,29.10,29.10,29.10,29.10,29.10,29.10,29.10,29.10,29.10,29.10,29.10,29.10,29.10,29.10,29.10,29.10,29.10,Upgrade
6,PS Ratio,7.15,4.23,1.80,2.48,2.89,3.13,3.65,3.51,3.67,3.70,4.51,3.40,4.41,4.18,4.22,3.79,3.60,3.82,3.49,3.39,3.57,Upgrade
7,PB Ratio,10.62,6.27,2.82,3.42,4.19,4.55,5.44,4.94,5.08,5.33,6.78,4.55,5.89,5.80,5.76,4.51,3.85,4.11,3.86,3.60,4.10,Upgrade
8,P/TBV Ratio,6.62,6.62,3.00,3.67,4.51,4.95,5.97,5.41,5.21,5.46,6.97,4.66,6.04,5.94,5.91,4.61,3.93,4.21,3.95,3.69,4.18,Upgrade
9,P/FCF Ratio,36.99,21.85,9.46,12.61,13.11,12.49,15.44,15.45,19.37,22.21,27.00,19.72,22.93,21.81,20.85,24.20,30.91,38.91,51.65,53.11,55.05,Upgrade
10,P/OCF Ratio,19.58,19.58,8.63,11.48,12.10,11.65,14.10,13.93,16.92,18.37,21.66,15.61,18.28,17.79,17.44,19.59,23.11,24.20,25.51,23.47,23.87,Upgrade
11,EV/Sales Ratio,7.18,4.21,1.82,2.47,2.88,3.05,3.65,3.51,3.66,3.57,4.63,3.13,4.14,3.97,3.83,3.49,3.26,3.31,3.26,3.05,3.27,Upgrade
12,EV/EBITDA Ratio,31.65,34.59,14.49,18.41,19.76,21.49,25.88,27.79,36.26,30.94,45.29,26.44,29.80,26.42,23.62,22.77,27.21,36.21,37.28,-,26.72,Upgrade
13,EV/EBIT Ratio,62.73,36.39,15.32,19.53,20.96,23.01,27.72,30.13,40.40,33.90,49.88,28.58,31.63,27.73,24.73,24.04,29.43,40.33,41.70,-,28.45,Upgrade
14,EV/FCF Ratio,37.10,21.76,9.54,12.57,13.07,12.16,15.41,15.45,19.36,21.43,27.73,18.18,21.53,20.72,18.95,22.32,27.99,33.67,48.22,47.88,50.31,Upgrade
15,Debt / Equity Ratio,0.26,0.26,0.29,0.20,0.20,0.20,0.22,0.21,0.25,0.26,0.32,0.28,0.31,0.15,0.31,0.13,0.03,0.07,0.11,0.07,-,Upgrade
16,Debt / EBITDA Ratio,0.76,1.23,0.58,1.21,0.25,0.88,0.40,0.76,0.27,1.09,0.59,3.14,0.31,1.00,0.49,0.68,0.11,0.39,1.26,-,-,Upgrade
17,Debt / FCF Ratio,0.89,0.89,0.96,0.74,0.63,0.56,0.64,0.65,0.96,1.08,1.28,1.23,1.20,0.56,1.14,0.72,0.26,0.66,1.46,1.04,-,Upgrade
