,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,21503,23692,16872,18057,19349,20641,20031,20857,19026,18164,20605,14830,23692,23549,24087,25236,32128,28539,18500,19858,23450,Upgrade
1,Market Cap Growth,14.78%,14.78%,-15.77%,-13.43%,1.70%,13.64%,-2.79%,40.64%,-19.70%,-22.87%,-14.46%,-41.24%,-26.26%,-17.48%,30.20%,27.08%,37.01%,28.52%,-19.26%,-26.80%,40.03%,Upgrade
2,Last Close Price,5.99,6.55,4.66,4.90,5.25,5.60,5.43,5.58,5.09,4.86,5.51,5.32,6.20,6.17,6.31,6.50,8.27,7.35,6.05,6.08,7.18,Upgrade
3,PE Ratio,25.59,29.07,30.68,34.21,31.22,-,30.54,27.44,33.12,32.19,30.02,20.21,29.48,36.18,35.97,37.86,42.79,39.71,31.50,42.13,45.96,Upgrade
4,PS Ratio,6.63,7.62,5.73,6.14,5.63,5.71,4.85,4.30,4.54,4.39,4.89,3.79,5.98,6.81,7.48,8.63,9.84,8.41,5.04,4.44,4.64,Upgrade
5,PB Ratio,1.20,1.30,0.93,0.99,1.07,1.15,1.12,1.15,1.07,1.03,1.17,0.84,1.34,1.34,1.39,1.44,1.84,1.64,1.08,1.48,1.77,Upgrade
6,P/FCF Ratio,1.99,2.19,7.00,7.11,27.24,-,-15.06,-,18.53,-,5.01,6.76,-,6.47,-7.02,-,-20.40,-,8.49,-,6.07,Upgrade
7,P/OCF Ratio,2.14,2.14,6.39,6.53,20.91,-,-17.50,-,15.51,-,4.82,6.27,-,6.23,-7.33,-,-22.02,-,8.02,-,5.92,Upgrade
8,Debt / Equity Ratio,1.94,1.94,2.18,2.07,2.22,2.13,2.27,2.46,2.20,2.69,2.50,2.29,2.14,2.29,2.43,2.35,1.73,2.12,1.96,2.57,2.16,Upgrade
9,Debt / FCF Ratio,3.28,3.28,16.36,14.95,56.78,-,-30.63,-,38.27,-,10.71,18.55,-,11.02,-12.31,-,-19.20,-,15.44,-,7.37,Upgrade
10,Asset Turnover,0.04,0.04,0.03,0.05,0.03,0.04,0.05,0.05,0.05,0.07,0.02,0.06,0.06,0.06,0.03,0.04,0.06,0.06,0.06,0.05,Upgrade,
11,Quick Ratio,1.60,1.60,1.25,1.57,1.33,1.67,1.57,1.50,1.50,1.45,1.35,1.39,1.49,1.40,1.34,1.35,1.37,1.32,1.29,1.19,1.34,Upgrade
12,Current Ratio,1.74,1.74,1.76,1.74,1.83,1.84,1.74,1.67,1.70,1.60,1.51,1.57,1.66,1.57,1.50,1.49,1.60,1.48,1.45,1.34,1.51,Upgrade
13,Return on Equity (ROE),4.67%,3.29%,3.31%,6.16%,-1.32%,2.94%,5.38%,4.68%,1.58%,5.21%,1.32%,4.72%,4.38%,6.57%,2.88%,0.39%,5.75%,7.29%,6.52%,0.29%,Upgrade,
14,Return on Assets (ROA),1.04%,0.76%,0.77%,1.43%,-0.30%,0.63%,1.15%,0.96%,0.31%,1.09%,0.30%,1.08%,0.97%,1.48%,0.73%,0.10%,1.50%,1.75%,1.47%,0.07%,Upgrade,
15,Earnings Yield,3.79%,3.44%,3.26%,2.92%,3.20%,2.59%,3.27%,3.64%,3.02%,3.11%,3.33%,4.95%,3.39%,2.76%,2.78%,2.64%,2.34%,2.52%,3.17%,2.37%,2.18%,Upgrade
16,FCF Yield,50.35%,45.69%,14.28%,14.06%,3.67%,-4.18%,-6.64%,-1.59%,5.40%,-12.13%,19.94%,14.80%,5.29%,15.46%,-14.24%,-6.05%,-4.90%,-3.21%,11.77%,5.42%,16.49%,Upgrade
17,Dividend Yield,1.66%,-,3.00%,-,1.71%,-,-,-,1.57%,-,-,-,1.93%,-,-,-,1.33%,-,-,-,1.39%,Upgrade
18,Payout Ratio,116.42%,87.66%,262.91%,57.98%,87.99%,-,289.56%,45.15%,126.81%,169.28%,204.94%,306.41%,131.47%,79.04%,141.24%,141.78%,404.85%,29.67%,111.98%,102.94%,6154.80%,Upgrade
19,Buyback Yield / Dilution,10.22%,14.65%,10.69%,-10.75%,23.80%,-31.23%,8.32%,-10.04%,-13.58%,13.56%,-9.39%,9.39%,6.62%,-7.62%,-26.84%,-26.97%,-35.85%,-17.83%,-0.15%,0.04%,-0.15%,Upgrade
20,Total Shareholder Return,11.88%,14.65%,13.69%,-10.75%,25.51%,-31.23%,8.32%,-10.04%,-12.00%,13.56%,-9.39%,9.39%,8.55%,-7.62%,-26.84%,-26.97%,-34.52%,-17.83%,-0.15%,0.04%,1.24%,Upgrade
