,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2013,1981,1828,1736,2346,2260,2271,2599,2461,2469,2844,3035,3610,3093,3843,2745,2756,2913,2978,3150,3445,Upgrade
1,Market Cap Growth,-12.34%,-12.34%,-19.49%,-33.20%,-4.70%,-8.48%,-20.14%,-14.38%,-31.81%,-20.17%,-26.00%,10.60%,30.97%,6.18%,29.05%,-12.88%,-20.00%,-21.22%,-26.76%,-33.53%,-15.02%,Upgrade
2,Enterprise Value,1845,1643,1401,1768,2377,2137,2136,2495,2358,2063,2047,2340,2914,2375,3009,2033,2044,2253,2233,2706,3001,Upgrade
3,Last Close Price,5.02,4.94,4.43,4.20,5.68,5.65,5.68,6.59,6.24,6.26,7.21,7.22,8.59,7.36,9.14,6.19,6.21,6.57,6.71,6.66,7.28,Upgrade
4,PE Ratio,-,-,-,-15.57,-,-,-,-7.53,-,-,-,-2502.22,-,-,42.50,37.93,98.64,-,101.76,107.34,-,Upgrade
5,Forward PE,-,29.76,29.76,29.76,29.76,29.76,29.76,29.76,29.76,29.76,29.72,36.88,27.03,27.03,27.03,25.38,28.24,33.45,38.90,17.15,19.57,Upgrade
6,PS Ratio,0.76,0.75,0.65,0.59,0.76,0.76,0.77,0.90,0.89,0.84,0.98,1.05,1.22,0.93,1.18,0.87,1.01,1.86,1.81,1.88,-,Upgrade
7,PB Ratio,0.74,0.72,0.63,0.59,0.80,0.77,0.76,0.87,0.84,0.77,0.86,0.87,1.04,0.87,1.10,0.75,0.76,0.81,0.82,0.83,0.91,Upgrade
8,P/TBV Ratio,0.77,0.77,0.67,0.63,0.85,0.82,0.81,0.93,0.89,0.82,0.92,0.92,1.10,0.92,1.16,0.79,0.81,0.86,0.87,0.88,0.96,Upgrade
9,P/FCF Ratio,4.50,-,4.42,3.71,5.63,-,17.67,-25.18,-11.57,-,-,-,32.50,-,17.82,-,8.96,-42.10,-7.23,-,-,Upgrade
10,P/OCF Ratio,3.81,-,3.71,3.11,4.59,-,14.07,-417.37,-24.93,-,-,-,16.22,9.59,10.17,-,6.37,1667.19,-8.96,-,-,Upgrade
11,PEG Ratio,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,Upgrade
