,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,138.47,147.63,116.4,126.22,119.4,157.77,121.6,188.5,102.09,177.86
1,Revenue Growth (YoY),18.96%,16.97%,-2.51%,-20.00%,-1.81%,-16.30%,19.11%,5.98%,4.72%,14.37%
2,Cost of Revenue,90.71,105.81,76.79,92.01,80.87,114.26,82.76,142.78,64.55,119.75
3,Gross Profit,47.77,41.82,39.61,34.21,38.52,43.51,38.84,45.72,37.54,58.11
4,"Selling, General & Admin",37.88,41.57,30.29,37.54,27.83,32.92,27.92,32.31,25.14,30.71
5,Operating Expenses,37.88,41.57,30.29,37.54,27.83,32.92,27.92,32.31,25.14,30.71
6,Operating Income,9.89,0.25,9.32,-3.34,10.7,10.59,10.92,13.41,12.4,27.41
7,Interest Expense,-0.3,-0.27,-0.31,-0.26,-0.27,-0.27,-0.22,-0.22,-0.17,-0.28
8,Interest & Investment Income,4.1,3.65,0.63,0.27,0.08,0.06,0.11,0.14,0.44,0.43
9,Currency Exchange Gain (Loss),-3.43,-4.95,-5.95,-10.47,-,2.12,0.4,8.92,-2.93,-2.58
10,Other Non Operating Income (Expenses),-6.41,-6.19,-0.57,5.33,-7.31,-2.46,-1.35,-1.32,0.17,-0.24
11,EBT Excluding Unusual Items,3.85,-7.5,3.13,-8.47,3.2,10.04,9.87,20.94,9.92,24.74
12,Asset Writedown,-,-,-,-,-,-,-,-,-,0.01
13,Other Unusual Items,-,-,-,-,-,-,-,1.68,-,-
14,Pretax Income,3.85,-7.5,3.13,-8.47,3.2,10.04,9.87,22.62,9.92,24.75
15,Income Tax Expense,0.98,-1.4,0.63,-2.32,0.7,1.18,1.99,2.84,2.51,3.92
16,Earnings From Continuing Operations,2.87,-6.1,2.5,-6.14,2.5,8.86,7.88,19.78,7.41,20.84
17,Minority Interest in Earnings,-0.01,0.22,0.12,0.19,0.23,0.2,0.04,-,-,-
18,Net Income,2.86,-5.88,2.62,-5.95,2.73,9.06,7.92,19.78,7.41,20.84
19,Net Income to Common,2.86,-5.88,2.62,-5.95,2.73,9.06,7.92,19.78,7.41,20.84
20,Net Income Growth,9.32%,-,-3.93%,-,-65.60%,-54.19%,6.92%,-5.07%,-21.84%,143.48%
21,Shares Outstanding (Basic),400,400,400,400,400,400,400,400,400,400
22,Shares Outstanding (Diluted),400,400,400,400,400,400,400,400,400,400
23,Shares Change (YoY),-,-,-,-,-,-,-,-0.01%,1.40%,33.35%
24,EPS (Basic),0.01,-0.01,0.01,-0.01,0.01,0.02,0.02,0.05,0.02,0.05
25,EPS (Diluted),0.01,-0.01,0.01,-0.01,0.01,0.02,0.02,0.05,0.02,0.05
26,EPS Growth,9.32%,-,-3.92%,-,-65.60%,-54.19%,6.92%,-5.06%,-22.92%,82.59%
27,Free Cash Flow,-16.39,18.3,-4.57,42.54,-4.1,7.4,16.26,4.26,30.82,23.67
28,Free Cash Flow Per Share,-0.04,0.05,-0.01,0.11,-0.01,0.02,0.04,0.01,0.08,0.06
29,Operating Margin,7.14%,0.17%,8.01%,-2.64%,8.96%,6.71%,8.98%,7.11%,12.14%,15.41%
30,Profit Margin,2.07%,-3.98%,2.25%,-4.72%,2.28%,5.74%,6.51%,10.49%,7.26%,11.71%
31,Free Cash Flow Margin,-11.84%,12.39%,-3.93%,33.71%,-3.43%,4.69%,13.37%,2.26%,30.18%,13.31%
32,EBITDA,10.97,1.19,10.39,-2.61,12.53,12.18,12.62,14.93,13.92,28.92
33,D&A For EBITDA,1.08,0.94,1.06,0.73,1.83,1.59,1.7,1.52,1.52,1.51
34,EBIT,9.89,0.25,9.32,-3.34,10.7,10.59,10.92,13.41,12.4,27.41
