,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,79.84,86.45,36.5,31.53,14.66,265.24,272.08,192.59,78.47,20.14,Upgrade
1,Trading Asset Securities,-,-,208.71,215.82,242.08,-,77.77,-,281.23,146.44,Upgrade
2,Cash & Short-Term Investments,79.84,86.45,245.2,247.36,256.74,265.24,349.86,192.59,359.7,166.58,Upgrade
3,Cash Growth,-67.44%,-65.05%,-4.49%,-6.74%,-26.62%,37.73%,-2.74%,15.61%,173.34%,-42.80%,Upgrade
4,Other Receivables,228.44,225.12,-,-,6.14,6.09,-,93.81,1.01,-,Upgrade
5,Receivables,228.44,225.12,-,-,6.14,6.09,-,93.81,1.01,-,Upgrade
6,Prepaid Expenses,-,-,-,-,-,-,2.38,0.34,-,0.56,Upgrade
7,Total Current Assets,308.28,311.58,245.2,247.36,262.88,271.34,352.23,286.74,360.72,167.14,Upgrade
8,Long-Term Investments,711.14,835.55,1070,1118,1218,1957,1758,1957,2255,2186,Upgrade
9,Total Assets,1019,1147,1315,1366,1481,2228,2111,2244,2616,2353,Upgrade
10,Accrued Expenses,1.31,4.79,2.8,5.32,2.2,6.4,2.86,7.82,2.75,6.34,Upgrade
11,Short-Term Debt,-,-,-,-,-,390,390,390,234,546,Upgrade
12,Total Current Liabilities,1.31,4.79,2.8,5.32,2.2,396.4,392.86,397.82,236.75,552.34,Upgrade
13,Long-Term Debt,-,-,-,-,-,-,-,-,390,-,Upgrade
14,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,-,-,1.72,1.9,Upgrade
15,Total Liabilities,1.31,4.79,2.8,5.32,2.2,396.4,392.86,397.82,628.46,554.24,Upgrade
16,Common Stock,29.02,29.02,29.02,29.02,29.02,29.02,29.02,29.02,29.02,29.02,Upgrade
17,Additional Paid-In Capital,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,Upgrade
18,Retained Earnings,-,-313.64,-143.88,-95.74,22.74,375.86,261.83,389.98,527.05,336.82,Upgrade
19,Comprehensive Income & Other,-54.71,383.15,383.15,383.15,383.15,383.15,383.15,383.15,387.57,388.83,Upgrade
20,Shareholders' Equity,1018,1142,1312,1360,1479,1832,1718,1846,1987,1798,Upgrade
21,Total Liabilities & Equity,1019,1147,1315,1366,1481,2228,2111,2244,2616,2353,Upgrade
22,Total Debt,-,-,-,-,-,390,390,390,624,546,Upgrade
23,Net Cash (Debt),79.84,86.45,245.2,247.36,256.74,-124.76,-40.14,-197.41,-264.3,-379.42,Upgrade
24,Net Cash Growth,-67.44%,-65.05%,-4.49%,-,-,-,-,-,-,-,Upgrade
25,Net Cash Per Share,0.03,0.03,0.08,0.09,0.09,-0.04,-0.01,-0.07,-0.09,-0.13,Upgrade
26,Filing Date Shares Outstanding,2902,2902,2902,2902,2902,2902,2902,2902,2902,2902,Upgrade
27,Total Common Shares Outstanding,2902,2902,2902,2902,2902,2902,2902,2902,2902,2902,Upgrade
28,Working Capital,306.96,306.78,242.4,242.04,260.68,-125.06,-40.62,-111.08,123.97,-385.21,Upgrade
29,Book Value Per Share,0.35,0.39,0.45,0.47,0.51,0.63,0.59,0.64,0.68,0.62,Upgrade
30,Tangible Book Value,1018,1142,1312,1360,1479,1832,1718,1846,1987,1798,Upgrade
31,Tangible Book Value Per Share,0.35,0.39,0.45,0.47,0.51,0.63,0.59,0.64,0.68,0.62,Upgrade
32,Machinery,-,-,0.36,-,0.36,0.36,0.36,0.36,0.36,0.36,Upgrade
33,Leasehold Improvements,-,-,0.4,-,0.4,0.4,0.4,0.4,0.4,0.4,Upgrade
