,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,266.35,203.16,180.01,131.46,255.68,163.45,125.27,157.81,162.29,147.88,116.06,75.04,154.67,61.23,103.79,85.55,127.91,63.78,73.09,122.25,Upgrade
1,Other Revenue,-43.89,43.89,-,45.17,-32.3,32.3,-,72.06,-37.52,37.52,-,86.82,-33.84,33.84,-,36.49,-15.06,15.06,-,24.79,Upgrade
2,Revenue,222.46,247.04,180.01,176.63,223.38,195.75,125.27,229.87,124.77,185.4,116.06,161.86,120.83,95.07,103.79,122.04,112.85,78.84,73.09,147.04,Upgrade
3,Revenue Growth (YoY),-0.41%,26.20%,43.70%,-23.16%,79.03%,5.59%,7.93%,42.02%,3.26%,95.01%,11.82%,32.62%,7.07%,20.58%,42.02%,-17.00%,-4.44%,-48.08%,-59.52%,41.12%,Upgrade
4,Cost of Revenue,173.09,178.61,138.17,131.23,161.46,149.29,99.72,180,97.93,168.33,94.26,221.27,98.35,76.12,81.73,249.12,110.79,87.56,69.81,347.79,Upgrade
5,Gross Profit,49.38,68.44,41.83,45.4,61.93,46.47,25.55,49.88,26.85,17.07,21.8,-59.42,22.49,18.95,22.06,-127.08,2.07,-8.72,3.28,-200.75,Upgrade
6,"Selling, General & Admin",21.91,21.51,17.05,30.49,24.49,21.01,8.3,23.57,15.59,3.18,8.02,25.15,12.51,16.56,9.35,47.05,18.81,11.56,21.7,86.95,Upgrade
7,Research & Development,7.38,7.85,6.24,9.9,4.13,7.76,2.85,10.42,4.39,6.23,0.94,7.9,4.08,4.05,0.75,3.82,4.92,3.43,3.97,4.01,Upgrade
8,Other Operating Expenses,2.27,1.64,1.79,-1.86,2.63,2.36,1.14,4.24,1.88,1.84,2.03,3.28,0.97,2.01,3.26,7.47,-1.63,1.93,2.07,13.01,Upgrade
9,Operating Expenses,30.52,31.92,25.13,37.44,28.29,31.81,11.19,49.66,5.08,17.28,7.62,73.45,17.38,27.27,12.42,110.19,67.99,37.8,24.24,285.38,Upgrade
10,Operating Income,18.86,36.51,16.71,7.97,33.64,14.65,14.36,0.22,21.77,-0.21,14.19,-132.87,5.1,-8.32,9.63,-237.27,-65.92,-46.52,-20.97,-486.14,Upgrade
11,Interest Expense,-0.78,-0.78,-0.31,-0.15,-3.92,-0.01,-0.01,-0.01,-0.02,-0.02,-0.02,-0.06,-,-0.01,-,-16.96,-65.72,-84.45,-52.48,-73.09,Upgrade
12,Interest & Investment Income,7.85,5.42,7.07,7.06,-,11.89,5.06,5.77,18.51,11.91,8.13,64.61,2.45,13.95,0.26,1264,0.35,1.13,0.08,1.09,Upgrade
13,Currency Exchange Gain (Loss),-0.82,0.82,-,1.04,-1.61,1.61,-,1.59,-0.91,0.91,-,-0.68,0.34,-0.34,-,-2.1,-0.5,0.5,-,1.1,Upgrade
14,Other Non Operating Income (Expenses),0.62,-0.73,0.48,-1.68,121.29,-1.9,0.04,11.11,-9.43,13.67,0.57,21.64,-46.75,-3.36,2.48,169.32,42.41,-206.48,-4.02,-119.22,Upgrade
15,EBT Excluding Unusual Items,25.72,41.25,23.94,14.23,149.4,26.24,19.45,18.67,29.92,26.25,22.87,-47.36,-38.86,1.92,12.37,1177,-89.39,-335.81,-77.38,-676.25,Upgrade
