,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,5692,4951,3946,5214,5668,5525,5788,6027,5884,5310,5644,5788,7893,6075,6601,4709,4901,2862,2292,1917,1903,Upgrade
1,Market Cap Growth,-10.39%,-10.39%,-31.82%,-13.49%,-3.66%,4.05%,2.54%,4.13%,-25.45%,-12.60%,-14.49%,22.91%,61.03%,112.25%,187.94%,145.60%,157.49%,44.08%,-5.94%,-39.51%,-31.07%,Upgrade
2,Enterprise Value,4744,4003,3020,4326,4780,4556,4680,4973,4829,4370,4758,5245,7350,5509,6326,5927,6119,4093,3771,3372,3358,Upgrade
3,Last Close Price,2.38,2.07,1.65,2.18,2.37,2.31,2.42,2.52,2.46,2.22,2.36,2.42,3.30,2.54,2.76,1.96,2.04,2.06,1.65,1.38,1.37,Upgrade
4,PE Ratio,170.76,138.10,359.47,-,44.04,65.71,-133.19,-661.46,-,-,-454.95,245.58,-,-,6.86,9.61,37.34,-,-,-,-,Upgrade
5,Forward PE,-,20.86,20.86,20.86,20.86,20.86,20.86,20.86,20.86,20.86,20.86,20.86,20.86,20.86,20.86,20.86,20.86,20.86,20.86,20.86,20.86,Upgrade
6,PS Ratio,7.41,5.99,4.77,6.72,7.86,7.14,8.57,9.06,8.97,9.03,9.66,11.72,16.39,13.75,15.22,11.28,12.67,6.95,5.50,3.91,3.19,Upgrade
7,PB Ratio,2.63,2.19,1.76,2.39,2.58,2.52,2.76,3.00,3.02,2.69,2.68,2.89,4.14,2.94,3.12,2.47,3.13,-8.99,-10.42,16.51,9.86,Upgrade
8,P/TBV Ratio,2.32,2.32,1.87,2.50,2.69,2.63,2.89,3.11,3.13,2.77,2.76,2.98,4.27,3.02,3.21,2.55,3.26,-,-,55.14,17.08,Upgrade
9,P/FCF Ratio,109.65,-,39.39,-,-206.73,-109.86,-,-,147.03,699.37,-100.79,-,-,-,-504.88,-,-747.04,59.73,-,-,36.00,Upgrade
10,P/OCF Ratio,36.36,36.36,22.53,69.45,170.69,2789.44,-,-,124.70,590.40,-102.62,-,-,-,-545.36,-,-747.04,50.96,-,-,31.12,Upgrade
11,PEG Ratio,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.80,0.80,Upgrade
12,EV/Sales Ratio,5.74,4.85,3.65,5.58,6.63,5.88,6.93,7.47,7.36,7.43,8.15,10.62,15.26,12.47,14.59,14.20,15.82,9.94,9.04,6.88,5.62,Upgrade
13,EV/EBITDA Ratio,40.71,34.47,23.09,39.66,44.84,46.16,53.41,68.15,65.62,-74.43,-64.05,-64.11,-,-29.21,-24.68,-20.20,-,-,-,-,-,Upgrade
14,EV/EBIT Ratio,60.01,50.01,31.85,59.29,67.69,72.47,91.76,137.60,134.28,-44.99,-,-43.03,-,-23.86,-,-17.43,-,-,-,-,-,Upgrade
15,EV/FCF Ratio,91.38,-,30.14,-,-174.34,-90.60,-,-,120.68,575.58,-84.97,-,-,-,-483.89,-,-932.72,85.41,-,-,63.51,Upgrade
