,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,3183,3349,3025,4311,2148,2186,2130,2304,2393,1412,1626,1271,1371,1369,1311,1081,921,946,880,1368,1745,Upgrade
1,Market Cap Growth,53.16%,53.16%,42.05%,87.11%,-10.25%,54.89%,30.94%,81.22%,74.52%,3.12%,24.04%,17.63%,48.94%,44.75%,48.96%,-21.02%,-47.24%,-49.27%,-49.94%,-34.76%,-2.29%,Upgrade
2,Enterprise Value,3178,3342,3002,4303,2139,2199,2097,2301,2389,1420,1619,1272,1372,1366,1305,1076,916,950,878,1362,1738,Upgrade
3,Last Close Price,6.37,6.63,5.95,8.75,4.35,4.44,4.32,4.62,4.76,3.76,4.43,3.36,3.57,3.50,3.53,2.89,2.41,2.41,2.30,3.55,4.52,Upgrade
4,PE Ratio,215.18,165.20,161.27,235.97,119.96,-579.28,-1675.92,-596.29,-,-519.70,-,-,-,2950.69,557.06,-,-,-436.81,-245.17,-,-,Upgrade
5,PS Ratio,8.73,6.70,6.19,8.14,3.78,3.39,3.37,4.22,5.38,6.11,7.47,6.61,8.30,11.58,10.14,8.09,7.81,9.85,10.95,22.25,22.95,Upgrade
6,PB Ratio,13.88,10.27,9.32,13.79,6.94,7.66,6.85,7.47,7.85,-,71.39,54.62,57.12,49.16,48.17,42.50,35.90,34.64,44.94,98.03,152.49,Upgrade
7,P/TBV Ratio,10.59,10.59,9.62,13.82,6.96,7.68,7.22,7.86,8.25,-,218.74,158.63,153.72,106.55,106.85,101.07,84.41,77.55,92.26,229.48,274.05,Upgrade
8,P/FCF Ratio,410.42,-,-,-,72.11,-,-,-,-,-,-,-,87.58,-,-,222.50,234.58,-261.16,-199.10,-168.42,-,Upgrade
9,P/OCF Ratio,305.28,-,-,-,71.65,-,-,-,-,-,-,-,87.47,-,-,221.40,233.50,-290.26,-248.63,-189.34,-,Upgrade
10,EV/Sales Ratio,6.36,6.69,6.14,8.13,3.76,3.41,3.32,4.21,5.37,6.14,7.43,6.62,8.30,11.56,10.09,8.06,7.77,9.89,10.92,22.15,22.87,Upgrade
11,EV/EBITDA Ratio,161.32,176.46,168.01,238.21,112.53,2042.34,532.15,5668.88,-,-1340.28,-,-,-,-,396.75,187.88,-,-744.60,-316.85,-,-,Upgrade
12,EV/EBIT Ratio,169.50,178.20,170.26,241.38,114.26,2981.15,581.73,109198.80,-,-987.58,-,-,-,-,556.55,-,-,-393.89,-224.84,-,-,Upgrade
13,EV/FCF Ratio,297.15,-,-,-,71.84,-,-,-,-,-,-,-,87.64,-,-,221.62,233.49,-262.25,-198.57,-167.65,-,Upgrade
14,Debt / Equity Ratio,0.00,0.00,0.02,0.01,0.04,0.01,0.05,0.00,0.05,-,0.83,0.07,1.04,-,-,-,0.25,-,0.33,-,0.57,Upgrade
15,Debt / EBITDA Ratio,0.06,0.23,0.60,0.11,0.24,1.85,1.25,0.00,-,-,-,-,-,-,-,-,-,-,0.41,-,-,Upgrade
16,Debt / FCF Ratio,0.12,-,-,-,0.38,-,-,-,-,-,-,-,1.60,-,-,-,1.66,-,-1.47,-,-,Upgrade
