,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,623,906,673,601,538,2671,1813,2659,654,596,Upgrade
1,Revenue Growth (YoY),-7.43%,50.75%,25.09%,-77.50%,-70.33%,0.45%,177.22%,346.14%,-18.15%,-29.30%,Upgrade
2,Cost of Revenue,220,852,373,313,414,1975,1408,1929,469,123,Upgrade
3,Gross Profit,403,54,300,288,124,696,405,730,185,473,Upgrade
4,"Selling, General & Admin",105,123,102,113,119,134,156,134,69,110,Upgrade
5,Operating Expenses,194,234,205,226,234,250,263,231,174,217,Upgrade
6,Operating Income,209,-180,95,62,-110,446,142,499,11,256,Upgrade
7,Interest Expense,-9,-15,-19,-20,-16,-15,-14,-15,-29,-21,Upgrade
8,Earnings From Equity Investments,-113,-22,-146,-68,-,-65,-60,1,-76,51,Upgrade
9,Other Non Operating Income (Expenses),-2,-,-4,-8,1,-,-2,2,-4,-3,Upgrade
10,EBT Excluding Unusual Items,85,-217,-74,-34,-125,366,66,487,-98,283,Upgrade
11,Asset Writedown,-82,31,63,-83,-50,12,-89,-82,-1567,-348,Upgrade
12,Other Unusual Items,-,-,-,77,-,-,-,-,-,-,Upgrade
13,Pretax Income,3,-186,-11,-40,-175,378,-23,405,-1665,-65,Upgrade
14,Income Tax Expense,20,-17,22,28,-16,256,67,175,-350,63,Upgrade
15,Earnings From Continuing Operations,-17,-169,-33,-68,-159,122,-90,230,-1315,-128,Upgrade
16,Minority Interest in Earnings,9,74,21,7,23,-42,-14,-68,34,-23,Upgrade
17,Net Income,-8,-95,-12,-61,-136,80,-104,162,-1281,-151,Upgrade
18,Net Income to Common,-8,-95,-12,-61,-136,80,-104,162,-1281,-151,Upgrade
19,Net Income Growth,-,-,-,-,-,-50.62%,-,-,-,-,Upgrade
20,Shares Outstanding (Basic),709,709,709,709,709,709,709,709,709,709,Upgrade
21,Shares Outstanding (Diluted),709,709,709,709,709,709,709,709,709,709,Upgrade
22,EPS (Basic),-0.01,-0.13,-0.02,-0.09,-0.19,0.11,-0.15,0.23,-1.81,-0.21,Upgrade
23,EPS (Diluted),-0.01,-0.13,-0.02,-0.09,-0.19,0.11,-0.15,0.23,-1.81,-0.21,Upgrade
24,EPS Growth,-,-,-,-,-,-50.62%,-,-,-,-,Upgrade
25,Free Cash Flow,15,136,117,49,-202,904,196,581,-411,-230,Upgrade
26,Free Cash Flow Per Share,0.02,0.19,0.17,0.07,-0.28,1.28,0.28,0.82,-0.58,-0.32,Upgrade
27,Dividend Per Share,-,-,-,-,-,-,-,-,-,0.150,Upgrade
28,Dividend Growth,-,-,-,-,-,-,-,-,-,-34.78%,Upgrade
29,Operating Margin,33.55%,-19.87%,14.12%,10.32%,-20.45%,16.70%,7.83%,18.77%,1.68%,42.95%,Upgrade
30,Profit Margin,-1.28%,-10.49%,-1.78%,-10.15%,-25.28%,3.00%,-5.74%,6.09%,-195.87%,-25.34%,Upgrade
31,Free Cash Flow Margin,2.41%,15.01%,17.38%,8.15%,-37.55%,33.85%,10.81%,21.85%,-62.84%,-38.59%,Upgrade
32,EBITDA,298,-69,198,175,5,562,249,596,116,363,Upgrade
33,D&A For EBITDA,89,111,103,113,115,116,107,97,105,107,Upgrade
34,EBIT,209,-180,95,62,-110,446,142,499,11,256,Upgrade
