,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Cash & Equivalents,240.99,528.35,308.97,460.92,333.76,409.7,345.92,348.92,241.7,172.56,315.21,361.89,270.65,209.77,201.42,262.34,340.95,-,-,185.72,Upgrade
1,Trading Asset Securities,-,-,-,-,15,-,5,-,100,180,50,50.83,150,220.95,180.95,150.95,90,-,-,-,Upgrade
2,Cash & Short-Term Investments,240.99,528.35,308.97,460.92,348.76,409.7,350.92,348.92,341.7,352.56,365.21,412.72,420.65,430.72,382.37,413.3,430.95,-,185.72,185.72,Upgrade
3,Cash Growth,-30.90%,28.96%,-11.96%,32.10%,2.07%,16.21%,-3.91%,-15.46%,-18.77%,-18.15%,-4.49%,-0.14%,-2.39%,-,105.88%,122.53%,239.21%,-,46.19%,-,Upgrade
4,Accounts Receivable,1036,1049,1068,954.14,750.19,554.89,532.9,589.53,610.05,633.26,634.36,600.71,424.21,371.72,381.16,395.56,456.01,-,-,419.43,Upgrade
5,Other Receivables,12.41,8.6,15.27,17.08,2.51,2.58,4.31,2.54,3.79,2.8,2.91,3.64,3.64,2.74,2.6,2.6,1.92,-,-,3.1,Upgrade
6,Receivables,1048,1058,1084,971.22,752.7,557.47,537.21,592.08,613.84,636.05,637.27,604.35,427.85,374.46,383.75,398.16,457.93,-,-,422.53,Upgrade
7,Inventory,546.46,542.23,541.77,471.72,362.53,392.48,317.44,280.32,281.18,266.01,241.26,210.44,235.43,262.76,230.57,160.29,162.22,-,-,157.08,Upgrade
8,Prepaid Expenses,-,0.91,-,0.52,-,2.75,-,3.76,-,0.67,-,2.24,0,0,2.63,0,-,-,-,0,Upgrade
