,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Operating Revenue,680.63,679.02,593.86,644.59,547.01,386.74,304.72,276.02,333.14,290.21,263.89,267.87,319.74,290.52,206.42,226.35,235.9,226.12,172.41,228.33,Upgrade
1,Other Revenue,-43.58,43.58,-,97.84,-26.21,26.21,-,43.64,-20.24,20.24,-,38.41,-,-,-,20.39,-9.42,9.42,-,17.87,Upgrade
2,Revenue,637.05,722.59,593.86,742.43,520.8,412.95,304.72,319.66,312.9,310.45,263.89,306.28,319.74,290.52,206.42,246.74,226.47,235.54,172.41,246.2,Upgrade
3,Revenue Growth (YoY),22.32%,74.98%,94.89%,132.26%,66.44%,33.02%,15.47%,4.37%,-2.14%,6.86%,27.84%,24.13%,41.18%,23.34%,19.73%,0.22%,-5.51%,12.52%,-17.64%,-,Upgrade
4,Cost of Revenue,492.17,606.44,477.58,629.49,464.84,350.13,258.99,286.18,272.9,266.66,226.53,282.98,278.58,258.16,181.24,231.94,189.38,200.66,144.15,205.55,Upgrade
5,Gross Profit,144.88,116.16,116.28,112.94,55.96,62.82,45.74,33.48,40,43.79,37.36,23.3,41.16,32.36,25.18,14.8,37.09,34.88,28.26,40.65,Upgrade
6,"Selling, General & Admin",22.09,14.16,34.27,24.31,11.07,11.43,7.26,10.86,7.52,7.34,7.23,9.11,7.7,8.13,7.01,-7.42,11.22,9.82,6.97,12.29,Upgrade
7,Research & Development,26.83,28.99,18.71,18.48,17.55,14.51,11.65,5.73,11.91,12.32,10.59,6.11,12.42,11.24,7.32,6.14,7.21,5.45,4.25,1.11,Upgrade
8,Other Operating Expenses,18.26,-1.36,-8.86,-0.56,0.83,1.23,-0.19,2.19,0.05,0.55,0.34,4.81,0.82,0.54,-2.82,2.11,0.99,0.49,0.45,2.92,Upgrade
9,Operating Expenses,71.62,37.47,53.04,53.58,24.97,32.89,20.11,15.17,19.18,19.9,18.47,18.3,25.86,17.93,11.22,-0.64,17.12,19.58,11.38,15.18,Upgrade
10,Operating Income,73.26,78.68,63.24,59.36,30.99,29.93,25.62,18.31,20.82,23.89,18.89,5,15.31,14.43,13.96,15.44,19.97,15.3,16.88,25.47,Upgrade
11,Interest Expense,-1.02,-7.54,-3.79,-4.78,-1.18,-2.16,-0.88,-0.75,-1.27,-2.01,-3.79,-,-3.36,-3.04,-1.78,-2.41,-2.54,-3.24,-2.18,-7.64,Upgrade
12,Interest & Investment Income,0.88,2,-,1.39,0.98,1.49,-,5.03,0.52,0.14,0.97,9.25,1.77,1.81,-,1.64,0.31,0.94,-,0.34,Upgrade
13,Currency Exchange Gain (Loss),-0.01,0.01,-,0,-0,0,-,0.04,-0,0,-,-0.01,0.02,-0.02,-,-0.1,-0.27,0.27,-,1.46,Upgrade
