,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+6 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+6 Quarters
0,Market Capitalization,7222,8065,5283,6217,7321,7931,6644,7260,5558,5295,6461,8462,8285,7748,8907,8839,10666,11513,12493,12609,15631,Upgrade
1,Market Cap Growth,1.69%,1.69%,-20.48%,-14.37%,31.72%,49.77%,2.83%,-14.20%,-32.92%,-31.65%,-27.47%,-4.27%,-22.33%,-32.70%,-28.71%,-29.90%,-31.76%,-26.56%,-,-,-,Upgrade
2,Last Close Price,11.95,13.22,8.66,10.12,11.92,12.92,10.82,11.76,9.00,8.58,10.47,13.65,13.37,12.50,14.37,15.00,18.10,19.54,21.20,21.35,26.47,Upgrade
3,PE Ratio,15.76,17.47,11.39,14.62,18.22,19.22,19.59,25.90,22.59,25.84,27.80,35.70,34.01,39.22,60.43,90.64,113.26,175.34,207.77,152.56,-,Upgrade
4,PS Ratio,1.24,1.38,0.92,1.06,1.17,1.23,1.02,1.09,0.81,0.59,0.66,0.84,0.78,0.85,1.01,0.94,1.08,1.21,1.13,1.21,1.64,Upgrade
5,PB Ratio,1.82,2.03,1.35,1.63,1.97,2.18,1.90,2.15,1.67,1.64,2.07,2.75,2.71,2.59,3.06,3.08,4.31,4.64,5.07,5.08,6.40,Upgrade
6,P/FCF Ratio,0.91,1.02,1.15,-,1.97,7.23,3.11,-,-,1.89,-,1.69,1.69,1.02,1.26,1.77,2.17,6.76,29.45,29.85,-,Upgrade
7,P/OCF Ratio,1.01,1.01,1.14,-,1.94,6.93,3.05,-,-,1.87,-,1.68,1.67,1.02,1.25,1.74,2.14,6.41,24.69,25.54,-,Upgrade
8,Debt / Equity Ratio,0.44,0.44,0.54,0.30,0.80,0.90,0.92,0.94,0.85,0.79,0.79,0.59,0.50,0.25,0.31,0.31,0.60,0.39,0.60,0.50,0.51,Upgrade
9,Debt / FCF Ratio,0.22,0.22,0.46,-,0.80,2.98,1.51,-,-,0.91,-,0.36,0.31,0.10,0.13,0.18,0.30,0.56,3.51,2.94,-,Upgrade
10,Asset Turnover,0.17,0.17,0.11,0.15,0.18,0.19,0.16,0.18,0.21,0.23,0.20,0.49,0.36,0.34,0.35,0.44,0.51,0.66,0.67,0.54,Upgrade,
11,Quick Ratio,0.76,0.76,0.73,0.71,0.78,0.70,0.66,0.63,0.70,0.68,0.66,0.68,0.69,0.66,0.67,0.69,0.67,0.65,0.68,0.81,0.75,Upgrade
12,Current Ratio,1.10,1.10,1.12,1.13,1.12,1.12,1.11,1.11,1.12,1.10,1.10,1.09,1.10,1.10,1.11,1.12,1.11,1.14,1.19,1.30,1.24,Upgrade
13,Return on Equity (ROE),12.96%,15.00%,9.08%,11.40%,14.56%,12.30%,7.46%,13.91%,7.12%,6.04%,3.76%,9.62%,11.35%,7.17%,5.11%,4.24%,5.45%,0.25%,5.04%,-0.19%,Upgrade,
14,Return on Assets (ROA),1.18%,1.50%,0.94%,1.14%,1.37%,1.15%,0.72%,1.30%,0.65%,0.57%,0.37%,0.96%,1.15%,0.80%,0.59%,0.51%,0.74%,0.04%,0.81%,-0.03%,Upgrade,
15,Earnings Yield,6.39%,5.73%,8.78%,6.84%,5.49%,5.20%,5.10%,3.86%,4.43%,3.87%,3.60%,2.80%,2.94%,2.55%,1.65%,1.10%,0.88%,0.57%,0.48%,0.66%,0.51%,Upgrade
16,FCF Yield,109.80%,98.33%,87.25%,37.64%,50.88%,13.83%,32.12%,-13.56%,21.94%,52.93%,40.99%,59.01%,59.01%,97.62%,79.11%,56.51%,46.01%,14.80%,3.40%,3.35%,1.78%,Upgrade
17,Dividend Yield,0.54%,-,-,-,0.55%,-,-,-,0.62%,-,-,-,0.30%,-,-,-,-,-,-,-,0.18%,Upgrade
18,Payout Ratio,10.93%,23.81%,31.90%,4.58%,-,42.77%,51.78%,7.84%,5.26%,9.71%,64.28%,19.92%,7.71%,6.77%,12.37%,18.85%,38.32%,98.73%,1840.28%,20.15%,-,Upgrade
19,Buyback Yield / Dilution,1.35%,2.25%,-3.56%,1.87%,4.41%,-14.76%,10.20%,-2.22%,-6.44%,19.31%,-12.63%,-5.05%,3.80%,-15.38%,-18.96%,7.45%,-7.75%,-12.95%,17.34%,-33.44%,-8.61%,Upgrade
20,Total Shareholder Return,1.89%,2.25%,-3.56%,1.87%,4.97%,-14.76%,10.20%,-2.22%,-5.82%,19.31%,-12.63%,-5.05%,4.09%,-15.38%,-18.96%,7.45%,-7.75%,-12.95%,17.34%,-33.44%,-8.43%,Upgrade
