,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,38916,50109,44090,59605,56927,56508,51249,74661,67840,41810,Upgrade
1,Cash & Short-Term Investments,38916,50109,44090,59605,56927,56508,51249,74661,67840,41810,Upgrade
2,Cash Growth,-11.74%,-15.93%,-22.55%,5.48%,11.08%,-24.31%,-24.46%,78.57%,40.92%,-12.05%,Upgrade
3,Accounts Receivable,2317,2320,2436,2287,2296,2309,2317,2368,2466,2691,Upgrade
4,Other Receivables,-,786,405,1087,436,2906,338,4399,-,1894,Upgrade
5,Receivables,2317,3106,2841,3374,2732,5215,2655,6767,2466,4585,Upgrade
6,Inventory,6666,5665,4872,4512,4431,3985,4677,8765,6611,7952,Upgrade
7,Prepaid Expenses,-,453,-,457,-,514,-,524,-,539,Upgrade
8,Other Current Assets,2193,1645,2144,1218,1938,1265,3539,1073,3340,912,Upgrade
9,Total Current Assets,50092,60978,53947,69166,66028,67487,62120,91790,80257,55798,Upgrade
10,"Property, Plant & Equipment",265037,267490,263445,223617,203109,192498,191401,173952,179615,184254,Upgrade
11,Long-Term Investments,1588,1823,1717,1706,1529,2255,2951,3405,3067,2813,Upgrade
12,Goodwill,-,5046,-,2905,-,2549,-,2277,-,2277,Upgrade
13,Other Intangible Assets,7373,1955,6466,825,3410,891,3191,1071,3476,1346,Upgrade
14,Long-Term Accounts Receivable,6893,6544,6765,6681,6423,6483,5529,5275,5354,5478,Upgrade
15,Long-Term Deferred Tax Assets,10102,10443,10843,9811,10411,10964,11833,13412,14254,14706,Upgrade
16,Other Long-Term Assets,12010,11766,10934,10897,10506,10294,9846,9891,10361,10567,Upgrade
17,Total Assets,353095,366045,354117,325608,301416,293421,286871,301073,296384,277239,Upgrade
18,Accounts Payable,1040,1073,980,985,983,977,1007,1032,1130,1238,Upgrade
19,Accrued Expenses,7283,11629,9253,9384,8581,8788,7107,12921,11019,9957,Upgrade
20,Current Portion of Long-Term Debt,17823,21083,19417,16629,15146,12945,13245,11380,21932,3008,Upgrade
21,Current Portion of Leases,10462,10572,10901,10749,10939,11245,11567,12040,12019,12185,Upgrade
22,Current Income Taxes Payable,1216,1480,1441,600,734,844,795,6215,3608,3301,Upgrade
23,Current Unearned Revenue,-,8666,-,7947,-,7308,-,6563,-,7277,Upgrade
24,Other Current Liabilities,14744,5808,16402,7546,13172,5217,17092,9661,12975,7062,Upgrade
25,Total Current Liabilities,52568,60311,58394,53840,49555,47324,50813,59812,62683,44028,Upgrade
26,Long-Term Debt,74577,79241,68190,55538,33703,30196,19097,22587,13312,10220,Upgrade
27,Long-Term Leases,90052,87436,87866,80948,78214,78017,78817,79899,81362,81611,Upgrade
28,Long-Term Deferred Tax Liabilities,103,197,223,30,176,116,78,56,24,21,Upgrade
29,Other Long-Term Liabilities,7507,7258,7009,6707,6819,6595,6743,6553,6775,6432,Upgrade
30,Total Liabilities,224807,234557,221682,197181,168467,162439,155548,169101,164156,142507,Upgrade
31,Common Stock,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,Upgrade
32,Retained Earnings,107265,106816,107067,106977,108149,108840,109019,107104,107717,109317,Upgrade
33,Treasury Stock,-,-193,-73,-70,-25,-35,-,-,-37,-,Upgrade
34,Comprehensive Income & Other,6020,9862,10438,6518,9819,7232,7341,9901,9577,10436,Upgrade
35,Total Common Equity,128285,131485,132432,128425,132943,131037,131360,132005,132257,134753,Upgrade
36,Minority Interest,3,3,3,2,6,-55,-37,-33,-29,-21,Upgrade
37,Shareholders' Equity,128288,131488,132435,128427,132949,130982,131323,131972,132228,134732,Upgrade
38,Total Liabilities & Equity,353095,366045,354117,325608,301416,293421,286871,301073,296384,277239,Upgrade
39,Total Debt,192914,198332,186374,163864,138002,132403,122726,125906,128625,107024,Upgrade
40,Net Cash (Debt),-153998,-148223,-142284,-104259,-81075,-75895,-71477,-51245,-60785,-65214,Upgrade
41,Net Cash Per Share,-221.12,-210.55,-199.92,-145.57,-112.52,-104.06,-95.83,-67.64,-79.49,-85.14,Upgrade
42,Filing Date Shares Outstanding,696.44,696.44,705.8,713.49,717.25,722.57,731.51,752.7,759.03,765.99,Upgrade
43,Total Common Shares Outstanding,696.44,696.44,705.8,713.49,717.25,722.57,731.51,752.7,759.03,765.99,Upgrade
44,Working Capital,-2476,667,-4447,15326,16473,20163,11307,31978,17574,11770,Upgrade
45,Book Value Per Share,184.20,188.80,187.63,180.00,185.35,181.35,179.57,175.38,174.24,175.92,Upgrade
46,Tangible Book Value,120912,124484,125966,124695,129533,127597,128169,128657,128781,131130,Upgrade
47,Tangible Book Value Per Share,173.61,178.74,178.47,174.77,180.60,176.59,175.21,170.93,169.66,171.19,Upgrade
48,Land,-,31180,-,30993,-,31693,-,32091,-,32162,Upgrade
49,Buildings,-,148037,-,147766,-,147882,-,149981,-,150276,Upgrade
50,Machinery,-,267124,-,198670,-,138421,-,95907,-,95566,Upgrade
51,Construction In Progress,-,849,-,2611,-,1544,-,80,-,588,Upgrade
