,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,191,213,227,347,506,535,614,614,614,614,754,1084,459,305,486,860,914,534,841,887,1014,Upgrade
1,Market Cap Growth,-60.31%,-60.31%,-63.11%,-43.51%,-17.69%,-12.87%,-18.55%,-43.30%,33.77%,101.69%,55.08%,26.02%,-49.77%,-42.94%,-42.16%,-3.11%,-9.84%,-60.52%,-49.62%,-53.33%,-56.36%,Upgrade
2,Enterprise Value,390,405,420,547,705,746,837,842,842,842,1025,1354,729,567,748,1131,1185,778,1085,1070,1197,Upgrade
3,Last Close Price,0.03,0.03,0.03,0.05,0.08,0.09,0.10,0.10,0.10,0.10,0.12,0.19,0.09,0.06,0.10,0.17,0.19,0.12,0.20,0.21,0.24,Upgrade
4,PE Ratio,-,-,-,-,-,-23.26,-22.65,-,-,-,-,-,-,-,-,-,-,24.56,44.03,-,27.28,Upgrade
5,PS Ratio,0.57,0.66,0.63,0.87,1.48,1.76,2.76,2.72,2.24,2.29,2.43,3.63,1.89,0.95,1.27,-,1.92,0.80,1.23,-,1.26,Upgrade
6,PB Ratio,0.41,0.42,0.45,0.66,0.96,1.05,1.26,1.26,-,1.34,1.43,2.06,-,0.28,0.45,0.80,-,0.41,0.66,0.69,-,Upgrade
7,P/TBV Ratio,0.45,0.45,0.49,0.71,1.04,1.15,1.40,1.40,-,1.51,1.59,2.29,-,0.30,0.48,0.85,-,0.47,0.76,0.81,-,Upgrade
8,EV/Sales Ratio,1.21,1.25,1.16,1.37,2.06,2.45,3.77,3.73,3.07,3.13,3.30,4.53,3.00,1.77,1.96,-,2.49,1.17,1.58,-,1.48,Upgrade
9,EV/EBITDA Ratio,-,-26.43,-49.98,-,-,-357.24,-76.86,-,-,-2.23,-,-,-,-733.81,65.95,-,-,20.64,30.66,-,171.52,Upgrade
10,EV/EBIT Ratio,-,-10.31,-12.67,-,-,-44.48,-41.22,-,-,-2.21,-,-,-,-139.30,95.82,-,-,23.08,35.10,-,1115.57,Upgrade
11,Debt / Equity Ratio,0.32,0.32,0.32,0.29,0.29,0.30,0.34,0.34,-,0.38,0.35,0.35,-,0.21,0.21,0.21,-,0.17,0.15,0.15,-,Upgrade
12,Debt / EBITDA Ratio,-,5.22,5.22,-,-,2.65,8.14,-,-,7.41,-,-,-,17.91,20.52,-,-,3.73,4.40,-,-,Upgrade
13,Asset Turnover,0.31,0.34,0.24,0.22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Inventory Turnover,0.69,0.78,0.78,0.50,0.54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Quick Ratio,0.75,0.75,0.75,0.68,0.68,0.77,-,0.79,-,0.82,-,0.80,-,1.85,-,1.61,-,1.30,-,1.44,-,Upgrade
16,Current Ratio,1.43,1.43,1.43,1.66,1.66,1.43,-,1.61,-,1.81,-,1.93,-,3.18,-,3.26,-,2.79,-,3.69,-,Upgrade
17,Return on Equity (ROE),-2.70%,-2.65%,-20.82%,-21.14%,1.54%,7.13%,-,-,-1.01%,-6.44%,-,-,-1.79%,-1.73%,-,-,1.92%,1.65%,-,-,Upgrade,
18,Return on Assets (ROA),0.34%,0.37%,-5.04%,-4.73%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
19,Return on Capital (ROIC),0.66%,0.65%,-7.89%,-7.97%,3.02%,0.57%,-,-,1.64%,-0.83%,-,-,0.42%,0.35%,-,-,2.34%,1.67%,-,-,Upgrade,
20,Return on Capital Employed (ROCE),-,-7.14%,-6.01%,-,-,-3.00%,-,-,-,-64.71%,-,-,-,-0.33%,-,-,-,2.35%,-,-,-,Upgrade
21,Earnings Yield,-28.89%,-26.00%,-21.96%,-10.78%,-7.57%,-4.30%,-4.41%,-7.45%,-106.55%,-106.39%,-87.15%,-60.28%,-3.87%,-8.74%,-3.16%,-,-0.59%,4.07%,2.27%,-,3.67%,Upgrade
22,FCF Yield,-41.03%,-36.93%,-32.52%,-19.87%,-6.82%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
