,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Revenue,98.9,98.9,62.74,62.74,137.04,135.64,7.18,24.29,55.32,139.07,55.71,18.59,97.54,126.91,-,95.26,159.61,220.86,-,286.85,Upgrade
1,Revenue Growth (YoY),-27.83%,-27.09%,774.11%,158.30%,147.72%,-2.46%,-87.12%,30.66%,-43.28%,9.58%,-,-80.48%,-38.89%,-42.54%,-,-66.79%,-10.63%,38.57%,-,24.07%,Upgrade
2,Cost of Revenue,88.91,88.91,56.93,56.93,120.73,118.32,6.56,22.42,45.6,137.49,56.04,17.95,89.82,119.87,-,97.71,138.93,202.73,-,264.17,Upgrade
3,Gross Profit,9.99,9.99,5.82,5.82,16.31,17.32,0.62,1.88,9.72,1.57,-0.33,0.64,7.71,7.03,-,-2.44,20.69,18.12,-,22.68,Upgrade
4,"Selling, General & Admin",9.56,9.56,12.39,12.39,11.02,17.39,24.2,9.55,5.79,4.32,6.91,7.78,5.74,5.62,-,7.01,6.65,11.25,-,12.92,Upgrade
5,Other Operating Expenses,-1.31,-1.31,-1.32,-1.32,-2.67,-1.57,-2.11,-1.3,-0.47,-0.39,-0.54,-4.21,-0.24,-0.38,-,-1.38,-0.06,-2.98,-,-,Upgrade
6,Operating Expenses,8.24,8.24,27.23,27.23,8.36,15.83,20.46,8.26,5.31,3.93,379.6,3.57,5.5,5.24,-,5.63,6.6,8.27,-,12.92,Upgrade
7,Operating Income,1.75,1.75,-21.41,-21.41,7.96,1.5,-19.84,-6.38,4.41,-2.36,-379.93,-2.93,2.21,1.8,-,-8.08,14.09,9.86,-,9.76,Upgrade
8,Interest Expense,-5.68,-5.68,-5.83,-5.83,-6.32,-6.42,-6.04,-6.28,-6.16,-6.59,-10.15,-6.87,-7.02,-5.66,-,-5.94,-7.83,-6.21,-,-6.34,Upgrade
9,Interest & Investment Income,0.51,0.51,-,-,-,0.54,-,0.57,0.56,0.61,2.57,-,-,-,-,0,0,1.62,-,0,Upgrade
