,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,27873,32418,35046,29534,29291,25904,33333,28445,23654,23218,19413,20536,28195,24600,24859,28642,30518,32746,18318,15418,17000,Upgrade
1,Market Cap Growth,25.14%,25.14%,5.14%,3.83%,23.83%,11.57%,71.70%,38.51%,-16.11%,-5.62%,-21.91%,-28.30%,-7.61%,-24.88%,35.70%,85.77%,79.52%,72.74%,1.19%,-25.27%,42.01%,Upgrade
2,Enterprise Value,24468,29738,30254,20778,23971,23575,27617,22814,21007,17655,11330,16295,30468,26224,25161,29170,36074,36927,20875,21708,31115,Upgrade
3,Last Close Price,10.84,13.19,17.58,10.78,10.40,8.83,11.38,9.28,7.37,6.19,5.97,5.53,7.63,6.90,7.04,7.64,7.30,7.77,4.90,4.36,5.48,Upgrade
4,PE Ratio,65.46,138.62,178.97,302.40,553.13,35.04,45.22,-,30.39,216.86,85.71,-,289.34,58.17,-,-,7.02,7.28,-,3.54,27.71,Upgrade
5,Forward PE,33.64,47.43,47.43,47.43,47.43,47.43,47.43,47.43,47.43,47.43,47.43,47.43,47.43,47.43,47.43,47.43,43.62,48.32,4.19,2.91,14.63,Upgrade
6,PS Ratio,0.73,1.54,1.73,1.60,1.65,1.58,2.13,1.83,1.64,1.74,1.48,1.51,1.97,1.72,1.72,2.16,2.21,1.83,0.91,0.65,0.70,Upgrade
7,PB Ratio,0.74,1.34,1.50,1.30,1.36,1.25,1.53,1.35,1.12,1.16,0.94,0.96,1.23,1.10,1.21,1.40,1.46,1.68,1.00,0.87,0.98,Upgrade
8,P/TBV Ratio,1.66,1.66,1.87,1.63,1.71,1.58,1.92,1.72,1.43,1.50,1.23,1.25,1.57,1.40,1.58,1.83,1.90,2.20,1.32,1.17,1.92,Upgrade
9,P/FCF Ratio,-,-12.94,-,-,9.64,8.83,-,-,11.79,-,-,2.39,5.64,-,-,-139.92,-17.36,-,-,-,5.30,Upgrade
10,P/OCF Ratio,-,-15.30,-,-,8.03,7.97,-,-30.84,10.38,-,-,2.29,5.26,-,-,167.79,-25.09,-,-,-,4.07,Upgrade
11,EV/Sales Ratio,1.16,1.41,1.49,1.12,1.35,1.44,1.76,1.47,1.45,1.32,0.86,1.20,2.13,1.84,1.74,2.20,2.62,2.07,1.04,0.92,1.27,Upgrade
12,EV/EBITDA Ratio,65.35,88.17,145.04,119.15,225.27,104.98,130.61,-,135.44,189.73,48.90,-,128.69,-2509.87,-,354.13,-,298.58,1043.48,-,-216.51,Upgrade
13,EV/EBIT Ratio,-,-316.83,-,-,-,-,-,-,-90.77,-,-,-,-163.10,-59.17,-,-,-,-,-,-,-,Upgrade
14,EV/FCF Ratio,-9.77,-11.87,-,-,7.89,8.03,-,-,10.47,-,-,1.90,6.10,-,-,-142.50,-20.52,-,-,-,9.71,Upgrade
15,Debt / Equity Ratio,0.27,0.27,0.27,0.25,0.27,0.29,0.23,0.30,0.36,0.41,0.42,0.38,0.33,0.34,0.34,0.36,0.41,0.43,0.47,0.48,0.94,Upgrade
16,Debt / EBITDA Ratio,17.48,9.66,13.29,20.34,12.32,33.37,15.55,-,8.52,64.02,75.67,-,13.24,11.13,-,39.97,-,21.80,24.38,-,59.48,Upgrade
17,Debt / FCF Ratio,-,-2.61,-,-,1.92,2.08,-,-,3.78,-,-,0.95,1.53,-,-,-36.02,-4.83,-,-,-,5.09,Upgrade
18,Asset Turnover,0.31,0.47,0.22,0.51,0.31,0.35,0.16,0.46,0.25,0.26,0.10,0.46,0.22,0.31,0.19,0.53,0.25,0.22,0.20,0.74,Upgrade,
19,Inventory Turnover,2.84,2.34,3.77,1.74,4.24,2.43,2.97,1.54,3.44,1.58,1.83,0.72,3.90,1.79,2.72,1.53,4.66,2.28,2.15,2.28,6.92,Upgrade
20,Quick Ratio,0.77,0.77,0.82,0.71,0.80,0.76,0.67,0.71,0.76,0.67,0.71,0.77,0.80,0.77,0.83,0.85,0.85,0.74,0.88,0.93,0.89,Upgrade
21,Current Ratio,1.25,1.25,1.31,1.14,1.13,1.14,1.05,1.05,1.06,1.08,1.07,1.12,1.15,1.14,1.15,1.21,1.18,1.22,1.24,1.27,1.13,Upgrade
22,Return on Equity (ROE),1.20%,3.00%,0.49%,0.80%,0.32%,1.46%,-1.12%,14.64%,0.15%,1.39%,-0.71%,2.66%,2.95%,-2.64%,-0.88%,11.18%,4.69%,-4.23%,78.59%,24.99%,Upgrade,
23,Return on Assets (ROA),0.27%,-0.16%,-0.17%,-0.38%,-0.25%,-0.34%,-0.49%,0.23%,-0.27%,-0.46%,-0.59%,0.00%,0.32%,-0.98%,-0.36%,-1.42%,-0.76%,-0.30%,-1.38%,-0.96%,Upgrade,
24,Return on Capital (ROIC),0.50%,-0.29%,-0.33%,-0.75%,-0.48%,-0.65%,-0.92%,0.43%,-0.51%,-0.90%,-1.11%,0.01%,0.51%,-1.58%,-0.57%,-2.18%,-1.14%,-0.47%,-2.29%,-1.63%,Upgrade,
25,Return on Capital Employed (ROCE),-,-0.30%,-,-,-,-,-,-,-0.92%,-,-,-,-0.65%,-1.65%,-,-,-,-,-,-,-,Upgrade
26,Earnings Yield,0.84%,0.72%,0.56%,0.33%,0.18%,2.85%,2.21%,2.71%,3.29%,0.46%,1.17%,0.53%,0.35%,1.72%,2.25%,1.73%,14.25%,13.74%,19.53%,28.25%,3.61%,Upgrade
27,FCF Yield,-8.99%,-7.73%,-0.00%,-2.50%,10.37%,11.33%,-7.38%,-4.87%,8.48%,20.93%,38.45%,41.87%,17.73%,3.16%,3.12%,-0.71%,-5.76%,14.68%,19.17%,33.10%,18.85%,Upgrade
28,Dividend Yield,0.24%,-,0.14%,-,0.12%,-,-,-,0.15%,-,-,-,2.22%,-,-,-,2.70%,-,-,-,-,Upgrade
29,Payout Ratio,51.66%,103.58%,20.59%,164.92%,61.96%,430.42%,63.77%,-,4.00%,4845.94%,120.13%,-,38.72%,261.02%,-,-,10.81%,16.92%,-,1.43%,12.76%,Upgrade
30,Buyback Yield / Dilution,0.20%,0.40%,-0.03%,0.03%,0.41%,-0.41%,-0.36%,0.36%,-1.13%,1.10%,0.06%,-0.06%,1.06%,-1.06%,0.12%,-0.12%,0.07%,0.01%,0.01%,0.02%,-0.05%,Upgrade
31,Total Shareholder Return,0.44%,0.40%,0.11%,0.03%,0.52%,-0.41%,-0.36%,0.36%,-0.98%,1.10%,0.06%,-0.06%,3.28%,-1.06%,0.12%,-0.12%,2.77%,0.01%,0.01%,0.02%,-0.05%,Upgrade
