,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,4060,5820,2807,6169,3884,3989,1899,5284,3139,3032,1128,4610,2201,2819,1824,4770,2414,1961,2252,8763,Upgrade
1,Other Revenue,-101.44,101.44,-,204.7,-94.14,94.14,-,211.9,-110.44,110.44,-,217.69,-74.44,74.44,-,211.09,-79.83,79.83,-,247.41,Upgrade
2,Revenue,3958,5922,2807,6374,3790,4083,1899,5496,3028,3143,1128,4828,2126,2894,1824,4981,2334,2041,2252,9010,Upgrade
3,Revenue Growth (YoY),4.44%,45.02%,47.82%,15.97%,25.16%,29.93%,68.27%,13.83%,42.43%,8.60%,-38.12%,-3.08%,-8.91%,41.80%,-19.04%,-44.72%,-53.34%,-61.65%,-9.73%,25.90%,Upgrade
4,Cost of Revenue,3477,5558,2550,6064,3471,3875,1803,5066,2777,3010,1025,4461,1733,2781,1690,4924,2225,1862,2199,8716,Upgrade
5,Gross Profit,481.79,364.05,256.86,309.55,318.67,208.42,95.68,429.28,251.06,132.64,103.07,367.26,393.4,112.91,133.2,56.88,108.98,178.79,53.15,294.32,Upgrade
6,"Selling, General & Admin",188.31,114.55,160.89,183.71,210.65,124.63,130.26,101.47,213.1,119.87,131.79,106.99,210.63,101.28,105.57,49.39,114.12,109.5,173.49,264.02,Upgrade
7,Research & Development,271.5,286.03,136.98,243.87,183.23,170.6,60.83,219.66,135.5,127.06,94.03,200.22,171.54,160.41,85.31,176.03,162.57,131.48,120.28,176.91,Upgrade
8,Other Operating Expenses,-41.72,-2.48,-13.11,-40.79,-22.33,-31.48,-6.34,61.45,-46.82,-14.5,-1.82,35.36,-35.36,-13.51,-2.69,-22.04,-3.26,-13.88,8.12,33.22,Upgrade
9,Operating Expenses,425.96,395.48,290.74,384.8,366.58,271.57,187.23,385.25,302.94,221.06,211.5,366.51,344.98,259.07,188.39,270.86,220.89,224.01,300.29,481.75,Upgrade
