,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Market Capitalization,70,73,80,78,108,96,121,140,106,196,154,113,157,75,71,75,86,96,88,117,111,Upgrade
1,Market Cap Growth,-24.00%,-24.00%,-33.65%,-44.11%,1.82%,-50.98%,-21.25%,23.73%,-32.93%,161.54%,116.22%,51.28%,82.22%,-22.00%,-19.57%,-36.07%,-22.41%,-24.24%,20.00%,76.81%,39.76%,Upgrade
2,Enterprise Value,193,204,226,238,267,157,182,139,104,185,143,141,185,138,134,168,180,238,231,246,241,Upgrade
3,Last Close Price,0.18,0.19,0.21,0.20,0.28,0.25,0.32,0.36,0.28,0.51,0.40,0.29,0.41,0.20,0.18,0.20,0.23,0.25,0.23,0.30,0.29,Upgrade
4,PE Ratio,212.54,-,-,-12.54,-,-,-,-262.96,52.77,-87.31,-,8.60,36.50,99.57,-,-,-,-5.11,-,-,-,Upgrade
5,PS Ratio,0.15,0.15,0.17,0.17,0.24,0.22,0.29,0.40,0.31,0.58,0.43,0.29,0.41,0.21,0.21,0.23,0.28,0.29,0.27,0.34,0.31,Upgrade
6,PB Ratio,1.29,1.05,1.16,1.10,1.72,1.53,1.60,1.85,-,3.06,2.11,1.55,-,1.14,1.26,1.33,-,1.43,1.18,1.57,-,Upgrade
7,P/TBV Ratio,1.36,1.36,1.49,1.36,2.03,1.82,1.89,2.20,-,3.47,2.38,1.75,-,1.27,1.39,1.46,-,1.68,1.39,1.85,-,Upgrade
8,P/FCF Ratio,0.95,1.92,4.22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,0.53,1.73,3.80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,0.41,0.43,0.48,0.51,0.59,0.36,0.43,0.39,0.30,0.55,0.40,0.36,0.48,0.39,0.40,0.52,0.58,0.73,0.70,0.71,0.68,Upgrade
11,EV/EBITDA Ratio,2.57,5.67,4.32,5.66,9.54,4.52,-,5.07,2.73,5.16,-,2.27,3.82,3.20,3.39,5.80,5.14,7.41,-,10.93,9.55,Upgrade
12,EV/EBIT Ratio,10.49,11.10,11.95,21.27,-388.77,33.54,-,39.20,7.96,21.12,-,5.07,15.29,19.87,98.73,-,-,-42.75,-,4830.82,-,Upgrade
13,EV/FCF Ratio,2.61,5.37,11.87,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,2.47,2.47,2.47,2.77,3.17,3.17,1.50,1.50,-,0.93,1.11,1.11,-,1.55,2.27,2.27,-,2.03,2.35,2.35,-,Upgrade
15,Debt / EBITDA Ratio,2.27,1.80,1.80,2.65,8.51,2.26,-,6.13,-,0.66,-,1.31,-,0.84,5.03,18.68,-,1.27,-,5.70,-,Upgrade
16,Debt / FCF Ratio,2.31,4.49,8.97,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,1.51,1.44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Inventory Turnover,130.18,123.27,121.88,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Quick Ratio,0.49,0.49,0.49,0.54,-,0.37,-,0.55,-,0.70,-,0.93,-,0.77,-,0.67,-,0.50,-,0.41,-,Upgrade
