,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Other Revenue,-,-,-,-,-,-,-,-,-,-,-6.09,0.03,6.07,-,-,-,-,-,-,-,Upgrade
1,Revenue,114.36,114.36,130.39,118,110.73,112.73,109.24,107.26,91.93,44.45,99.86,101.65,111.42,81.25,91.42,70.61,89.89,68.53,82.49,86.3,Upgrade
2,Revenue Growth (YoY),3.29%,1.45%,19.37%,10.01%,20.44%,153.63%,9.39%,5.52%,-17.49%,-45.30%,9.23%,43.97%,23.95%,18.57%,10.83%,-18.19%,-0.55%,-20.82%,-9.93%,-3.52%,Upgrade
3,Cost of Revenue,79.45,79.45,79.97,81.26,78.04,83.03,71.25,74.36,64.68,44.44,72.15,67.92,67.87,56.64,60.94,53.83,58.35,50.81,51,59.59,Upgrade
4,Gross Profit,34.91,34.91,50.43,36.74,32.69,29.71,37.99,32.91,27.25,0.01,27.71,33.73,43.55,24.62,30.48,16.78,31.55,17.72,31.49,26.72,Upgrade
5,Other Operating Expenses,11.26,11.26,13.83,11.02,11.42,15.22,18.01,7.93,4.66,2.79,8.03,10.28,13.29,5.46,15.01,-3.01,5.06,6.71,8,9.72,Upgrade
6,Operating Expenses,34.25,34.25,36.53,33.55,31.53,36.74,35.99,24.36,17.94,16.33,16.16,29.52,31.89,24.17,34.68,17.75,25.47,27.64,29.49,30.45,Upgrade
7,Operating Income,0.67,0.67,13.89,3.19,1.16,-7.03,2,8.55,9.32,-16.32,11.56,4.21,11.66,0.44,-4.19,-0.97,6.08,-9.92,2,-3.73,Upgrade
8,Interest Expense,-2.4,-2.4,-2.63,-2.98,-1.84,-2.58,-3.1,-0.55,-0.4,-0.5,-0.65,-0.69,-0.73,-0.86,-1,-1.13,-1.34,-1.49,-1.69,-1.49,Upgrade
