,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Cash & Equivalents,62.33,62.33,64.77,-,47.45,-,54.18,-,67.82,-,94.38,-,79.51,-,64.71,-,51.56,-,39.72,-,Upgrade
1,Short-Term Investments,-,-,14.09,-,-,-,10.1,-,-,-,4.41,-,-,-,4.14,-,-,-,3.23,-,Upgrade
2,Cash & Short-Term Investments,62.33,62.33,78.86,47.45,47.45,64.27,64.27,-,67.82,98.79,98.79,-,79.51,68.85,68.85,-,51.56,42.94,42.94,-,Upgrade
3,Cash Growth,31.38%,-3.02%,22.70%,-,-30.04%,-34.94%,-34.94%,-,-14.71%,43.48%,43.48%,-,54.21%,60.32%,60.32%,-,6.96%,-2.96%,-2.96%,-,Upgrade
4,Accounts Receivable,8.99,8.99,8.88,-,6.62,-,8.62,-,7.3,-,6.61,-,7.05,-,4.81,-,5.55,-,3.74,-,Upgrade
5,Other Receivables,0.86,0.86,1.85,-,2.57,-,5.27,-,1.19,-,1.21,-,1.41,-,3.05,-,1.59,-,3.21,-,Upgrade
6,Receivables,9.85,9.85,10.73,-,9.19,-,13.89,-,8.49,-,7.83,-,8.46,-,7.86,-,7.14,-,6.95,-,Upgrade
7,Inventory,2.58,2.58,2.64,-,2.34,-,2.36,-,2.18,-,2.39,-,2.26,-,2.35,-,2,-,2.09,-,Upgrade
8,Prepaid Expenses,19.15,19.15,2.32,-,16.81,-,4.64,-,19.41,-,2.19,-,8.74,-,1.67,-,5.67,-,0.9,-,Upgrade
9,Other Current Assets,2.05,2.05,5.08,-,5.05,-,9.06,-,7.04,-,7.04,-,7.04,-,7.04,-,7.03,-,13.08,-,Upgrade
10,Total Current Assets,95.97,95.97,99.62,-,80.84,-,94.22,-,104.94,-,118.23,-,106.01,-,87.77,-,73.4,-,65.97,-,Upgrade
11,"Property, Plant & Equipment",171.97,171.97,198.94,-,204.83,-,93.33,-,49.49,-,70.47,-,88.86,-,117.52,-,156.42,-,202.74,-,Upgrade
12,Long-Term Investments,-,-,-,-,-,-,0.44,-,1.29,-,2.11,-,2.77,-,2.94,-,3.08,-,3.81,-,Upgrade
13,Other Intangible Assets,0.68,0.68,0.74,-,0.8,-,0.86,-,0.88,-,0.98,-,1.09,-,1.2,-,1.31,-,1.42,-,Upgrade
14,Long-Term Deferred Tax Assets,15.41,15.41,14.68,-,12.78,-,10.51,-,10.76,-,10.76,-,12.2,-,12.2,-,9.79,-,9.79,-,Upgrade
15,Other Long-Term Assets,19.3,19.3,19.05,-,25.52,-,52.16,-,9.83,-,3.44,-,-,-,-,-,-,-,-,-,Upgrade
16,Total Assets,303.33,303.33,333.04,-,324.76,-,251.52,-,177.17,-,205.98,-,210.93,-,221.63,-,243.99,-,283.71,-,Upgrade
17,Accounts Payable,20.82,20.82,22.44,-,20.32,-,19.54,-,19.64,-,21.41,-,21.06,-,16.77,-,17.84,-,13.92,-,Upgrade
18,Accrued Expenses,26.53,26.53,23,-,34.09,-,21.47,-,29.66,-,24.19,-,19.65,-,16.31,-,21.53,-,15.69,-,Upgrade
19,Short-Term Debt,46.82,46.82,51.02,-,55.07,-,40.77,-,10.56,-,13.43,-,16.26,-,19.05,-,20.17,-,28.18,-,Upgrade
20,Current Portion of Leases,47.63,47.63,59.76,-,43.41,-,41.8,-,45.13,-,49.05,-,54.17,-,57.97,-,56.03,-,59.55,-,Upgrade
