,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,"Property, Plant & Equipment",2909,2986,3105,3076,3081,3209,3253,3354,3415,3585,Upgrade
1,Cash & Equivalents,13.22,18.28,20.24,99.31,16.32,139.17,266.46,247.97,184.44,161.87,Upgrade
2,Accounts Receivable,6.69,5.07,4.56,3.97,4.39,6.18,5.1,3.01,3.87,3.32,Upgrade
3,Other Receivables,23.77,12.37,17.49,13.69,13.59,12.02,9.25,12.11,28.41,15.14,Upgrade
4,Investment In Debt and Equity Securities,-,-,-,-,-,-,-,-,-,23.25,Upgrade
5,Other Current Assets,844.74,848.8,850.53,729.61,738.22,476.98,291.05,380.43,410.7,646,Upgrade
6,Trading Asset Securities,229.21,175.58,128.61,134.02,170.53,332.54,381.36,469.01,507.05,223.21,Upgrade
7,Total Assets,4027,4046,4126,4057,4024,4176,4206,4467,4549,4658,Upgrade
8,Accrued Expenses,-,7.03,-,3.32,-,2.5,-,6.63,-,6.36,Upgrade
9,Current Income Taxes Payable,24.81,20.29,24.01,19.3,20.58,16.45,19,17.29,20.33,18.33,Upgrade
10,Current Unearned Revenue,-,2.05,-,2.99,-,2.93,-,2.23,-,2.12,Upgrade
11,Other Current Liabilities,34.59,32.54,36.33,22.84,31.66,30.25,42.07,26.7,31.11,22.17,Upgrade
12,Long-Term Deferred Tax Liabilities,88.3,87.67,85.49,84.6,81.74,79.66,77.08,74.71,72.32,70.59,Upgrade
13,Other Long-Term Liabilities,16.63,15.32,18.42,21.69,19.36,15.35,13.76,15.44,16.78,18.4,Upgrade
14,Total Liabilities,165.45,166.22,165.19,155.46,154.53,147.82,152.67,143.61,141.25,138.79,Upgrade
15,Common Stock,178.22,178.22,178.22,178.22,178.22,178.22,178.22,178.22,178.22,178.22,Upgrade
16,Retained Earnings,2992,3010,3091,3155,3216,3375,3400,3670,3755,3867,Upgrade
17,Comprehensive Income & Other,691.89,691.89,691.89,568.33,474.71,474.71,474.71,474.71,474.71,474.71,Upgrade
18,Shareholders' Equity,3862,3880,3961,3901,3869,4028,4053,4323,4408,4519,Upgrade
19,Total Liabilities & Equity,4027,4046,4126,4057,4024,4176,4206,4467,4549,4658,Upgrade
20,Net Cash / Debt,242.43,193.86,148.85,233.32,186.86,471.71,647.82,716.98,691.49,385.08,Upgrade
21,Net Cash Growth,62.87%,-16.91%,-20.34%,-50.54%,-71.16%,-34.21%,-6.32%,86.19%,102.22%,24.10%,Upgrade
22,Net Cash Per Share,0.60,0.48,0.37,0.58,0.46,1.16,1.60,1.77,1.71,0.95,Upgrade
23,Filing Date Shares Outstanding,405,405,405,405,405,405,405,405,405,405,Upgrade
24,Total Common Shares Outstanding,405,405,405,405,405,405,405,405,405,405,Upgrade
25,Book Value Per Share,9.53,9.58,9.78,9.63,9.55,9.95,10.01,10.67,10.88,11.16,Upgrade
26,Tangible Book Value,3862,3880,3961,3901,3869,4028,4053,4323,4408,4519,Upgrade
27,Tangible Book Value Per Share,9.53,9.58,9.78,9.63,9.55,9.95,10.01,10.67,10.88,11.16,Upgrade
28,Construction In Progress,-,11.31,-,12.19,-,11.36,-,6.72,-,12.6,Upgrade
