,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Total Interest Expense,61,69,74,73,67,85,69,119,72,107,Upgrade
1,Net Interest Income,-61,-69,-74,-73,-67,-85,-69,-119,-72,-107,Upgrade
2,Other Revenue,109,115,113,151,161,149,166,152,194,166,Upgrade
3,Revenue Before Loan Losses,48,46,39,78,94,64,97,33,122,59,Upgrade
4,Provision for Loan Losses,9,68,6,-87,52,-9,-,284,-,138,Upgrade
5,Revenue,39,-22,33,165,42,73,97,-251,122,-79,Upgrade
6,Revenue Growth (YoY),18.18%,-,-21.43%,126.03%,-56.70%,-,-20.49%,-,125.93%,-,Upgrade
7,Cost of Services Provided,105,119,116,146,148,154,145,147,141,177,Upgrade
8,Other Operating Expenses,-,5,-5,4,-4,-108,108,-288,288,-28,Upgrade
9,Total Operating Expenses,105,123,112,151,146,49,257,-131,468,151,Upgrade
10,Operating Income,-66,-145,-79,14,-104,24,-160,-120,-346,-230,Upgrade
11,Earnings From Equity Investments,-69,-325,-,-197,-12,-112,38,263,25,47,Upgrade
12,Currency Exchange Gain (Loss),-5,-3,-1,-16,28,1,8,4,1,-,Upgrade
13,EBT Excluding Unusual Items,-120,-435,-30,-203,10,-14,-130,213,-288,240,Upgrade
14,Gain (Loss) on Sale of Investments,-40,-66,-176,-14,-67,-394,-116,2,-159,-322,Upgrade
15,Impairment of Goodwill,-,-,-,-,-,-,-,-13,-,-86,Upgrade
16,Other Unusual Items,-,-,-,-,60,-1,10,-1,-,-65,Upgrade
17,Pretax Income,-198,-562,-261,-208,-5,-448,-107,124,-447,-191,Upgrade
18,Income Tax Expense,-3,-3,-11,-4,-1,18,23,15,10,23,Upgrade
19,Earnings From Continuing Ops.,-195,-559,-250,-204,-4,-466,-130,109,-457,-214,Upgrade
20,Net Income to Company,-195,-559,-250,-204,-4,-466,-130,109,-457,-214,Upgrade
21,Minority Interest in Earnings,58,304,43,-9,-47,179,47,-51,23,-23,Upgrade
22,Net Income,-137,-255,-207,-213,-51,-287,-83,58,-434,-237,Upgrade
23,Net Income to Common,-137,-255,-207,-213,-51,-287,-83,58,-434,-237,Upgrade
24,Shares Outstanding (Basic),7155,7274,7274,7315,7321,7380,7026,6920,6198,6091,Upgrade
25,Shares Outstanding (Diluted),7155,7274,7274,7315,7321,7383,7495,7830,6198,6091,Upgrade
26,Shares Change (YoY),-1.64%,-0.56%,-0.64%,-0.92%,-2.32%,-5.71%,20.93%,28.55%,13.41%,22.41%,Upgrade
27,EPS (Basic),-0.02,-0.04,-0.03,-0.03,-0.01,-0.04,-0.01,0.01,-0.07,-0.04,Upgrade
28,EPS (Diluted),-0.02,-0.04,-0.03,-0.03,-0.01,-0.04,-0.02,-0.00,-0.07,-0.04,Upgrade
29,Free Cash Flow,-19,-61,13,50,140,144,115,295,-131,-325,Upgrade
30,Free Cash Flow Per Share,-0.00,-0.01,0.00,0.01,0.02,0.02,0.02,0.04,-0.02,-0.05,Upgrade
31,Operating Margin,-169.23%,-,-239.39%,8.48%,-247.62%,32.88%,-164.95%,-,-283.61%,-,Upgrade
32,Profit Margin,-351.28%,-,-627.27%,-129.09%,-121.43%,-393.15%,-85.57%,-,-355.74%,-,Upgrade
33,Free Cash Flow Margin,-48.72%,-,39.39%,30.30%,333.33%,197.26%,118.56%,-,-107.38%,-,Upgrade
