,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+18 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+18 Quarters
0,Revenue,108.48,108.48,176.27,102.68,-,69.24,202.55,143.6,147.14,124.35,237.09,142.1,177.8,163.59,257.53,157.27,150.52,113.73,242.7,171.02,Upgrade
1,Revenue Growth (YoY),-,56.66%,-12.97%,-28.49%,-,-44.32%,-14.57%,1.05%,-17.24%,-23.98%,-7.94%,-9.65%,18.12%,43.84%,6.11%,-8.04%,10.07%,18.45%,-13.97%,42.92%,Upgrade
2,Cost of Revenue,97.18,97.18,153.71,90.75,-,64.73,181.45,130.54,133.64,113.69,210.77,125.39,157.64,142.48,233.34,136.05,128.6,104.14,204.57,149.97,Upgrade
3,Gross Profit,11.3,11.3,22.57,11.94,-,4.52,21.1,13.06,13.5,10.66,26.32,16.71,20.16,21.1,24.19,21.22,21.91,9.59,38.13,21.04,Upgrade
4,"Selling, General & Admin",15.83,15.83,25.13,17.02,-,15.73,11.3,16.64,18.47,16.67,23.47,17.38,14.31,17.36,25.73,12.8,15.82,18.72,25.38,20.75,Upgrade
5,Operating Expenses,15.83,15.83,25.89,17.02,-,15.73,10.54,16.64,18.47,16.67,21.21,17.38,14.31,17.36,25.46,12.8,15.82,18.72,25.38,20.75,Upgrade
6,Operating Income,-4.53,-4.53,-3.32,-5.08,-,-11.21,10.56,-3.58,-4.97,-6.01,5.11,-0.67,5.85,3.74,-1.27,8.42,6.1,-9.13,12.75,0.29,Upgrade
7,Interest Expense,-0.05,-0.05,-0.75,-0.8,-,-0.53,-0.58,-0.27,-0.26,-0.21,-0.22,-0.17,-0.17,-0.25,-0.18,-0.14,-0.16,-0.27,-0.31,-0.36,Upgrade
8,Interest & Investment Income,-,-,0.61,-,-,-,0.6,-,-,-,0.8,-,-,-,0.45,-,-,-,0.6,-,Upgrade
9,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.76,-,-,-,-,-,Upgrade
10,Other Non Operating Income (Expenses),0.97,0.97,-1.02,0.53,-,0.47,-0.22,1.33,0.56,0.31,-2.06,0.91,1.23,1.51,0.44,1.34,0.38,0.37,-3.4,0.22,Upgrade
11,EBT Excluding Unusual Items,-3.6,-3.6,-4.47,-5.36,-,-11.27,10.37,-2.52,-4.67,-5.91,3.63,0.06,6.91,5,2.21,9.62,6.32,-9.02,9.64,0.16,Upgrade
12,Impairment of Goodwill,-,-,-7.53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Gain (Loss) on Sale of Investments,-,-,0.11,-,-,-,0.12,-,-,-,0.1,-,-,-,0.13,-,-,-,0.12,-,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,2.86,-,-,-,0.16,-,-,-,-,-,-,-,-,-,-,-,0.06,-,Upgrade
15,Asset Writedown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.91,-,-,-,-,-,Upgrade
16,Legal Settlements,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.26,-,Upgrade
17,Other Unusual Items,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.69,-,-,-,-,-,Upgrade
18,Pretax Income,-3.6,-3.6,-9.04,-5.36,-,-11.27,10.64,-2.52,-4.67,-5.91,3.73,0.06,6.91,5,2.11,9.62,6.32,-9.02,13.08,0.16,Upgrade
19,Income Tax Expense,0.18,0.18,-2.14,0.02,-,0.03,1.93,0.38,-0.29,-0.5,3.6,2.15,-0.19,1.45,-2.35,2.39,1.93,-0.45,0.76,-0.11,Upgrade
20,Earnings From Continuing Operations,-3.78,-3.78,-6.9,-5.37,-,-11.3,8.72,-2.9,-4.37,-5.41,0.13,-2.09,7.09,3.55,4.47,7.23,4.39,-8.58,12.32,0.27,Upgrade
21,Earnings From Discontinued Operations,1.28,1.28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
22,Net Income to Company,-2.51,-2.51,-6.9,-5.37,-,-11.3,8.72,-2.9,-4.37,-5.41,0.13,-2.09,7.09,3.55,4.47,7.23,4.39,-8.58,12.32,0.27,Upgrade
23,Minority Interest in Earnings,0.11,0.11,1.63,0.59,-,0.84,-0.21,-0.38,0.48,0.73,-1.28,-0.37,-0.08,0.28,-0.21,-0.34,0.42,0.5,-0.12,0.22,Upgrade
24,Net Income,-2.4,-2.4,-5.27,-4.78,-,-10.45,8.51,-3.28,-3.9,-4.67,-1.15,-2.45,7.02,3.83,4.25,6.89,4.81,-8.08,12.2,0.48,Upgrade
25,Net Income to Common,-2.4,-2.4,-5.27,-4.78,-,-10.45,8.51,-3.28,-3.9,-4.67,-1.15,-2.45,7.02,3.83,4.25,6.89,4.81,-8.08,12.2,0.48,Upgrade
26,Net Income Growth,-,-,-,-,-,-,-,-,-,-,-,-,45.89%,-,-65.14%,1324.38%,-,-,199.07%,-66.89%,Upgrade
27,Shares Outstanding (Basic),547,547,334,546,-,432,528,400,432,432,528,400,400,400,400,400,400,400,400,400,Upgrade
28,Shares Outstanding (Diluted),547,547,334,546,-,432,528,400,432,432,528,400,400,400,400,400,400,400,400,400,Upgrade
29,Shares Change (YoY),-,26.58%,-36.75%,36.50%,-,-,-,-,7.97%,7.97%,31.89%,-,-,-,-,-,-,-,-,1.23%,Upgrade
30,EPS (Basic),-0.00,-0.00,-0.02,-0.01,-,-0.02,0.02,-0.01,-0.01,-0.01,-0.00,-0.01,0.02,0.01,0.01,0.02,0.01,-0.02,0.03,0.00,Upgrade
31,EPS (Diluted),-0.00,-0.00,-0.02,-0.01,-,-0.02,0.02,-0.01,-0.01,-0.01,-0.00,-0.01,0.02,0.01,0.01,0.02,0.01,-0.02,0.03,0.00,Upgrade
32,EPS Growth,-,-,-,-,-,-,-,-,-,-,-,-,45.90%,-,-65.14%,1324.38%,-,-,199.08%,-67.30%,Upgrade
33,Free Cash Flow,-17.56,-17.56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
34,Free Cash Flow Per Share,-0.03,-0.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
35,Gross Margin,10.42%,10.42%,12.80%,11.62%,-,6.52%,10.42%,9.10%,9.17%,8.57%,11.10%,11.76%,11.34%,12.90%,9.39%,13.49%,14.56%,8.43%,15.71%,12.31%,Upgrade
36,Operating Margin,-4.17%,-4.17%,-1.88%,-4.95%,-,-16.20%,5.22%,-2.49%,-3.38%,-4.83%,2.16%,-0.47%,3.29%,2.29%,-0.49%,5.35%,4.05%,-8.03%,5.25%,0.17%,Upgrade
37,Profit Margin,-2.21%,-2.21%,-2.99%,-4.66%,-,-15.10%,4.20%,-2.29%,-2.65%,-3.76%,-0.48%,-1.73%,3.95%,2.34%,1.65%,4.38%,3.19%,-7.10%,5.03%,0.28%,Upgrade
38,Free Cash Flow Margin,-16.19%,-16.19%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
39,EBITDA,-3.97,-3.97,-2.64,-4.59,-,-10.72,11.06,-3.13,-3.59,-5.56,5.56,-0.09,7.33,4.32,-0.68,9.26,7.99,-8.29,13.59,1.29,Upgrade
40,EBITDA Margin,-3.66%,-3.66%,-1.50%,-4.47%,-,-15.48%,5.46%,-2.18%,-2.44%,-4.47%,2.35%,-0.06%,4.12%,2.64%,-0.26%,5.89%,5.31%,-7.29%,5.60%,0.75%,Upgrade
41,D&A For EBITDA,0.55,0.55,0.68,0.49,0.97,0.49,0.49,0.45,1.38,0.45,0.45,0.58,1.48,0.58,0.58,0.84,1.89,0.84,0.84,0.99,Upgrade
42,EBIT,-4.53,-4.53,-3.32,-5.08,-,-11.21,10.56,-3.58,-4.97,-6.01,5.11,-0.67,5.85,3.74,-1.27,8.42,6.1,-9.13,12.75,0.29,Upgrade
