,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+18 Quarters
,Period Ending,"Mar '25 Mar 5, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+18 Quarters
0,Market Capitalization,246,268,235,361,475,307,322,156,112,64,80,108,84,72,50,48,37,53,36,56,76,Upgrade
1,Market Cap Growth,-12.80%,-12.80%,-26.91%,131.29%,324.13%,383.02%,302.00%,44.44%,33.33%,-12.15%,60.00%,125.00%,125.81%,36.09%,40.45%,-14.29%,-51.05%,-42.17%,-56.59%,-27.84%,-34.48%,Upgrade
2,Enterprise Value,167,146,114,363,477,252,266,169,125,30,47,39,15,7,-15,10,-0,-44,-62,11,31,Upgrade
3,Last Close Price,0.45,0.49,0.43,0.66,0.87,0.64,0.67,0.39,0.28,0.16,0.20,0.27,0.21,0.18,0.13,0.12,0.09,0.13,0.09,0.14,0.19,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-46.62,-,-,-,-,-,3.29,2.53,6.09,2.35,5.65,-,12.81,-20.28,Upgrade
5,PS Ratio,0.46,0.54,0.61,1.04,1.27,-,0.57,0.25,0.17,0.10,0.12,0.15,0.11,0.10,0.07,0.07,0.06,0.08,0.05,0.09,0.11,Upgrade
6,PB Ratio,1.43,1.54,1.35,1.97,-,2.20,2.41,1.17,-,0.52,0.56,0.76,-,0.48,0.35,0.33,-,0.44,0.27,0.43,-,Upgrade
7,P/TBV Ratio,1.82,1.82,1.60,2.32,-,2.35,2.61,1.27,-,0.57,0.62,0.84,-,0.53,0.39,0.38,-,0.52,0.33,0.52,-,Upgrade
8,EV/Sales Ratio,0.33,0.30,0.29,1.04,1.27,-,0.47,0.27,0.19,0.05,0.07,0.05,0.02,0.01,-,0.02,-,-,-,0.02,0.04,Upgrade
9,EV/EBITDA Ratio,-,-,-,-,-,-,-,-138.88,-,-,-,2.27,-,0.35,-,-,-,-,-,2.02,-27.96,Upgrade
10,EV/EBIT Ratio,-,-,-,-,-,-,-,-42.34,-,-,-,2.77,-,0.42,-,-,-,-,-,14.80,-5.24,Upgrade
11,Debt / Equity Ratio,0.07,0.07,0.07,0.06,-,0.65,0.51,0.51,-,0.61,0.65,0.65,-,0.40,0.24,0.24,-,0.26,0.17,0.17,-,Upgrade
12,Debt / EBITDA Ratio,-,-,-,-,-,-,-,1.53,-,-,-,4.13,-,2.03,2.01,-,-,0.97,-,0.41,-,Upgrade
13,Debt / FCF Ratio,0.48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Asset Turnover,1.71,1.64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
15,Inventory Turnover,27.46,154.74,133.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Quick Ratio,2.34,2.34,2.34,2.20,-,1.27,-,1.26,-,1.45,-,1.38,-,1.40,-,1.36,-,1.38,-,1.36,-,Upgrade
17,Current Ratio,2.63,2.63,2.63,2.40,-,1.61,-,1.37,-,1.83,-,1.57,-,1.64,-,1.58,-,1.65,-,1.52,-,Upgrade
18,Return on Equity (ROE),-8.72%,-8.48%,-17.11%,-,-,-33.89%,-,-,-13.26%,-15.23%,-,-,19.31%,9.91%,-,-,13.98%,-26.36%,-,-,Upgrade,
19,Return on Assets (ROA),-4.47%,-4.28%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
20,Return on Capital (ROIC),-6.10%,-5.95%,-3.90%,-,-,-13.96%,-,-,-5.78%,-6.42%,-,-,7.54%,5.25%,-,-,10.01%,-14.98%,-,-,Upgrade,
21,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-2.64%,-,-,-,8.57%,-,10.23%,-,-,-,8.10%,-,0.55%,-,Upgrade
22,Earnings Yield,-6.43%,-5.54%,-5.30%,-5.68%,-1.42%,-,-2.84%,-2.14%,-11.61%,-19.13%,-1.57%,6.71%,15.06%,30.38%,39.58%,16.41%,42.53%,17.69%,3.38%,7.81%,-4.93%,Upgrade
23,FCF Yield,10.09%,-13.11%,-7.47%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
24,Buyback Yield / Dilution,-15.42%,-,-26.58%,36.75%,-36.50%,-,-,-,-,-7.97%,-7.97%,-31.89%,-,-,-,-,-,-,-,-,-1.23%,Upgrade
25,Total Shareholder Return,-15.42%,-,-26.58%,36.75%,-36.50%,-,-,-,-,-7.97%,-7.97%,-31.89%,-,-,-,-,-,-,-,-,-1.23%,Upgrade
