,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Other Revenue,10.03,10.03,-,10.79,7.39,32.98,-,19.13,13.85,20.89,21.89,10.51,9.07,24.62,5.43,11.34,12.81,16.12,22.3,11.05,Upgrade
1,Revenue,10.03,10.03,-,10.79,7.39,32.98,-,19.13,13.85,20.89,21.89,10.51,9.07,24.62,5.43,11.34,12.81,16.12,22.3,11.05,Upgrade
2,Revenue Growth (YoY),35.81%,-69.57%,-,-43.60%,-46.65%,57.88%,-,82.11%,52.61%,-15.15%,303.43%,-7.36%,-29.16%,52.76%,-75.66%,2.66%,-3.86%,-5.43%,241.12%,-23.64%,Upgrade
3,Cost of Revenue,4.71,4.71,-,7.46,3.5,24.23,-,14.19,7.68,13.92,6.23,8.47,6.53,21.15,6.79,6.46,6.5,9.53,15.92,5.48,Upgrade
4,Gross Profit,5.32,5.32,-,3.33,3.89,8.75,-,4.94,6.17,6.97,15.66,2.04,2.54,3.47,-1.36,4.89,6.31,6.59,6.38,5.57,Upgrade
5,"Selling, General & Admin",8.88,8.88,-,20.72,13.63,10.74,-,7.59,19.85,10.52,17.99,11.98,9.09,7.87,10.41,8.27,9.08,7.22,1.5,13.96,Upgrade
6,Operating Expenses,8.88,8.88,-,20.72,13.63,10.74,-,7.59,19.85,10.52,20.98,11.98,9.09,7.87,11.83,8.27,9.08,7.22,11.12,13.96,Upgrade
7,Operating Income,-3.56,-3.56,-,-17.39,-9.74,-1.99,-,-2.64,-13.68,-3.56,-5.32,-9.94,-6.55,-4.4,-13.19,-3.38,-2.77,-0.63,-4.75,-8.39,Upgrade
8,Interest Expense,-0.67,-0.67,-,-0.55,-1.21,-2.68,-,-2.9,-2.82,-2.79,-2.81,-2.8,-2.93,-2.99,-3.87,-2.18,-2.87,-2.92,-3.37,-1.34,Upgrade
9,Interest & Investment Income,0,0,-,0.01,0.63,1.89,-,1.82,1.8,1.84,2.08,1.9,1.82,1.79,6.78,0.2,0.01,0.01,0.01,0.25,Upgrade
10,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-,-,-,0.2,-,-,-,0.39,-,-,-,-,-,Upgrade
11,Other Non Operating Income (Expenses),0.39,0.39,-,5.9,-,0.04,-,0.43,0.52,0.71,0.1,0.02,0.08,0.07,-1.94,2.05,0.28,0.12,0.17,0.1,Upgrade
12,EBT Excluding Unusual Items,-3.83,-3.83,-,-12.03,-10.32,-2.74,-,-3.29,-14.18,-3.8,-5.75,-10.82,-7.58,-5.53,-11.84,-3.32,-5.34,-3.42,-7.93,-9.39,Upgrade
13,Gain (Loss) on Sale of Investments,-0.09,-0.09,-,-0.03,-0.02,-0.34,-,-1.13,-1.09,-0.07,-0.86,-5.43,2.58,1.25,0.63,2.82,-0.91,-5.33,4.13,-2.25,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-,-,8.76,-,-,-,-,-,-,-,-,-,-,-,-,-,0.03,-,Upgrade
15,Asset Writedown,-,-,-,-,-,-,-,0.02,-1.21,-,-53.21,-,-,-,-,-,-,-,2.09,-,Upgrade
16,Other Unusual Items,-,-,-,-,-,-,-,-,-2.13,-,-5.2,-,-,-,15.36,-,-,-,-15.67,-,Upgrade
17,Pretax Income,-3.93,-3.93,-,-12.05,-1.58,-3.08,-,-4.4,-18.61,-3.86,-65.01,-16.24,-5,-4.29,4.14,-0.5,-6.25,-8.75,-17.36,-11.64,Upgrade
18,Income Tax Expense,-0,-0,-,-0,-0,-0,-,-,-0.01,-,-0.12,-,-,-,-0.4,-,-,-,-0.28,-,Upgrade
19,Earnings From Continuing Operations,-3.93,-3.93,-,-12.05,-1.58,-3.08,-,-4.4,-18.6,-3.86,-64.89,-16.24,-5,-4.29,4.55,-0.5,-6.25,-8.75,-17.08,-11.64,Upgrade
20,Net Income to Company,-3.93,-3.93,-,-12.05,-1.58,-3.08,-,-4.4,-18.6,-3.86,-64.89,-16.24,-5,-4.29,4.55,-0.5,-6.25,-8.75,-17.08,-11.64,Upgrade
21,Minority Interest in Earnings,0.08,0.08,-,1.11,0.82,0.05,-,0.37,1.45,-0.02,-0.85,0.44,0.31,0.18,0.46,0.17,0.24,0.33,-0.13,0.02,Upgrade
22,Net Income,-3.84,-3.84,-,-10.93,-0.76,-3.03,-,-4.03,-17.15,-3.88,-65.73,-15.8,-4.69,-4.1,5,-0.33,-6.01,-8.42,-17.21,-11.62,Upgrade
23,Net Income to Common,-3.84,-3.84,-,-10.93,-0.76,-3.03,-,-4.03,-17.15,-3.88,-65.73,-15.8,-4.69,-4.1,5,-0.33,-6.01,-8.42,-17.21,-11.62,Upgrade
24,Shares Outstanding (Basic),62,62,-,62,61,51,-,51,50,34,34,31,25,24,24,24,24,24,24,24,Upgrade
25,Shares Outstanding (Diluted),62,62,-,62,61,51,-,51,50,34,34,31,25,24,24,24,24,24,24,24,Upgrade
26,Shares Change (YoY),1.09%,20.00%,-,20.00%,23.22%,50.00%,-,67.39%,98.86%,43.37%,43.62%,28.48%,4.26%,0.39%,0.39%,0.40%,0.48%,0.18%,0.17%,0.16%,Upgrade
27,EPS (Basic),-0.06,-0.06,-,-0.18,-0.01,-0.06,-,-0.08,-0.35,-0.11,-1.91,-0.51,-0.19,-0.17,0.21,-0.01,-0.25,-0.35,-0.72,-0.49,Upgrade
28,EPS (Diluted),-0.06,-0.06,-,-0.18,-0.01,-0.06,-,-0.08,-0.35,-0.11,-1.91,-0.51,-0.19,-0.17,0.21,-0.01,-0.25,-0.35,-0.72,-0.49,Upgrade
29,Free Cash Flow,0.28,0.28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
30,Free Cash Flow Per Share,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
31,Gross Margin,53.03%,53.03%,-,30.83%,52.65%,26.53%,-,25.83%,44.53%,33.35%,71.54%,19.37%,28.00%,14.09%,-25.08%,43.07%,49.26%,40.89%,28.60%,50.39%,Upgrade
32,Operating Margin,-35.43%,-35.43%,-,-161.13%,-131.85%,-6.05%,-,-13.81%,-98.78%,-17.02%,-24.28%,-94.64%,-72.14%,-17.87%,-243.06%,-29.82%,-21.58%,-3.91%,-21.28%,-75.92%,Upgrade
