,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Cash & Equivalents,11.44,11.44,11.6,-,17.54,-,13.88,-,20.33,-,6.71,-,6.62,-,7.9,-,8.99,-,4.96,-,Upgrade
1,Short-Term Investments,1.73,1.73,0.96,-,32.36,-,1.02,-,5.51,-,5.18,-,21.05,-,3.44,-,24.57,-,4.25,-,Upgrade
2,Trading Asset Securities,0.33,0.33,0.56,-,0.18,-,1.39,-,4.74,-,17.68,-,24.23,-,27.12,-,24.64,-,45.48,-,Upgrade
3,Cash & Short-Term Investments,13.5,13.5,13.11,50.07,50.07,16.29,16.29,-,30.58,29.57,29.57,-,51.9,38.46,38.46,-,58.2,54.69,54.69,-,Upgrade
4,Cash Growth,-73.03%,-17.09%,-19.52%,-,63.74%,-44.92%,-44.92%,-,-41.08%,-23.12%,-23.12%,-,-10.82%,-29.68%,-29.68%,-,-36.57%,24.12%,24.12%,-,Upgrade
5,Accounts Receivable,15.48,15.48,15.58,-,18.96,-,18.4,-,10.59,-,14.03,-,5.13,-,2.8,-,5.8,-,9.96,-,Upgrade
6,Other Receivables,39.94,39.94,45.91,-,0.01,-,0.01,-,0.03,-,-,-,-,-,4.61,-,-,-,18.5,-,Upgrade
7,Receivables,55.43,55.43,61.49,-,46.3,-,111.51,-,42.93,-,61.94,-,46.49,-,75.21,-,74.1,-,99.19,-,Upgrade
8,Inventory,0.47,0.47,0.12,-,1.79,-,0.06,-,0.43,-,1.28,-,1.99,-,0.39,-,1.38,-,0.39,-,Upgrade
9,Prepaid Expenses,0.05,0.05,0.23,-,77.62,-,8.28,-,0.16,-,0.4,-,0.61,-,0.15,-,0.1,-,0.24,-,Upgrade
10,Other Current Assets,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.7,-,Upgrade
11,Total Current Assets,69.44,69.44,74.95,-,175.78,-,136.13,-,74.1,-,93.19,-,100.99,-,114.21,-,133.77,-,169.21,-,Upgrade
12,"Property, Plant & Equipment",2.47,2.47,3.99,-,4.38,-,6.07,-,7.34,-,3.95,-,5.46,-,7.55,-,8.89,-,11.27,-,Upgrade
13,Long-Term Investments,9.9,9.9,10.9,-,12.56,-,43.03,-,41.44,-,42.86,-,61.48,-,50.85,-,9.01,-,9.01,-,Upgrade
