,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 11, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Market Capitalization,220,70,93,120,167,132,113,65,72,72,63,79,98,123,58,121,178,356,395,481,395,Upgrade
1,Market Cap Growth,-47.20%,-47.20%,-18.18%,84.25%,132.28%,83.43%,78.38%,-17.17%,-26.32%,-41.54%,9.60%,-34.57%,-45.08%,-65.39%,-85.33%,-74.90%,-54.90%,-33.67%,-37.73%,-10.48%,-36.00%,Upgrade
2,Enterprise Value,262,115,138,126,173,251,232,170,177,129,120,116,135,192,127,174,232,422,460,444,358,Upgrade
3,Last Close Price,3.00,1.13,1.50,1.95,2.71,2.14,2.20,1.27,1.40,1.40,1.85,1.98,2.46,3.80,2.09,4.35,6.42,12.84,14.29,17.39,14.29,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-12.36,-,-,-,-,-,Upgrade
5,PS Ratio,6.41,2.26,3.28,-,3.27,2.22,1.72,-,0.95,1.07,1.02,1.19,1.97,2.44,1.07,2.64,2.85,5.72,6.29,7.54,8.23,Upgrade
6,PB Ratio,0.72,0.28,0.37,0.46,0.60,0.47,0.41,0.24,-,0.21,0.18,0.22,-,0.29,0.14,0.29,-,0.99,1.05,1.28,-,Upgrade
7,P/TBV Ratio,0.28,0.28,0.37,0.46,0.60,0.48,0.41,0.24,-,0.21,0.18,0.23,-,0.29,0.14,0.29,-,1.01,1.08,1.31,-,Upgrade
8,P/FCF Ratio,-,126.21,335.07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,-,126.21,335.07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,9.06,3.72,4.88,-,3.38,4.21,3.51,-,2.33,1.92,1.93,1.75,2.71,3.81,2.34,3.81,3.70,6.77,7.33,6.97,7.48,Upgrade
11,EV/FCF Ratio,-18.67,207.83,498.31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,Debt / Equity Ratio,0.27,0.27,0.27,0.26,0.23,0.23,0.52,0.52,-,0.41,0.25,0.25,-,0.22,0.27,0.27,-,0.32,0.33,0.33,-,Upgrade
13,Debt / FCF Ratio,-,119.14,238.27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Asset Turnover,0.12,0.12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
15,Inventory Turnover,7.42,40.54,64.34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Quick Ratio,1.12,1.12,1.12,1.12,-,0.44,-,0.22,-,0.47,-,0.82,-,1.03,-,0.81,-,0.92,-,0.52,-,Upgrade
17,Current Ratio,1.13,1.13,1.13,1.13,-,1.11,-,0.87,-,0.85,-,1.75,-,1.83,-,2.02,-,1.92,-,1.07,-,Upgrade
18,Return on Equity (ROE),-6.33%,-6.17%,-,-17.25%,-2.27%,-4.46%,-,-,-21.29%,-4.36%,-,-,-4.76%,-4.12%,-,-,-6.81%,-9.34%,-,-,Upgrade,
19,Return on Assets (ROA),-2.66%,-2.60%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
20,Return on Capital (ROIC),-2.83%,-2.76%,-,-12.64%,-6.39%,-1.19%,-,-,-7.35%,-2.00%,-,-,-3.13%,-2.09%,-,-,-1.43%,-0.32%,-,-,Upgrade,
21,Earnings Yield,-12.13%,-26.68%,-16.77%,-,-8.79%,-5.91%,-21.37%,-,-125.99%,-142.33%,-141.94%,-114.45%,-20.03%,-3.34%,-9.40%,-8.09%,-17.95%,-12.15%,-23.73%,-16.82%,-30.61%,Upgrade
22,FCF Yield,-6.39%,0.79%,0.30%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Buyback Yield / Dilution,-11.50%,-1.09%,-20.00%,-,-20.00%,-23.22%,-50.00%,-,-67.39%,-98.86%,-43.37%,-43.62%,-28.48%,-4.26%,-0.39%,-0.39%,-0.40%,-0.48%,-0.18%,-0.17%,-0.16%,Upgrade
24,Total Shareholder Return,-11.50%,-1.09%,-20.00%,-,-20.00%,-23.22%,-50.00%,-,-67.39%,-98.86%,-43.37%,-43.62%,-28.48%,-4.26%,-0.39%,-0.39%,-0.40%,-0.48%,-0.18%,-0.17%,-0.16%,Upgrade
