,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2018,+11 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '18 Dec 31, 2018",+11 Quarters
0,Cash & Equivalents,85.21,123.3,120.76,91.22,145.33,117.75,265.79,235.56,311.5,383.5,447.46,370.17,616.75,-,-,76.58,-,43.17,43.17,58.68,Upgrade
1,Short-Term Investments,-,10.68,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,11.87,9.81,13.98,10.08,9.93,90.63,27.66,37.58,29.07,10.02,50.08,200.38,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,97.08,143.79,134.74,101.3,155.26,208.38,293.44,273.14,340.57,393.52,497.54,570.55,616.75,-,76.58,76.58,-,43.17,43.17,58.68,Upgrade
4,Cash Growth,-37.47%,-31.00%,-54.08%,-62.91%,-54.41%,-47.05%,-41.02%,-52.13%,-44.78%,-,549.70%,645.05%,-,-,77.40%,30.51%,-,19.21%,19.21%,141.24%,Upgrade
5,Accounts Receivable,228.54,179.16,175.75,188.34,163.73,153.39,114.2,157.23,180.6,157,110.98,156.45,126.38,-,-,143.32,-,110.9,110.9,99.39,Upgrade
6,Other Receivables,12.7,13.23,12.81,9.64,5.96,5.95,3.28,5.51,7.88,7.48,6.13,11.5,7.27,-,-,9.33,-,2.78,2.78,2.82,Upgrade
7,Receivables,241.24,192.39,188.56,197.98,169.69,159.34,117.48,162.74,188.47,164.48,117.11,167.95,133.65,-,-,152.65,-,113.68,113.68,102.21,Upgrade
8,Inventory,187.1,179.65,153.34,159.8,166.87,153.06,117.96,133.1,116.09,113.91,137.35,124.12,120.7,-,-,80.43,-,74.61,74.61,85.34,Upgrade
