,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,9218,7550,5855,7588,7939,9407,9795,11077,10456,8677,10764,11274,12531,11954,9237,9971,12626,7448,5474,6003,4288,Upgrade
1,Market Cap Growth,-19.74%,-19.74%,-40.23%,-31.50%,-24.08%,8.42%,-9.00%,-1.75%,-16.55%,-27.41%,16.53%,13.07%,-0.75%,60.49%,68.75%,66.10%,194.41%,121.87%,39.02%,78.62%,-2.87%,Upgrade
2,Enterprise Value,10398,9020,7148,8164,7934,10053,10234,11429,10581,9142,10578,10913,12013,12531,9633,10035,12690,7764,5511,5798,4083,Upgrade
3,Last Close Price,9.73,7.97,6.18,7.89,8.26,9.78,10.19,11.45,11.26,9.34,11.51,12.00,14.11,13.46,10.40,11.18,14.15,8.33,6.12,6.54,4.67,Upgrade
4,PE Ratio,51.28,-,-,29.15,28.99,-,40.43,45.35,44.81,41.75,51.50,58.86,74.13,93.85,-,-,94.61,-,50.28,63.04,45.34,Upgrade
5,Forward PE,27.03,74.45,74.45,74.45,74.45,74.45,74.45,74.45,74.45,74.45,74.45,74.45,74.45,74.45,74.45,74.45,74.45,74.45,74.45,74.45,74.45,Upgrade
6,PS Ratio,1.99,1.64,1.32,1.82,1.93,2.68,2.72,3.02,3.00,3.04,3.83,4.23,4.97,6.24,5.38,5.80,7.88,4.33,3.65,5.04,3.72,Upgrade
7,PB Ratio,5.24,3.25,2.43,2.91,3.07,4.25,4.31,4.93,4.77,4.89,6.04,6.66,7.59,8.51,10.72,11.07,14.23,12.13,8.74,9.34,6.66,Upgrade
8,P/TBV Ratio,5.81,5.81,4.33,5.08,5.41,7.67,7.86,7.71,7.49,8.06,10.16,10.09,11.53,12.63,24.03,23.62,30.97,20.33,14.83,16.08,11.88,Upgrade
9,P/FCF Ratio,-,-8.53,-,-,-,25.75,-,-,-,25.78,17.32,-,-,28.70,-,-,-,-43.61,-,-,-,Upgrade
10,P/OCF Ratio,-,-11.40,-17.07,-,-,17.19,39.71,-,-,17.38,13.94,-,-,23.82,-,-,-194.31,-51.06,-,-,-,Upgrade
11,PEG Ratio,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,5.64,Upgrade
12,EV/Sales Ratio,2.26,1.96,1.61,1.96,1.93,2.87,2.84,3.12,3.03,3.20,3.77,4.09,4.77,6.54,5.61,5.84,7.92,4.51,3.67,4.87,3.54,Upgrade
13,EV/EBITDA Ratio,29.44,-,-,19.47,17.73,-,28.55,34.17,33.62,29.40,33.11,34.93,43.59,63.00,52.37,56.17,68.21,38.30,35.08,45.07,32.29,Upgrade
14,EV/EBIT Ratio,46.72,-,-,24.65,21.84,-,35.99,43.08,42.04,35.99,39.76,41.67,52.59,80.73,-,-,86.80,47.73,-,64.32,45.65,Upgrade
15,EV/FCF Ratio,-11.74,-10.19,-,-,-,27.52,-,-,-,27.16,17.02,-,-,30.09,-,-,-,-45.45,-,-,-,Upgrade
16,Debt / Equity Ratio,0.96,0.96,0.87,0.68,0.57,0.44,0.47,0.48,0.56,0.70,0.73,0.35,0.38,0.49,0.79,0.46,0.56,1.03,1.01,0.71,0.12,Upgrade
17,Debt / EBITDA Ratio,6.31,-,95.60,11.81,0.95,-,4.69,4.13,1.21,18.23,11.16,3.25,0.66,6.69,12.41,11.17,0.82,14.98,21.08,6.85,0.12,Upgrade
18,Debt / FCF Ratio,-,-2.52,-,-,-,2.68,-,-,-,3.67,2.10,-,-,1.64,-,-,-,-3.69,-,-,-,Upgrade
19,Asset Turnover,0.37,0.46,0.42,1.63,0.36,0.40,0.51,1.57,0.49,0.54,0.51,1.51,0.70,0.64,0.49,1.16,0.58,0.77,0.38,1.92,Upgrade,
20,Inventory Turnover,1.54,0.81,1.15,0.97,3.67,1.12,1.15,1.39,3.70,1.37,1.64,1.40,3.60,1.85,1.38,1.03,1.86,1.32,1.87,0.70,3.15,Upgrade
21,Quick Ratio,0.50,0.50,0.54,0.64,0.63,0.70,0.83,0.88,0.79,0.72,0.74,0.98,1.09,1.06,0.50,0.44,0.49,0.54,0.57,0.62,0.50,Upgrade
22,Current Ratio,1.24,1.24,1.36,1.58,1.49,1.42,1.75,1.73,1.58,1.37,1.47,1.82,1.97,1.88,1.78,1.48,1.20,1.11,1.17,1.32,1.25,Upgrade
23,Return on Equity (ROE),-15.61%,-6.95%,2.59%,59.11%,-9.77%,4.69%,6.77%,55.39%,-0.86%,1.51%,7.14%,56.99%,2.58%,-3.83%,-1.87%,82.20%,-7.05%,-1.30%,3.49%,74.41%,Upgrade,
24,Return on Assets (ROA),-2.43%,-1.36%,0.54%,13.69%,-2.28%,1.22%,2.39%,10.62%,0.18%,0.24%,2.38%,15.26%,1.29%,-0.04%,-0.09%,14.33%,0.02%,-0.18%,0.86%,22.57%,Upgrade,
25,Return on Capital (ROIC),-3.77%,-1.94%,0.83%,23.61%,-3.69%,1.71%,3.42%,16.46%,0.27%,0.35%,3.57%,24.58%,2.11%,-0.07%,-0.15%,26.86%,0.03%,-0.31%,1.75%,48.57%,Upgrade,
26,Return on Capital Employed (ROCE),7.73%,-,-,9.91%,10.85%,-,9.57%,9.59%,9.19%,11.05%,11.68%,13.52%,10.62%,7.65%,-,-,15.54%,24.33%,-,11.14%,12.78%,Upgrade
27,Earnings Yield,1.94%,2.37%,3.62%,3.43%,3.45%,2.19%,2.47%,2.20%,2.23%,2.40%,1.94%,1.70%,1.35%,1.07%,1.23%,1.23%,1.06%,1.73%,1.99%,1.59%,2.21%,Upgrade
28,FCF Yield,-9.61%,-11.73%,-9.24%,-7.09%,1.14%,3.88%,0.73%,3.31%,2.56%,3.88%,5.77%,2.63%,2.43%,3.48%,0.68%,-0.93%,-1.11%,-2.29%,-3.61%,-0.94%,-0.41%,Upgrade
29,Dividend Yield,1.01%,-,-,-,1.21%,-,-,-,0.63%,-,-,-,0.34%,-,-,-,0.50%,-,0.39%,-,-,Upgrade
30,Payout Ratio,51.05%,-,-,63.36%,3.75%,-,842.03%,23.99%,3.56%,135.73%,522.06%,25.44%,6.25%,-,-,-,19.18%,-,1982.23%,128.02%,0.30%,Upgrade
31,Buyback Yield / Dilution,-0.87%,29.52%,-24.40%,-0.29%,-4.37%,-8.13%,6.80%,-1.49%,13.25%,-30.36%,-0.68%,-3.50%,21.58%,-719.82%,12.91%,-4.13%,-29.52%,91.18%,-45.72%,3.72%,-4.94%,Upgrade
32,Total Shareholder Return,0.14%,29.52%,-24.40%,-0.29%,-3.16%,-8.13%,6.80%,-1.49%,13.88%,-30.36%,-0.68%,-3.50%,21.92%,-719.82%,12.91%,-4.13%,-29.01%,91.18%,-45.33%,3.72%,-4.94%,Upgrade
