,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,444.67,304.1,404.83,499.15,582.69,608.5,557.72,481.57,561.53,393.98,Upgrade
1,Cash & Short-Term Investments,444.67,304.1,404.83,499.15,582.69,608.5,557.72,481.57,561.53,393.98,Upgrade
2,Cash Growth,9.84%,-39.08%,-30.52%,-17.97%,4.48%,26.36%,-0.68%,22.23%,92.40%,34.47%,Upgrade
3,Accounts Receivable,301.6,272.08,201.45,161.84,186.35,148.99,132.93,150,128.63,208.77,Upgrade
4,Other Receivables,0.06,0.3,0.35,2.83,1.23,6.04,7.92,9.41,4.53,3.19,Upgrade
5,Receivables,301.66,272.38,201.79,164.67,187.57,155.03,140.85,159.41,139.66,218.19,Upgrade
6,Inventory,40.45,37.56,36.07,34.06,35.25,35.18,36.87,35.95,30.42,30.72,Upgrade
7,Prepaid Expenses,225.15,217.66,211.46,200.46,201.81,195.14,174.29,190.79,237.86,207.01,Upgrade
8,Restricted Cash,-,14.59,-,13.29,-,29.6,-,22.21,-,-,Upgrade
9,Other Current Assets,93.74,75.8,55.86,29.86,61.36,30.95,35.15,18.12,37.88,37.76,Upgrade
10,Total Current Assets,1106,922.09,910.02,941.48,1069,1054,944.89,908.05,1007,887.65,Upgrade
11,"Property, Plant & Equipment",1583,1611,1601,1704,1738,1883,1858,1959,1949,2064,Upgrade
12,Long-Term Investments,102.68,97.34,95.09,88.24,81.23,54.98,55.14,55.31,45.7,44.83,Upgrade
13,Goodwill,201.8,201.8,201.8,201.8,201.8,201.8,201.8,201.8,201.8,201.8,Upgrade
14,Other Intangible Assets,1415,1422,1426,1431,1438,1445,1450,1457,1465,1473,Upgrade
15,Long-Term Deferred Tax Assets,9.75,9.71,13.41,13.71,9.05,9.27,14.45,4.14,3.24,3.24,Upgrade
16,Other Long-Term Assets,340.93,313.45,377.37,364.41,398.4,463.79,556.71,541.48,548.96,549.15,Upgrade
17,Total Assets,4759,4577,4625,4744,4936,5113,5080,5127,5222,5223,Upgrade
18,Accounts Payable,70.51,57.5,63.07,56.82,90.38,78.18,91.78,74.65,52,62.87,Upgrade
19,Accrued Expenses,-,385.52,-,373.48,-,362.14,-,330.67,-,325.83,Upgrade
20,Current Portion of Long-Term Debt,129.07,84.72,1533,312.41,256.93,214.39,44.11,1302,1066,1150,Upgrade
21,Current Portion of Leases,47.5,39.2,35.05,29.36,22.45,19.09,27.94,19.47,23.77,24.61,Upgrade
22,Current Income Taxes Payable,39.26,45.6,49.52,36.52,52.95,39.19,50.09,38.16,55.23,44.03,Upgrade
23,Current Unearned Revenue,-,139.77,-,137.92,-,126.16,-,119.75,-,130.05,Upgrade
24,Other Current Liabilities,620.29,32.42,553.22,45.88,527.51,36.23,480.34,36.01,542.36,46.07,Upgrade
25,Total Current Liabilities,906.63,784.73,2234,992.39,950.22,875.39,694.26,1921,1740,1784,Upgrade
26,Long-Term Debt,1519,1460,75.36,1433,1595,1720,1894,608.95,913.59,787.36,Upgrade
27,Long-Term Leases,60.92,59.19,54.93,40.82,31.8,31,18.5,15.97,10.71,29.93,Upgrade
28,Long-Term Unearned Revenue,-,34.28,-,46.47,-,56.68,-,62.36,-,83.8,Upgrade
29,Long-Term Deferred Tax Liabilities,205.78,205.22,224.98,225.8,238.96,242.54,251.36,254.93,295.42,295.87,Upgrade
30,Other Long-Term Liabilities,52.1,21,59.32,18.53,53.12,0.23,51.47,0.18,73.67,0.15,Upgrade
31,Total Liabilities,2745,2564,2648,2757,2869,2926,2910,2863,3033,2981,Upgrade
32,Common Stock,47.68,47.68,47.68,47.68,47.68,47.68,47.68,47.68,47.68,47.68,Upgrade
33,Additional Paid-In Capital,686.89,686.89,686.89,686.89,686.89,686.89,686.89,686.89,686.89,686.89,Upgrade
34,Retained Earnings,941.4,957.17,8.85,927.31,1015,1055,1098,1191,1160,1232,Upgrade
35,Comprehensive Income & Other,252.89,228.75,1157,249.95,247.81,308.24,258.18,256.2,212.62,194.42,Upgrade
36,Total Common Equity,1929,1921,1901,1912,1997,2098,2091,2182,2107,2161,Upgrade
37,Minority Interest,85.36,92.56,75.97,75.64,69.59,89.11,79.86,81.89,81.63,81.64,Upgrade
38,Shareholders' Equity,2014,2013,1977,1987,2067,2187,2171,2263,2188,2243,Upgrade
39,Total Liabilities & Equity,4759,4577,4625,4744,4936,5113,5080,5127,5222,5223,Upgrade
40,Total Debt,1757,1643,1698,1815,1906,1984,1984,1947,2015,1992,Upgrade
41,Net Cash (Debt),-1312,-1339,-1293,-1316,-1323,-1376,-1427,-1465,-1453,-1598,Upgrade
42,Net Cash Per Share,-2.75,-2.81,-2.71,-2.76,-2.78,-2.89,-2.99,-3.07,-3.05,-3.35,Upgrade
43,Filing Date Shares Outstanding,476.78,476.78,476.78,476.78,476.78,476.78,476.78,476.78,476.78,476.78,Upgrade
44,Total Common Shares Outstanding,476.78,476.78,476.78,476.78,476.78,476.78,476.78,476.78,476.78,476.78,Upgrade
45,Working Capital,199.03,137.36,-1324,-50.91,118.47,179.01,250.63,-1013,-732.46,-895.89,Upgrade
46,Book Value Per Share,4.05,4.03,3.99,4.01,4.19,4.40,4.39,4.58,4.42,4.53,Upgrade
47,Tangible Book Value,311.61,296.79,273.07,278.91,357.34,451.05,439.55,522.55,439.74,486.22,Upgrade
48,Tangible Book Value Per Share,0.65,0.62,0.57,0.58,0.75,0.95,0.92,1.10,0.92,1.02,Upgrade
49,Buildings,-,213.4,-,219.58,-,232.18,-,214.28,-,175.14,Upgrade
50,Machinery,-,2879,-,2885,-,2914,-,2935,-,2896,Upgrade
51,Construction In Progress,-,8.9,-,11.4,-,15.38,-,15.91,-,26.54,Upgrade
