,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,57.93,298.65,263.14,286.44,276.56,330.23,252.16,227.2,190.69,206.74,Upgrade
1,Short-Term Investments,295.72,79.94,19.68,16.25,15.16,18.99,25.66,20.89,23.72,24.52,Upgrade
2,Cash & Short-Term Investments,353.64,378.59,282.82,302.68,291.72,349.22,277.82,248.09,214.41,231.25,Upgrade
3,Cash Growth,25.04%,25.08%,-3.05%,-13.33%,5.00%,40.77%,29.58%,7.28%,-4.24%,4.09%,Upgrade
4,Accounts Receivable,63.25,59.68,69.34,71.4,67.78,72.39,72.23,68.78,77.01,67.81,Upgrade
5,Other Receivables,-,-,-,-,3.44,3.55,3.55,3.55,3.27,-,Upgrade
6,Receivables,63.25,59.68,69.34,71.4,71.22,75.94,75.79,72.33,80.27,67.81,Upgrade
7,Inventory,1.51,2.11,0.87,1.21,0.53,0.57,0.56,0.52,0.75,0.93,Upgrade
8,Other Current Assets,9.76,8.49,6.63,4.97,4.61,4.6,4.13,3.55,2.88,2.59,Upgrade
9,Total Current Assets,428.15,448.87,359.66,380.26,368.08,430.33,358.3,324.48,298.31,302.58,Upgrade
10,"Property, Plant & Equipment",3.01,3.38,4.05,3.68,4.47,4.93,15.96,15.24,8.34,17.82,Upgrade
11,Long-Term Investments,56.04,-,57.03,59.68,56.82,62.21,-,-,-,-,Upgrade
12,Goodwill,54.08,52.53,52.31,55.67,53.9,60.07,58.64,57.68,55.39,60.43,Upgrade
13,Other Intangible Assets,18.64,21.62,25.01,30.34,32.97,40.75,43.7,46.83,48.66,50.26,Upgrade
14,Long-Term Deferred Tax Assets,2.88,2.65,3.88,4.46,4.37,3.06,3.15,3.02,2.31,2.1,Upgrade
15,Other Long-Term Assets,-,0.07,0.8,3.66,0.94,0.99,-,-,-,-,Upgrade
16,Total Assets,562.8,529.12,502.74,537.74,521.54,602.34,479.75,447.25,413.01,433.19,Upgrade
17,Accounts Payable,22.84,22.82,28.48,27.05,26.4,29.94,30.93,28.33,27.28,22.34,Upgrade
18,Accrued Expenses,6.28,5.69,12.3,4.65,40.65,8.15,-,4.37,4.22,4.57,Upgrade
19,Short-Term Debt,-,-,-,-,-,-,86.4,-,-,-,Upgrade
20,Current Portion of Long-Term Debt,85.02,-,-,22.06,12.76,88.79,-,-,-,-,Upgrade
21,Current Portion of Leases,2.82,5.91,11.89,13.54,7.12,12.28,14.96,14.29,12.56,21.05,Upgrade
22,Current Income Taxes Payable,3.79,5.24,1.16,4.59,1.87,7.72,6.05,7.01,6.39,8.24,Upgrade
23,Current Unearned Revenue,63.51,63.87,66.18,74.04,73.45,99.95,81.2,82.26,69.99,64.45,Upgrade
24,Other Current Liabilities,67.36,74.88,72.03,88.65,65.36,71.97,79.28,66.12,67.36,57.11,Upgrade
25,Total Current Liabilities,251.62,178.42,192.03,234.57,227.61,318.81,298.82,202.38,187.79,177.76,Upgrade
26,Long-Term Debt,39.32,104.84,74.82,52.36,61.66,22.06,12.76,85.27,81.85,109.17,Upgrade
27,Long-Term Leases,0.06,0.11,0.17,2.68,0.13,1,4.53,8.76,0.3,1.08,Upgrade
28,Long-Term Deferred Tax Liabilities,16.71,15.78,15.33,16.17,14.95,16.57,15.42,15.15,14.17,16.82,Upgrade
29,Total Liabilities,307.71,299.15,282.36,305.78,304.34,358.45,331.53,311.56,284.11,304.82,Upgrade
30,Common Stock,4.93,4.93,4.93,4.93,4.93,4.93,3.75,3.75,3.75,3.75,Upgrade
31,Additional Paid-In Capital,249.54,249.49,249.54,249.54,249.54,249.54,177,177,177,177,Upgrade
32,Retained Earnings,17.82,3.56,-4.75,-13.21,-19.06,-34.72,-38.38,-47.02,-45.43,-38.4,Upgrade
33,Comprehensive Income & Other,-17.2,-28.02,-29.34,-9.3,-18.21,12.42,5.86,1.96,-6.42,-13.98,Upgrade
34,Total Common Equity,255.1,229.96,220.39,231.96,217.2,232.17,148.23,135.69,128.9,128.37,Upgrade
35,Minority Interest,-,-,-,-,-,11.72,-,-,-,-,Upgrade
36,Shareholders' Equity,255.1,229.96,220.39,231.96,217.2,243.89,148.23,135.69,128.9,128.37,Upgrade
37,Total Liabilities & Equity,562.8,529.12,502.74,537.74,521.54,602.34,479.75,447.25,413.01,433.19,Upgrade
38,Total Debt,127.21,110.87,86.88,90.64,81.67,124.14,118.64,108.31,94.71,131.29,Upgrade
39,Net Cash (Debt),226.43,267.72,195.94,212.05,210.05,225.08,159.18,139.78,119.7,99.96,Upgrade
40,Net Cash Growth,15.56%,26.26%,-6.72%,-5.79%,31.96%,61.03%,32.98%,39.83%,31.36%,-4.64%,Upgrade
41,Net Cash Per Share,0.46,-,0.40,-,0.43,0.56,0.42,0.37,0.32,0.27,Upgrade
42,Filing Date Shares Outstanding,492.98,492.98,492.98,492.98,492.98,492.98,374.98,374.98,374.98,374.98,Upgrade
43,Total Common Shares Outstanding,492.98,492.98,492.98,492.98,492.98,492.98,374.98,374.98,374.98,374.98,Upgrade
44,Working Capital,176.53,270.45,167.63,145.69,140.47,111.52,59.48,122.11,110.52,124.82,Upgrade
45,Book Value Per Share,0.52,0.47,0.45,0.47,0.44,0.47,0.40,0.36,0.34,0.34,Upgrade
46,Tangible Book Value,182.38,155.81,143.07,145.95,130.33,131.35,45.89,31.19,24.85,17.68,Upgrade
47,Tangible Book Value Per Share,0.37,0.32,0.29,0.30,0.26,0.27,0.12,0.08,0.07,0.05,Upgrade
48,Machinery,-,22.23,-,22.28,-,25.21,-,20.92,-,19.05,Upgrade
49,Leasehold Improvements,-,37.27,-,37.73,-,38.23,-,36.45,-,36,Upgrade
