,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 6, 2025","Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Market Capitalization,108,105,107,148,173,291,350,195,139,141,176,Upgrade
1,Market Cap Growth,-37.35%,-29.00%,-37.71%,-49.15%,-50.70%,49.17%,152.28%,38.67%,-21.28%,-40.48%,-20.34%,Upgrade
2,Enterprise Value,-118,-163,-88,-64,-38,77,191,55,19,41,85,Upgrade
3,Last Close Price,0.22,0.21,0.22,0.30,0.35,0.59,0.71,0.52,0.37,0.38,0.47,Upgrade
4,PE Ratio,3.55,7.34,-,17.47,-,15.05,28.46,27.66,-,-,-,Upgrade
5,PS Ratio,0.31,0.62,-,0.77,-,0.82,0.98,0.58,0.46,0.46,0.52,Upgrade
6,PB Ratio,0.43,0.41,0.47,0.67,0.74,1.34,1.44,1.32,1.02,1.09,1.37,Upgrade
7,P/TBV Ratio,0.58,0.58,0.69,1.03,1.18,2.23,2.66,4.25,4.45,5.66,9.97,Upgrade
8,P/FCF Ratio,15.36,-,-,-,-,-,8.20,4.09,3.01,6.10,7.28,Upgrade
9,P/OCF Ratio,13.55,1235.36,-,-,-,-,6.77,3.86,2.86,5.49,6.56,Upgrade
10,EV/Sales Ratio,-,-,-,-,-,0.22,0.53,0.17,0.06,0.13,0.25,Upgrade
11,EV/EBITDA Ratio,-,-,-,-,-,2.42,5.07,1.41,0.56,1.88,3.09,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-,3.44,6.79,1.84,0.77,3.48,5.82,Upgrade
13,EV/FCF Ratio,-16.71,-,-,-,-,-,4.47,1.16,0.41,1.76,3.52,Upgrade
14,Debt / Equity Ratio,0.50,0.50,0.48,0.39,0.39,0.38,0.51,0.80,0.80,0.73,1.02,Upgrade
15,Debt / FCF Ratio,18.02,-,-,-,-,-,2.91,2.49,2.35,4.11,5.43,Upgrade
16,Return on Capital Employed (ROCE),12.58%,6.78%,-,6.01%,-,7.57%,9.91%,16.56%,10.15%,5.18%,5.73%,Upgrade
17,Earnings Yield,20.80%,13.63%,-,5.72%,-,6.64%,3.51%,3.62%,-6.21%,-8.71%,7.50%,Upgrade
18,FCF Yield,6.51%,-0.31%,-,-3.47%,-,5.59%,12.19%,24.46%,33.27%,16.40%,13.73%,Upgrade
19,Buyback Yield / Dilution,-,-,-,-,-31.47%,-7.04%,-,-,-,-,Upgrade,
20,Total Shareholder Return,-,-,-,-,-31.47%,-7.04%,-,-,-,-,Upgrade,
