,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Operating Revenue,30.52,11.83,4.15,71.85,29.71,10.05,26.73,35.54,17.6,15.03,10.52,99.84,50.29,18.88,14.59,54.49,28.86,40.87,8.1,36.63,Upgrade
1,Other Revenue,-2.44,2.44,-,5.7,-4.29,4.29,-,7.56,-6.6,6.6,-,16.59,-10.18,10.18,-,18.1,-6.02,6.02,-,20.39,Upgrade
2,Revenue,28.08,14.27,4.15,77.54,25.43,14.34,26.73,43.1,11,21.63,10.52,116.43,40.11,29.06,14.59,72.6,22.84,46.89,8.1,57.02,Upgrade
3,Revenue Growth (YoY),10.42%,-0.47%,-84.49%,79.92%,131.20%,-33.72%,153.97%,-62.98%,-72.58%,-25.56%,-27.85%,60.38%,75.63%,-38.03%,80.15%,27.31%,-3.04%,60.94%,-76.34%,-52.27%,Upgrade
4,Cost of Revenue,28.88,16,3.47,83.11,19.28,11.82,23.06,50.8,5.78,21.54,7.86,101.05,28.76,21.7,7.97,86,14.28,31.47,4.69,74.71,Upgrade
5,Gross Profit,-0.8,-1.73,0.68,-5.57,6.15,2.52,3.67,-7.7,5.22,0.1,2.67,15.38,11.35,7.36,6.61,-13.41,8.56,15.43,3.41,-17.69,Upgrade
6,"Selling, General & Admin",9.75,8.97,9.31,10.94,12.66,10.58,13.49,15.83,16.02,9.92,12.11,9.97,12.1,11.94,13.06,7.91,14.88,11.94,12.27,14.56,Upgrade
7,Research & Development,0.85,0.91,0.31,1.03,0.82,0.86,0.96,1.16,1.31,2.28,1.2,2.38,3.56,2.32,1.81,2.43,2.14,2.42,1.83,8.74,Upgrade
8,Other Operating Expenses,-0.32,0.05,0.04,0.2,-0.59,0.09,0.16,1.72,0.19,0.21,-0.18,1.96,0.15,0.45,0.02,1.26,-0.31,-0.07,-0.22,0.05,Upgrade
9,Operating Expenses,16.97,8.55,10.11,17.51,20.01,12.76,16.66,24.46,18.52,11.73,13.23,21.46,20.27,14.39,16.17,26.94,20.45,14.26,13,43.04,Upgrade
10,Operating Income,-17.77,-10.29,-9.43,-23.07,-13.86,-10.24,-12.99,-32.16,-13.3,-11.64,-10.56,-6.08,-8.92,-7.03,-9.56,-40.34,-11.89,1.17,-9.59,-60.73,Upgrade
11,Interest Expense,-0.67,-0.09,-0.15,-3.3,-0.19,-0.15,-0,-0.07,-0.18,-0,-0.1,-2,-0.26,-0.34,-0.04,-,-0.29,-,-0.15,-0.15,Upgrade
12,Interest & Investment Income,-,2.89,0.12,-,18.18,0.2,0.08,0.28,0.21,0.17,0.03,0.02,60.61,0.51,0.03,0.21,0.17,0.52,0.05,0.52,Upgrade
13,Earnings From Equity Investments,-,0.49,-0.49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Currency Exchange Gain (Loss),0.07,-0.07,-,0.13,-0.32,0.32,-,0.77,-0.37,0.37,-,-0.33,0.17,-0.17,-,-0.65,-0.17,0.17,-,0.16,Upgrade
15,Other Non Operating Income (Expenses),7.23,-7.57,-0.17,-12.81,0.94,-0.5,-0.15,-9.58,5.81,0.12,-0.37,-3.17,1.83,-1.17,-0.03,-0.38,0.12,-0.75,0.57,-4.05,Upgrade
16,EBT Excluding Unusual Items,-11.14,-14.63,-10.12,-39.05,4.75,-10.36,-13.07,-40.76,-7.82,-10.98,-11,-11.56,53.43,-8.2,-9.6,-41.17,-12.05,1.1,-9.12,-64.26,Upgrade
17,Gain (Loss) on Sale of Investments,-,-,-,-,0.03,-0.03,0.01,-2.87,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Gain (Loss) on Sale of Assets,-,0.06,-,0,0.01,0,-0.01,0.3,-0.01,-0.01,-0,-1.37,-,-,-,1.86,0,16.97,-,0.01,Upgrade
19,Asset Writedown,-0.38,0.02,-0.02,-1.77,-0.24,0.22,-0.22,-0.44,0.02,-0.02,-,-1.51,0,0.02,-0.02,2.72,-2.77,-,-,-0.25,Upgrade
20,Other Unusual Items,0.43,0.01,0.05,2.01,-0.04,0.04,-,6.12,-4.82,4.82,-,1.08,-0.15,0.15,-,-0.05,-,-,-,4.6,Upgrade
21,Pretax Income,-11.1,-14.54,-10.09,-38.81,4.51,-10.13,-13.29,-37.66,-12.63,-6.19,-11,-13.37,53.29,-8.03,-9.62,-36.63,-14.81,18.07,-9.12,-59.9,Upgrade
22,Income Tax Expense,-1.32,-0.62,-0.19,6.42,0.02,-1.13,-0.19,8.81,0.44,4.43,-0.09,2.24,6.93,-0.31,0.13,5.73,0.57,2.23,0.22,-12.5,Upgrade
23,Earnings From Continuing Operations,-9.78,-13.92,-9.89,-45.23,4.48,-9,-13.1,-46.46,-13.08,-10.62,-10.91,-15.61,46.36,-7.72,-9.75,-42.36,-15.39,15.84,-9.34,-47.4,Upgrade
