,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,23.33,-0.03,4.47,10.44,50.27,120.95,53.02,166.86,108.68,237.6,Upgrade
1,Revenue Growth (YoY),422.11%,-,-91.11%,-91.37%,-5.19%,-27.51%,-51.21%,-29.77%,-80.84%,254.23%,Upgrade
2,Cost of Revenue,23.31,-,4.26,9.22,42.4,114.09,40.81,143.77,82.76,187.84,Upgrade
3,Gross Profit,0.02,-0.03,0.21,1.21,7.87,6.86,12.21,23.09,25.92,49.75,Upgrade
4,"Selling, General & Admin",8.19,12.5,14.28,18.3,13.31,24.53,14.9,16.94,15.65,19.5,Upgrade
5,Operating Expenses,8.19,12.23,14.28,18.72,13.31,23.75,14.94,18.18,15.65,19.5,Upgrade
6,Operating Income,-8.17,-12.25,-14.07,-17.51,-5.44,-16.89,-2.73,4.91,10.26,30.25,Upgrade
7,Interest Expense,-1.78,-1.39,-0.55,-0.51,-0.4,-0.4,-0.41,-0.42,-0.41,-0.57,Upgrade
8,Interest & Investment Income,0.06,0.01,0.05,0.03,0.11,0.08,0.08,0.37,0.03,0.45,Upgrade
9,Currency Exchange Gain (Loss),-,-,-,-,-,-0,0,-,-,-,Upgrade
10,Other Non Operating Income (Expenses),0.01,0.04,0.05,0.02,-,0,-,-0.37,0.37,-,Upgrade
11,EBT Excluding Unusual Items,-9.88,-13.59,-14.51,-17.96,-5.72,-17.21,-3.06,4.49,10.26,30.13,Upgrade
12,Gain (Loss) on Sale of Investments,-,-0.01,-0.48,-0.91,0.09,-0.1,-0.42,0.08,2.33,-0.01,Upgrade
13,Gain (Loss) on Sale of Assets,-2.68,6.51,-6.51,5.19,-5.19,-,-,-,0.03,-,Upgrade
14,Asset Writedown,-7.08,-1.6,-22.31,-9.16,-45.19,-409.53,0.5,-6.2,-4.32,-4.04,Upgrade
15,Other Unusual Items,-,-,-,1.14,-,1.8,-,0.63,-,-,Upgrade
16,Pretax Income,-19.65,-8.68,-43.81,-21.7,-56.01,-425.03,-2.98,-1.01,8.3,26.08,Upgrade
17,Income Tax Expense,-0.01,-0.06,-0.8,-5.69,3.45,33.87,3.39,8.25,6.25,11.62,Upgrade
18,Earnings From Continuing Operations,-19.64,-8.63,-43.01,-16.01,-59.46,-458.9,-6.37,-9.26,2.05,14.46,Upgrade
19,Net Income to Company,-19.64,-8.63,-43.01,-16.01,-59.46,-458.9,-6.37,-9.26,2.05,14.46,Upgrade
20,Minority Interest in Earnings,3.22,-4.78,10.18,2.78,16.93,64.2,0.14,-0.14,-0.43,-2.33,Upgrade
21,Net Income,-16.41,-13.4,-32.83,-13.24,-42.53,-394.7,-6.22,-9.4,1.62,12.13,Upgrade
22,Net Income to Common,-16.41,-13.4,-32.83,-13.24,-42.53,-394.7,-6.22,-9.4,1.62,12.13,Upgrade
23,Net Income Growth,-,-,-,-,-,-,-,-,-97.38%,-,Upgrade
24,Shares Outstanding (Basic),292,254,254,254,254,254,254,183,182,182,Upgrade
25,Shares Outstanding (Diluted),292,254,254,254,254,254,254,183,182,182,Upgrade
26,Shares Change (YoY),14.57%,-,-,-,-,39.16%,39.46%,0.22%,-0.00%,9.10%,Upgrade
27,EPS (Basic),-0.06,-0.05,-0.13,-0.05,-0.17,-1.55,-0.02,-0.05,0.01,0.07,Upgrade
28,EPS (Diluted),-0.06,-0.05,-0.13,-0.05,-0.17,-1.55,-0.02,-0.05,0.01,0.07,Upgrade
29,EPS Growth,-,-,-,-,-,-,-,-,-97.38%,-,Upgrade
30,Free Cash Flow,-11.42,-17.9,25.25,23.38,-18.66,-39.22,-49.5,0.37,-142.7,-38.48,Upgrade
31,Free Cash Flow Per Share,-0.04,-0.07,0.10,0.09,-0.07,-0.15,-0.19,0.00,-0.78,-0.21,Upgrade
32,Operating Margin,-35.03%,-,-314.91%,-167.75%,-10.82%,-13.97%,-5.15%,2.94%,9.44%,12.73%,Upgrade
33,Profit Margin,-70.36%,-,-734.80%,-126.83%,-84.60%,-326.33%,-11.74%,-5.63%,1.49%,5.11%,Upgrade
34,Free Cash Flow Margin,-48.95%,-,565.15%,223.99%,-37.11%,-32.43%,-93.35%,0.22%,-131.30%,-16.19%,Upgrade
35,EBITDA,-7.8,-11.87,-13.7,-17.16,-5.05,-16.54,-2.34,5.31,10.7,30.74,Upgrade
36,D&A For EBITDA,0.37,0.38,0.37,0.35,0.39,0.36,0.39,0.4,0.44,0.49,Upgrade
37,EBIT,-8.17,-12.25,-14.07,-17.51,-5.44,-16.89,-2.73,4.91,10.26,30.25,Upgrade
